idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,PagDiagnosiDiGravidanza,DataAnalisiPag,NumeroCampionePag
-9223372033125574422,-9223372036848616977,21,BZ,C4,11,10,10,2022,POSITIVA,2022-10-10,317803.0
-9223372033125574446,-9223372036845581438,21,BZ,C4,11,9,10,2022,POSITIVA,2022-10-09,108011.0
-9223372033125574449,-9223372036845702550,21,BZ,C4,11,9,10,2022,POSITIVA,2022-10-09,108012.0
-9223372033125574452,-9223372036846185327,21,BZ,C4,11,9,10,2022,POSITIVA,2022-10-09,108014.0
-9223372033125574458,-9223372036846008983,21,BZ,C4,11,9,10,2022,POSITIVA,2022-10-09,108013.0
-9223372033125574461,-9223372036847984676,21,BZ,C4,11,9,10,2022,POSITIVA,2022-10-09,108015.0
-9223372033125574470,-9223372036848118665,21,BZ,C4,11,7,10,2022,POSITIVA,2022-10-07,108017.0
-9223372033125574512,-9223372036848629165,21,BZ,C4,11,8,10,2022,POSITIVA,2022-10-08,251406.0
-9223372033125574515,-9223372036846490700,21,BZ,C4,11,8,10,2022,POSITIVA,2022-10-08,251405.0
-9223372033125574518,-9223372036848642833,21,BZ,C4,11,8,10,2022,POSITIVA,2022-10-08,251409.0
-9223372033125574521,-9223372036848126963,21,BZ,C4,11,8,10,2022,POSITIVA,2022-10-08,251407.0
-9223372033125574524,-9223372036848126712,21,BZ,C4,11,8,10,2022,RIVEDIBILE,2022-10-08,251404.0
-9223372033125574527,-9223372036848627359,21,BZ,C4,11,8,10,2022,POSITIVA,2022-10-08,251408.0
-9223372033125574536,-9223372036846490671,21,BZ,C4,11,10,10,2022,POSITIVA,2022-10-10,251401.0
-9223372033125574539,-9223372036848636538,21,BZ,C4,11,10,10,2022,POSITIVA,2022-10-10,251403.0
-9223372033131628521,-9223372036848119287,21,BZ,C4,11,6,10,2022,NEGATIVA,2022-10-06,332810.0
-9223372033131628539,-9223372036847920399,21,BZ,C4,11,3,10,2022,POSITIVA,2022-10-03,344809.0
-9223372033131628581,-9223372036846172921,21,BZ,C4,11,7,10,2022,NEGATIVA,2022-10-07,344811.0
-9223372033131628696,-9223372036846488280,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126807.0
-9223372033131628701,-9223372036846487608,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126806.0
-9223372033131628706,-9223372036847940477,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126802.0
-9223372033131628711,-9223372036848007129,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126801.0
-9223372033131628716,-9223372036848124925,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126805.0
-9223372033131628719,-9223372036848620163,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126803.0
-9223372033131628724,-9223372036848643286,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,126804.0
-9223372033137000839,-9223372036846194681,21,BZ,C4,11,4,10,2022,POSITIVA,2022-10-04,400811.0
-9223372033137000842,-9223372036846090514,21,BZ,C4,11,4,10,2022,POSITIVA,2022-10-04,400810.0
-9223372033137000845,-9223372036848123670,21,BZ,C4,11,4,10,2022,POSITIVA,2022-10-04,400809.0
-9223372033137000959,-9223372036846617719,21,BZ,C4,11,5,10,2022,NEGATIVA,2022-10-05,400817.0
-9223372033137000962,-9223372036847959155,21,BZ,C4,11,5,10,2022,RIVEDIBILE,2022-10-05,400816.0
-9223372033137000965,-9223372036847969405,21,BZ,C4,11,5,10,2022,NEGATIVA,2022-10-05,400815.0
-9223372033137000968,-9223372036848657771,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,400818.0
-9223372033137000977,-9223372036846936864,21,BZ,C4,11,6,10,2022,POSITIVA,2022-10-06,346213.0
-9223372033137000980,-9223372036843994414,21,BZ,C4,11,6,10,2022,POSITIVA,2022-10-06,346212.0
-9223372033137000992,-9223372036847926691,21,BZ,C4,11,4,10,2022,POSITIVA,2022-10-04,346207.0
-9223372033137001001,-9223372036847950613,21,BZ,C4,11,4,10,2022,NEGATIVA,2022-10-04,104803.0
-9223372033137001004,-9223372036848621601,21,BZ,C4,11,4,10,2022,POSITIVA,2022-10-04,104802.0
-9223372033137001025,-9223372036848622462,21,BZ,C4,11,5,10,2022,NEGATIVA,2022-10-05,346208.0
-9223372033137001040,-9223372036845643031,21,BZ,C4,11,5,10,2022,POSITIVA,2022-10-05,346210.0
-9223372033142438951,-9223372036848126612,21,BZ,C4,11,3,10,2022,POSITIVA,2022-10-03,298510.0
-9223372033142438963,-9223372036846491560,21,BZ,C4,11,2,10,2022,POSITIVA,2022-10-02,298508.0
-9223372033142438966,-9223372036846491538,21,BZ,C4,11,2,10,2022,POSITIVA,2022-10-02,298512.0
-9223372033142438969,-9223372036847906771,21,BZ,C4,11,2,10,2022,POSITIVA,2022-10-02,298507.0
-9223372033142438972,-9223372036848004469,21,BZ,C4,11,2,10,2022,NEGATIVA,2022-10-02,298511.0
-9223372033142438975,-9223372036848627126,21,BZ,C4,11,2,10,2022,POSITIVA,2022-10-02,298509.0
-9223372033142438981,-9223372036847906799,21,BZ,C4,11,2,10,2022,POSITIVA,2022-10-02,121709.0
-9223372033142438984,-9223372036847981659,21,BZ,C4,11,4,10,2022,POSITIVA,2022-10-04,298503.0
-9223372033142438987,-9223372036848620445,21,BZ,C4,11,4,10,2022,NEGATIVA,2022-10-04,298502.0
-9223372033144460100,-9223372036847954063,21,BZ,C4,11,1,10,2022,POSITIVA,2022-10-01,325704.0
-9223372032931499082,-9223372036848589274,22,TN,C4,11,29,11,2022,RIVEDIBILE,2022-11-29,15.0
-9223372032931499087,-9223372036847955637,22,TN,C4,11,29,11,2022,RIVEDIBILE,2022-11-29,14.0
-9223372032950373115,-9223372036846091958,21,BZ,C4,11,30,11,2022,POSITIVA,2022-11-30,139815.0
-9223372032950373205,-9223372036847984717,21,BZ,C4,11,30,11,2022,POSITIVA,2022-11-30,298603.0
-9223372032951133263,-9223372036849813742,97,LC,C4,11,29,11,2022,POSITIVA,2022-11-29,53743742.0
-9223372032951133276,-9223372036849595450,97,LC,C4,11,29,11,2022,NEGATIVA,2022-11-29,53743462.0
-9223372032951133287,-9223372036831823731,97,LC,C4,11,29,11,2022,NEGATIVA,2022-11-29,53743217.0
-9223372032953144803,-9223372036845087754,21,BZ,C4,11,29,11,2022,RIVEDIBILE,2022-11-29,277614.0
-9223372032953144808,-9223372036847928406,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,277612.0
-9223372032953144813,-9223372036846927033,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,277613.0
-9223372032953144818,-9223372036848612350,21,BZ,C4,11,29,11,2022,NEGATIVA,2022-11-29,277611.0
-9223372032953144825,-9223372036847934395,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,277607.0
-9223372032953144830,-9223372036848610399,21,BZ,C4,11,24,11,2022,NEGATIVA,2022-11-24,277605.0
-9223372032953144840,-9223372036848645219,21,BZ,C4,11,24,11,2022,NEGATIVA,2022-11-24,277604.0
-9223372032953144875,-9223372036845618474,21,BZ,C4,11,30,11,2022,POSITIVA,2022-11-30,420304.0
-9223372032953144878,-9223372036846487999,21,BZ,C4,11,30,11,2022,POSITIVA,2022-11-30,420305.0
-9223372032967427873,-9223372036848610930,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,188412.0
-9223372032967427876,-9223372036848651359,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,188413.0
-9223372032967427879,-9223372036848656226,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,188414.0
-9223372032970581029,-9223372036848126588,21,BZ,C4,11,28,11,2022,RIVEDIBILE,2022-11-28,120302.0
-9223372032970581032,-9223372036845797276,21,BZ,C4,11,26,11,2022,NEGATIVA,2022-11-26,171401.0
-9223372032970581039,-9223372036848123682,21,BZ,C4,11,26,11,2022,RIVEDIBILE,2022-11-26,171405.0
-9223372032970581042,-9223372036847965787,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,171403.0
-9223372032970581045,-9223372036846144350,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,171402.0
-9223372032970581048,-9223372036848126069,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,171404.0
-9223372032970581081,-9223372036848656356,21,BZ,C4,11,28,11,2022,POSITIVA,2022-11-28,281805.0
-9223372032970581084,-9223372036845427437,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,281807.0
-9223372032970581087,-9223372036848636521,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,281806.0
-9223372032970581090,-9223372036848653079,21,BZ,C4,11,29,11,2022,POSITIVA,2022-11-29,281804.0
-9223372032974222194,-9223372036845251412,21,BZ,C4,11,25,11,2022,NEGATIVA,2022-11-25,232501.0
-9223372032974222197,-9223372036846916150,21,BZ,C4,11,25,11,2022,POSITIVA,2022-11-25,232504.0
-9223372032974222200,-9223372036846943275,21,BZ,C4,11,25,11,2022,POSITIVA,2022-11-25,232502.0
-9223372032974222203,-9223372036846172823,21,BZ,C4,11,25,11,2022,POSITIVA,2022-11-25,232503.0
-9223372032974222221,-9223372036846488844,21,BZ,C4,11,27,11,2022,POSITIVA,2022-11-27,418007.0
-9223372032974222224,-9223372036845892165,21,BZ,C4,11,27,11,2022,POSITIVA,2022-11-27,418010.0
-9223372032974222227,-9223372036846488845,21,BZ,C4,11,27,11,2022,POSITIVA,2022-11-27,418009.0
-9223372032974222230,-9223372036848646415,21,BZ,C4,11,27,11,2022,POSITIVA,2022-11-27,418008.0
-9223372032974222233,-9223372036847950593,21,BZ,C4,11,27,11,2022,NEGATIVA,2022-11-27,418002.0
-9223372032974222242,-9223372036848649945,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,418006.0
-9223372032974222245,-9223372036848653142,21,BZ,C4,11,29,11,2022,NEGATIVA,2022-11-29,418003.0
-9223372032974222266,-9223372036845470342,21,BZ,C4,11,26,11,2022,NEGATIVA,2022-11-26,177909.0
-9223372032974222269,-9223372036846079276,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,177910.0
-9223372032974222272,-9223372036846079278,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,177908.0
-9223372032974222275,-9223372036847915566,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,177907.0
-9223372032974222278,-9223372036848120388,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,177911.0
-9223372032974222284,-9223372036848651576,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,177913.0
-9223372032975589989,-9223372036850152065,97,LC,C4,11,24,11,2022,POSITIVA,2022-11-24,53743673.0
-9223372032980853493,-9223372036845759263,21,BZ,C4,11,23,11,2022,NEGATIVA,2022-11-23,168112.0
-9223372032980854434,-9223372036848122027,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,316001.0
-9223372032980854467,-9223372036845891783,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,316004.0
-9223372032980854500,-9223372036847963887,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,316003.0
-9223372032980854503,-9223372036848622160,21,BZ,C4,11,26,11,2022,POSITIVA,2022-11-26,316002.0
-9223372032980854813,-9223372036846490700,21,BZ,C4,11,20,11,2022,POSITIVA,2022-11-20,251401.0
-9223372032980854846,-9223372036848618088,21,BZ,C4,11,20,11,2022,POSITIVA,2022-11-20,251402.0
-9223372032980854879,-9223372036848626204,21,BZ,C4,11,20,11,2022,POSITIVA,2022-11-20,342618.0
-9223372032980854912,-9223372036848657333,21,BZ,C4,11,20,11,2022,POSITIVA,2022-11-20,342617.0
-9223372032996916077,-9223372036845662448,21,BZ,C4,11,23,11,2022,POSITIVA,2022-11-23,240012.0
-9223372032996916082,-9223372036848613016,21,BZ,C4,11,23,11,2022,POSITIVA,2022-11-23,240013.0
-9223372032996916087,-9223372036848628620,21,BZ,C4,11,23,11,2022,POSITIVA,2022-11-23,240011.0
-9223372032996916092,-9223372036846490792,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,240008.0
-9223372032996916097,-9223372036847917966,21,BZ,C4,11,24,11,2022,RIVEDIBILE,2022-11-24,240009.0
-9223372032996916102,-9223372036847987635,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,240007.0
-9223372032996916107,-9223372036848018038,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,240010.0
-9223372032996916112,-9223372036849119861,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,240006.0
-9223372032996916122,-9223372036848124772,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,240002.0
-9223372032996916127,-9223372036848615448,21,BZ,C4,11,25,11,2022,POSITIVA,2022-11-25,240001.0
-9223372032996916132,-9223372036848625931,21,BZ,C4,11,25,11,2022,NEGATIVA,2022-11-25,240003.0
-9223372032996916137,-9223372036848642057,21,BZ,C4,11,25,11,2022,NEGATIVA,2022-11-25,240004.0
-9223372032996916145,-9223372036845486142,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,409401.0
-9223372032996916151,-9223372036849153805,21,BZ,C4,11,24,11,2022,POSITIVA,2022-11-24,409403.0
-9223372032996916169,-9223372036848121384,21,BZ,C4,11,22,11,2022,POSITIVA,2022-11-22,409407.0
-9223372032996916174,-9223372036848633580,21,BZ,C4,11,22,11,2022,POSITIVA,2022-11-22,409406.0
-9223372032998558589,-9223372036849604464,16,BG,C4,11,23,11,2022,NEGATIVA,2022-11-23,53742481.0
-9223372033007350204,-9223372036848633037,21,BZ,C4,11,17,11,2022,POSITIVA,2022-11-17,263903.0
-9223372033010793479,-9223372036846018228,21,BZ,C4,11,19,11,2022,POSITIVA,2022-11-19,186417.0
-9223372033010793482,-9223372036848123409,21,BZ,C4,11,21,11,2022,POSITIVA,2022-11-21,186413.0
-9223372033010793497,-9223372036846913799,21,BZ,C4,11,18,11,2022,POSITIVA,2022-11-18,186401.0
-9223372033013876271,-9223372036848627116,21,BZ,C4,11,13,11,2022,NEGATIVA,2022-11-13,300315.0
-9223372033013876390,-9223372036848648538,21,BZ,C4,11,20,11,2022,NEGATIVA,2022-11-20,110008.0
-9223372033013876420,-9223372036848610821,21,BZ,C4,11,19,11,2022,POSITIVA,2022-11-19,279918.0
-9223372033013876423,-9223372036848645095,21,BZ,C4,11,19,11,2022,POSITIVA,2022-11-19,115401.0
-9223372033017100050,-9223372036848616224,21,BZ,C4,11,15,11,2022,NEGATIVA,2022-11-15,400817.0
-9223372033017100055,-9223372036848125012,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,400816.0
-9223372033017100063,-9223372036848006971,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,337401.0
-9223372033017100068,-9223372036848629108,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,400818.0
-9223372033017100073,-9223372036848659406,21,BZ,C4,11,16,11,2022,NEGATIVA,2022-11-16,337404.0
-9223372033017100078,-9223372036847941686,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,337403.0
-9223372033017100136,-9223372036847930052,21,BZ,C4,11,17,11,2022,POSITIVA,2022-11-17,273303.0
-9223372033017100151,-9223372036847930099,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,119816.0
-9223372033017100210,-9223372036848647959,21,BZ,C4,11,15,11,2022,NEGATIVA,2022-11-15,400809.0
-9223372033027062756,-9223372036849570278,103,VB,C4,11,15,11,2022,NEGATIVA,2022-11-15,53333038.0
-9223372033027697982,-9223372036845814528,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244512.0
-9223372033027697985,-9223372036845925504,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244508.0
-9223372033027697988,-9223372036845925505,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244513.0
-9223372033027697991,-9223372036845590918,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244511.0
-9223372033027697994,-9223372036848620220,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244507.0
-9223372033027697997,-9223372036848626056,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244509.0
-9223372033027698000,-9223372036848645262,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,244510.0
-9223372033027698003,-9223372036845609923,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,181913.0
-9223372033027698015,-9223372036848648791,21,BZ,C4,11,14,11,2022,NEGATIVA,2022-11-14,151905.0
-9223372033027698018,-9223372036847958201,21,BZ,C4,11,14,11,2022,RIVEDIBILE,2022-11-14,151902.0
-9223372033027698021,-9223372036849140597,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,151903.0
-9223372033027698024,-9223372036846103948,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,151912.0
-9223372033027698027,-9223372036846492401,21,BZ,C4,11,15,11,2022,NEGATIVA,2022-11-15,151913.0
-9223372033027698030,-9223372036847932585,21,BZ,C4,11,15,11,2022,NEGATIVA,2022-11-15,151914.0
-9223372033027698033,-9223372036848009894,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,151915.0
-9223372033027698036,-9223372036848642046,21,BZ,C4,11,15,11,2022,NEGATIVA,2022-11-15,151916.0
-9223372033027698042,-9223372036848002164,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,151901.0
-9223372033027698066,-9223372036847920376,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,156404.0
-9223372033034709713,-9223372036846492066,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,339005.0
-9223372033034709716,-9223372036848611157,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,339003.0
-9223372033034709719,-9223372036849150651,21,BZ,C4,11,16,11,2022,POSITIVA,2022-11-16,339006.0
-9223372033034709722,-9223372036847941519,21,BZ,C4,11,16,11,2022,NEGATIVA,2022-11-16,339004.0
-9223372033034709770,-9223372036847961460,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,207410.0
-9223372033034709803,-9223372036845581459,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,425709.0
-9223372033034709806,-9223372036849111201,21,BZ,C4,11,15,11,2022,POSITIVA,2022-11-15,425710.0
-9223372033034709866,-9223372036845642833,21,BZ,C4,11,10,11,2022,POSITIVA,2022-11-10,425703.0
-9223372033034709869,-9223372036847955269,21,BZ,C4,11,10,11,2022,POSITIVA,2022-11-10,425702.0
-9223372033034709872,-9223372036848126230,21,BZ,C4,11,10,11,2022,POSITIVA,2022-11-10,425704.0
-9223372033034709881,-9223372036848125566,21,BZ,C4,11,12,11,2022,NEGATIVA,2022-11-12,229402.0
-9223372033034709905,-9223372036847984806,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,229404.0
-9223372033034709908,-9223372036848627361,21,BZ,C4,11,14,11,2022,RIVEDIBILE,2022-11-14,229403.0
-9223372033034709911,-9223372036845743575,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,279907.0
-9223372033034709914,-9223372036845741334,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,279908.0
-9223372033034709917,-9223372036848620863,21,BZ,C4,11,14,11,2022,POSITIVA,2022-11-14,279909.0
-9223372033035314168,-9223372036849966181,25,BL,C4,11,10,11,2022,POSITIVA,2022-11-10,55144872.0
-9223372033035627077,-9223372036847954960,17,BS,C4,11,10,11,2022,POSITIVA,2022-11-10,89030721.0
-9223372033037645009,-9223372036845581333,21,BZ,C4,11,12,11,2022,NEGATIVA,2022-11-12,287803.0
-9223372033037645012,-9223372036847965748,21,BZ,C4,11,12,11,2022,POSITIVA,2022-11-12,342818.0
-9223372033037645015,-9223372036847979829,21,BZ,C4,11,12,11,2022,POSITIVA,2022-11-12,287804.0
-9223372033037645018,-9223372036848007045,21,BZ,C4,11,12,11,2022,POSITIVA,2022-11-12,287802.0
-9223372033037645021,-9223372036848120892,21,BZ,C4,11,12,11,2022,NEGATIVA,2022-11-12,287801.0
-9223372033037645024,-9223372036849133027,21,BZ,C4,11,12,11,2022,NEGATIVA,2022-11-12,287805.0
-9223372033037645027,-9223372036847950531,21,BZ,C4,11,12,11,2022,POSITIVA,2022-11-12,305301.0
-9223372033037645030,-9223372036847940356,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,191911.0
-9223372033037645033,-9223372036848637838,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,191910.0
-9223372033037645078,-9223372036846617719,21,BZ,C4,11,11,11,2022,POSITIVA,2022-11-11,305306.0
-9223372033037645081,-9223372036847930078,21,BZ,C4,11,11,11,2022,POSITIVA,2022-11-11,305304.0
-9223372033037645084,-9223372036847959155,21,BZ,C4,11,11,11,2022,POSITIVA,2022-11-11,305307.0
-9223372033037645087,-9223372036848617547,21,BZ,C4,11,11,11,2022,RIVEDIBILE,2022-11-11,305309.0
-9223372033037645090,-9223372036848617579,21,BZ,C4,11,11,11,2022,POSITIVA,2022-11-11,305308.0
-9223372033037645096,-9223372036810721526,21,BZ,C4,11,10,11,2022,POSITIVA,2022-11-10,425612.0
-9223372033037645129,-9223372036847961635,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,247903.0
-9223372033037645132,-9223372036847964287,21,BZ,C4,11,13,11,2022,POSITIVA,2022-11-13,247904.0
-9223372033037645368,-9223372036847940372,21,BZ,C4,11,8,11,2022,POSITIVA,2022-11-08,206605.0
-9223372033037645373,-9223372036849154497,21,BZ,C4,11,8,11,2022,NEGATIVA,2022-11-08,206604.0
-9223372033037645378,-9223372036846119036,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142717.0
-9223372033037645383,-9223372036847952832,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142714.0
-9223372033037645388,-9223372036847987751,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142715.0
-9223372033037645393,-9223372036848621555,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142718.0
-9223372033037645398,-9223372036848624554,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142716.0
-9223372033037645445,-9223372036845537278,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142704.0
-9223372033037645450,-9223372036846488890,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142705.0
-9223372033037645455,-9223372036846908846,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,142706.0
-9223372033043254355,-9223372036845997387,14,SO,C4,11,8,11,2022,POSITIVA,2022-11-08,53734146.0
-9223372033043523736,-9223372036848015000,22,TN,C4,11,11,11,2022,POSITIVA,2022-11-11,0.0
-9223372033043523746,-9223372036847940929,22,TN,C4,11,7,11,2022,POSITIVA,2022-11-07,21.0
-9223372033048192592,-9223372036846486969,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,133602.0
-9223372033051588294,-9223372036848122521,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,424206.0
-9223372033051588297,-9223372036848627572,21,BZ,C4,11,9,11,2022,POSITIVA,2022-11-09,424207.0
-9223372033051588303,-9223372036847928396,21,BZ,C4,11,8,11,2022,NEGATIVA,2022-11-08,424205.0
-9223372033051588400,-9223372036847960435,21,BZ,C4,11,6,11,2022,NEGATIVA,2022-11-06,165712.0
-9223372033051588409,-9223372036848126458,21,BZ,C4,11,8,11,2022,POSITIVA,2022-11-08,165710.0
-9223372033053724296,-9223372036848120243,21,BZ,C4,11,5,11,2022,NEGATIVA,2022-11-05,239109.0
-9223372033053724365,-9223372036845778524,21,BZ,C4,11,8,11,2022,POSITIVA,2022-11-08,216418.0
-9223372033053724368,-9223372036846489945,21,BZ,C4,11,8,11,2022,NEGATIVA,2022-11-08,328705.0
-9223372033053724371,-9223372036848117785,21,BZ,C4,11,8,11,2022,POSITIVA,2022-11-08,328703.0
-9223372033053724374,-9223372036848126414,21,BZ,C4,11,8,11,2022,NEGATIVA,2022-11-08,328702.0
-9223372033053724377,-9223372036848607973,21,BZ,C4,11,8,11,2022,POSITIVA,2022-11-08,328701.0
-9223372033053724380,-9223372036848618068,21,BZ,C4,11,8,11,2022,POSITIVA,2022-11-08,328704.0
-9223372033053724419,-9223372036845972358,21,BZ,C4,11,2,11,2022,RIVEDIBILE,2022-11-02,268401.0
-9223372033053724422,-9223372036847947408,21,BZ,C4,11,2,11,2022,POSITIVA,2022-11-02,268404.0
-9223372033053724425,-9223372036848127031,21,BZ,C4,11,2,11,2022,POSITIVA,2022-11-02,268402.0
-9223372033053724428,-9223372036848641283,21,BZ,C4,11,2,11,2022,POSITIVA,2022-11-02,268403.0
-9223372033053724431,-9223372036848645741,21,BZ,C4,11,4,11,2022,NEGATIVA,2022-11-04,244504.0
-9223372033053724440,-9223372036847911601,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,216415.0
-9223372033053724446,-9223372036847961567,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,216414.0
-9223372033053724482,-9223372036848642073,21,BZ,C4,11,5,11,2022,NEGATIVA,2022-11-05,244508.0
-9223372033053724485,-9223372036846009243,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,216410.0
-9223372033053724533,-9223372036848630221,21,BZ,C4,11,4,11,2022,NEGATIVA,2022-11-04,216404.0
-9223372033053724536,-9223372036845796702,21,BZ,C4,11,3,11,2022,NEGATIVA,2022-11-03,171206.0
-9223372033053724575,-9223372036848625531,21,BZ,C4,11,3,11,2022,POSITIVA,2022-11-03,216403.0
-9223372033053724601,-9223372036848126245,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,209905.0
-9223372033053724604,-9223372036848615631,21,BZ,C4,11,7,11,2022,POSITIVA,2022-11-07,209904.0
-9223372033060700914,-9223372036846487278,21,BZ,C4,11,4,11,2022,POSITIVA,2022-11-04,292604.0
-9223372033061496781,-9223372036848629641,25,BL,C4,11,4,11,2022,POSITIVA,2022-11-04,53579903.0
-9223372033061496786,-9223372036850350304,25,BL,C4,11,4,11,2022,POSITIVA,2022-11-04,53579901.0
-9223372033068638183,-9223372036846195310,21,BZ,C4,11,1,11,2022,POSITIVA,2022-11-01,229408.0
-9223372033068638186,-9223372036848124764,21,BZ,C4,11,1,11,2022,POSITIVA,2022-11-01,229407.0
-9223372033068638201,-9223372036848629616,21,BZ,C4,11,1,11,2022,NEGATIVA,2022-11-01,297308.0
-9223372033068829962,-9223372036845931218,36,MO,C4,11,3,11,2022,NEGATIVA,2022-11-03,55057631.0
-9223372033068829969,-9223372036849909352,36,MO,C4,11,3,11,2022,POSITIVA,2022-11-03,55057643.0
-9223372032750651390,-9223372036848630601,21,BZ,C4,11,31,12,2022,NEGATIVA,2022-12-31,213704.0
-9223372032755138828,-9223372036848013262,21,BZ,C4,11,29,12,2022,NEGATIVA,2022-12-29,201313.0
-9223372032755138855,-9223372036845582753,21,BZ,C4,11,27,12,2022,POSITIVA,2022-12-27,260912.0
-9223372032755138858,-9223372036848631767,21,BZ,C4,11,27,12,2022,POSITIVA,2022-12-27,260902.0
-9223372032755138861,-9223372036848640608,21,BZ,C4,11,27,12,2022,POSITIVA,2022-12-27,260904.0
-9223372032755138867,-9223372036848627360,21,BZ,C4,11,31,12,2022,POSITIVA,2022-12-31,260901.0
-9223372032755138954,-9223372036847960453,21,BZ,C4,11,27,12,2022,NEGATIVA,2022-12-27,425904.0
-9223372032755138959,-9223372036846324201,21,BZ,C4,11,27,12,2022,POSITIVA,2022-12-27,425902.0
-9223372032755138964,-9223372036847940311,21,BZ,C4,11,27,12,2022,POSITIVA,2022-12-27,425903.0
-9223372032755138992,-9223372036846490794,21,BZ,C4,11,28,12,2022,POSITIVA,2022-12-28,425914.0
