"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataIdentificazioneUnivoca","IdentificazioneSoggetto"
-9223372036121112576,-9223372036846273536,21,"BZ","C4",11,28,2,2019,"2019-02-28",-9223372036846273536
-9223372036121851904,-9223372036847452160,22,"TN","C4",11,8,2,2019,"2019-02-08",-9223372036847452160
-9223372036121881600,-9223372036846206976,93,"PN","C4",11,7,2,2019,"2019-02-07",-9223372036846208000
-9223372036122006528,-9223372036846211072,22,"TN","C4",11,25,2,2019,"2019-02-25",-9223372036846212096
-9223372036122102784,-9223372036846213120,21,"BZ","C4",11,4,2,2019,"2019-02-04",-9223372036846212096
-9223372036122123264,-9223372036849232896,24,"VI","C4",11,10,2,2019,"2019-02-10",-9223372036849231872
-9223372036122243072,-9223372036846217216,2,"VC","C4",11,23,2,2019,"2019-02-23",-9223372036846216192
-9223372036122469376,-9223372036846254080,21,"BZ","C4",11,6,2,2019,"2019-02-06",-9223372036846254080
-9223372036122542080,-9223372036846224384,30,"UD","C4",11,9,2,2019,"2019-02-09",-9223372036846224384
-9223372036122658816,-9223372036846227456,22,"TN","C4",11,19,2,2019,"2019-02-19",-9223372036846228480
-9223372036122730496,-9223372036846228480,21,"BZ","C4",11,5,2,2019,"2019-02-05",-9223372036846228480
-9223372036123058176,-9223372036846235648,22,"TN","C4",11,1,2,2019,"2019-02-01",-9223372036846235648
-9223372036132841472,-9223372036847933440,22,"TN","C4",11,18,2,2019,"2019-02-18",-9223372036847932416
-9223372036132850688,-9223372036846339072,17,"BS","C4",11,6,2,2019,"2019-02-06",-9223372036846340096
-9223372036155054080,-9223372036846472192,28,"PD","C4",11,13,2,2019,"2019-02-13",-9223372036846472192
-9223372033508647936,-9223372036841348096,21,"BZ","C4",11,22,3,2019,"2019-03-22",-9223372036841348096
-9223372035290621952,-9223372036833814528,21,"BZ","C4",11,21,3,2019,"2019-03-21",-9223372036833815552
-9223372035309403136,-9223372036833825792,21,"BZ","C4",11,15,3,2019,"2019-03-15",-9223372036833825792
-9223372036105532416,-9223372036845496320,22,"TN","C4",11,31,3,2019,"2019-03-31",-9223372036845496320
-9223372036118338560,-9223372036846100480,17,"BS","C4",11,30,3,2019,"2019-03-30",-9223372036846100480
-9223372036119152640,-9223372036846126080,28,"PD","C4",11,11,3,2019,"2019-03-11",-9223372036846126080
-9223372036119954432,-9223372036847331328,22,"TN","C4",11,9,3,2019,"2019-03-09",-9223372036847332352
-9223372036120218624,-9223372036846160896,21,"BZ","C4",11,7,3,2019,"2019-03-07",-9223372036846159872
-9223372036120298496,-9223372036846161920,16,"BG","C4",11,8,3,2019,"2019-03-08",-9223372036846161920
-9223372036120644608,-9223372036847568896,30,"UD","C4",11,8,3,2019,"2019-03-08",-9223372036847567872
-9223372036121040896,-9223372036846182400,97,"LC","C4",11,26,3,2019,"",-9223372036846182400
-9223372036121389056,-9223372036846246912,17,"BS","C4",11,2,3,2019,"2019-03-02",-9223372036846247936
-9223372036121797632,-9223372036846204928,22,"TN","C4",11,11,3,2019,"2019-03-11",-9223372036846203904
-9223372036121891840,-9223372036846277632,36,"MO","C4",11,8,3,2019,"2019-03-08",-9223372036846277632
-9223372036132852736,-9223372036846297088,93,"PN","C4",11,19,3,2019,"2019-03-19",-9223372036846296064
-9223372032017830912,-9223372036839548928,14,"SO","C4",11,26,4,2019,"2019-04-26",-9223372036839547904
-9223372032079972352,-9223372036833735680,21,"BZ","C4",11,16,4,2019,"2019-04-16",-9223372036833735680
-9223372034248182784,-9223372036833738752,21,"BZ","C4",11,17,4,2019,"2019-04-17",-9223372036833739776
-9223372035839037440,-9223372036840720384,21,"BZ","C4",11,24,4,2019,"2019-04-24",-9223372036840720384
-9223372036086415360,-9223372036844335104,21,"BZ","C4",11,2,4,2019,"2019-04-02",-9223372036844336128
-9223372036115615744,-9223372036846055424,21,"BZ","C4",11,19,4,2019,"2019-04-19",-9223372036846056448
-9223372036115742720,-9223372036846061568,21,"BZ","C4",11,10,4,2019,"2019-04-10",-9223372036846061568
-9223372036115943424,-9223372036849206272,17,"BS","C4",11,26,4,2019,"2019-04-26",-9223372036849206272
-9223372036116052992,-9223372036846077952,16,"BG","C4",11,27,4,2019,"2019-04-27",-9223372036846077952
-9223372036118281216,-9223372036846098432,25,"BL","C4",11,19,4,2019,"2019-04-19",-9223372036846098432
-9223372036119043072,-9223372036846123008,21,"BZ","C4",11,3,4,2019,"2019-04-03",-9223372036846124032
-9223372036119236608,-9223372036846130176,24,"VI","C4",11,4,4,2019,"2019-04-04",-9223372036846130176
-9223372036119806976,-9223372036846148608,20,"MN","C4",11,18,4,2019,"2019-04-18",-9223372036846147584
-9223372036120115200,-9223372036846157824,16,"BG","C4",11,5,4,2019,"2019-04-05",-9223372036846157824
-9223372036132890624,-9223372036847908864,23,"VR","C4",11,3,4,2019,"2019-04-03",-9223372036847907840
-9223372031460005888,-9223372036836542464,21,"BZ","C4",11,17,5,2019,"2019-05-17",-9223372036836542464
-9223372032444083200,-9223372036833665024,21,"BZ","C4",11,4,5,2019,"2019-05-04",-9223372036833664000
-9223372033736894464,-9223372036833680384,21,"BZ","C4",11,1,5,2019,"2019-05-01",-9223372036833680384
-9223372036079643648,-9223372036844066816,21,"BZ","C4",11,6,5,2019,"2019-05-06",-9223372036844067840
-9223372036114094080,-9223372036845979648,26,"TV","C4",11,24,5,2019,"2019-05-24",-9223372036845979648
-9223372036114126848,-9223372036845981696,21,"BZ","C4",11,17,5,2019,"2019-05-17",-9223372036845981696
-9223372036114370560,-9223372036845992960,21,"BZ","C4",11,6,5,2019,"2019-05-06",-9223372036845991936
-9223372036114910208,-9223372036846020608,21,"BZ","C4",11,21,5,2019,"2019-05-21",-9223372036846019584
-9223372036115427328,-9223372036846046208,16,"BG","C4",11,30,5,2019,"2019-05-30",-9223372036846046208
-9223372036116087808,-9223372036846080000,22,"TN","C4",11,2,5,2019,"2019-05-02",-9223372036846080000
-9223372032618060800,-9223372036833590272,21,"BZ","C4",11,11,6,2019,"2019-06-11",-9223372036833590272
-9223372033038198784,-9223372036833633280,21,"BZ","C4",11,4,6,2019,"2019-06-04",-9223372036833632256
-9223372036082033664,-9223372036844158976,21,"BZ","C4",11,8,6,2019,"2019-06-08",-9223372036844160000
-9223372036092021760,-9223372036844641280,30,"UD","C4",11,18,6,2019,"2019-06-18",-9223372036844640256
-9223372036111525888,-9223372036845836288,17,"BS","C4",11,3,6,2019,"2019-06-03",-9223372036845836288
-9223372036113241088,-9223372036845924352,21,"BZ","C4",11,4,6,2019,"2019-06-04",-9223372036845924352
-9223372036113899520,-9223372036845969408,21,"BZ","C4",11,14,6,2019,"2019-06-14",-9223372036845968384
-9223372036114012160,-9223372036845975552,25,"BL","C4",11,30,6,2019,"2019-06-30",-9223372036845975552
-9223372036114025472,-9223372036845976576,21,"BZ","C4",11,2,6,2019,"2019-06-02",-9223372036845975552
-9223372036114743296,-9223372036846012416,1,"TO","C4",11,28,6,2019,"2019-06-28",-9223372036846012416
-9223372036114822144,-9223372036846016512,17,"BS","C4",11,20,6,2019,"2019-06-20",-9223372036846016512
-9223372036115185664,-9223372036846034944,21,"BZ","C4",11,2,6,2019,"2019-06-02",-9223372036846035968
-9223372036115529728,-9223372036846051328,13,"CO","C4",11,11,6,2019,"2019-06-11",-9223372036846052352
-9223372036115577856,-9223372036846053376,22,"TN","C4",11,18,6,2019,"2019-06-18",-9223372036846052352
-9223372033077893120,-9223372036833392640,21,"BZ","C4",11,7,7,2019,"2019-07-07",-9223372036833391616
-9223372033336637440,-9223372036839421952,21,"BZ","C4",11,13,7,2019,"2019-07-13",-9223372036839421952
-9223372035425507328,-9223372036839375872,21,"BZ","C4",11,5,7,2019,"2019-07-05",-9223372036839375872
-9223372035425507328,-9223372036834812928,21,"BZ","C4",11,5,7,2019,"2019-07-05",-9223372036834811904
-9223372035837854720,-9223372036836306944,21,"BZ","C4",11,8,7,2019,"2019-07-08",-9223372036836307968
-9223372036112389120,-9223372036845880320,21,"BZ","C4",11,21,7,2019,"2019-07-21",-9223372036845880320
-9223372036112886784,-9223372036845905920,2,"VC","C4",11,17,7,2019,"2019-07-17",-9223372036845905920
-9223372036113095680,-9223372036845917184,25,"BL","C4",11,14,7,2019,"2019-07-14",-9223372036845916160
-9223372036114091008,-9223372036846268416,25,"BL","C4",11,31,7,2019,"2019-07-31",-9223372036846268416
-9223372036114345984,-9223372036845991936,30,"UD","C4",11,21,7,2019,"2019-07-21",-9223372036845991936
-9223372036114399232,-9223372036845995008,21,"BZ","C4",11,1,7,2019,"2019-07-01",-9223372036845996032
-9223372036114960384,-9223372036846023680,22,"TN","C4",11,4,7,2019,"2019-07-04",-9223372036846023680
-9223372031575006208,-9223372036833567744,57,"RI","C4",11,3,8,2019,"2019-08-03",-9223372036833567744
-9223372036111555584,-9223372036845838336,11,"SP","C4",11,12,8,2019,"2019-08-12",-9223372036845838336
-9223372036111910912,-9223372036845856768,1,"TO","C4",11,10,8,2019,"2019-08-10",-9223372036845855744
-9223372036111993856,-9223372036845860864,21,"BZ","C4",11,1,8,2019,"2019-08-01",-9223372036845859840
-9223372036112171008,-9223372036845869056,21,"BZ","C4",11,16,8,2019,"2019-08-16",-9223372036845868032
-9223372036112321536,-9223372036845877248,21,"BZ","C4",11,12,8,2019,"2019-08-12",-9223372036845876224
-9223372036112808960,-9223372036845901824,28,"PD","C4",11,28,8,2019,"2019-08-28",-9223372036845901824
-9223372036113188864,-9223372036845921280,21,"BZ","C4",11,6,8,2019,"2019-08-06",-9223372036845920256
-9223372036113361920,-9223372036845930496,21,"BZ","C4",11,3,8,2019,"2019-08-03",-9223372036845930496
-9223372030729960448,-9223372036833473536,21,"BZ","C4",11,2,9,2019,"2019-09-02",-9223372036833473536
-9223372035802025984,-9223372036834704384,21,"BZ","C4",11,6,9,2019,"2019-09-06",-9223372036834704384
-9223372035838203904,-9223372036836410368,21,"BZ","C4",11,15,9,2019,"2019-09-15",-9223372036836410368
-9223372036091409408,-9223372036846264320,21,"BZ","C4",11,12,9,2019,"2019-09-12",-9223372036846264320
-9223372036093422592,-9223372036844729344,21,"BZ","C4",11,6,9,2019,"2019-09-06",-9223372036844728320
-9223372036101902336,-9223372036847393792,21,"BZ","C4",11,24,9,2019,"2019-09-24",-9223372036847393792
-9223372036106844160,-9223372036848625664,13,"CO","C4",11,6,9,2019,"",-9223372036848625664
-9223372036107189248,-9223372036845594624,21,"BZ","C4",11,8,9,2019,"2019-09-08",-9223372036845595648
-9223372036107473920,-9223372036845612032,21,"BZ","C4",11,25,9,2019,"2019-09-25",-9223372036845612032
-9223372036108531712,-9223372036849514496,4,"CN","C4",11,15,9,2019,"2019-09-15",-9223372036849514496
-9223372036109335552,-9223372036845718528,21,"BZ","C4",11,15,9,2019,"2019-09-15",-9223372036845719552
-9223372036109904896,-9223372036848126976,21,"BZ","C4",11,24,9,2019,"2019-09-24",-9223372036848128000
-9223372036109914112,-9223372036845751296,21,"BZ","C4",11,4,9,2019,"2019-09-04",-9223372036845752320
-9223372036110225408,-9223372036845767680,21,"BZ","C4",11,6,9,2019,"2019-09-06",-9223372036845767680
-9223372036110247936,-9223372036845768704,16,"BG","C4",11,15,9,2019,"2019-09-15",-9223372036845767680
-9223372036110864384,-9223372036845801472,22,"TN","C4",11,26,9,2019,"2019-09-26",-9223372036845800448
-9223372036110953472,-9223372036845806592,21,"BZ","C4",11,13,9,2019,"2019-09-13",-9223372036845807616
-9223372036111003648,-9223372036845809664,14,"SO","C4",11,23,9,2019,"2019-09-23",-9223372036845809664
-9223372036111311872,-9223372036845825024,28,"PD","C4",11,20,9,2019,"2019-09-20",-9223372036845824000
-9223372036111546368,-9223372036845837312,24,"VI","C4",11,20,9,2019,"2019-09-20",-9223372036845836288
-9223372036111700992,-9223372036845845504,24,"VI","C4",11,6,9,2019,"2019-09-06",-9223372036845845504
-9223372036111755264,-9223372036845848576,22,"TN","C4",11,10,9,2019,"2019-09-10",-9223372036845847552
-9223372036111789056,-9223372036845849600,22,"TN","C4",11,20,9,2019,"2019-09-20",-9223372036845849600
-9223372036112239616,-9223372036845873152,22,"TN","C4",11,5,9,2019,"2019-09-05",-9223372036845872128
-9223372036112291840,-9223372036845876224,22,"TN","C4",11,2,9,2019,"2019-09-02",-9223372036845876224
-9223372036112453632,-9223372036845883392,22,"TN","C4",11,9,9,2019,"2019-09-09",-9223372036845884416
-9223372030365647872,-9223372036833312768,21,"BZ","C4",11,29,10,2019,"2019-10-29",-9223372036833311744
-9223372032668630016,-9223372036833449984,21,"BZ","C4",11,1,10,2019,"2019-10-01",-9223372036833449984
-9223372032714633216,-9223372036833439744,21,"BZ","C4",11,5,10,2019,"2019-10-05",-9223372036833439744
-9223372033052339200,-9223372036838609920,21,"BZ","C4",11,8,10,2019,"2019-10-08",-9223372036838609920
-9223372033274487808,-9223372036833345536,21,"BZ","C4",11,22,10,2019,"2019-10-22",-9223372036833345536
-9223372034066522112,-9223372036833443840,21,"BZ","C4",11,6,10,2019,"2019-10-06",-9223372036833443840
-9223372034326189056,-9223372036833387520,14,"SO","C4",11,31,10,2019,"2019-10-31",-9223372036833387520
-9223372036085092352,-9223372036844281856,21,"BZ","C4",11,12,10,2019,"2019-10-12",-9223372036844281856
-9223372036086279168,-9223372036844329984,21,"BZ","C4",11,18,10,2019,"2019-10-18",-9223372036844329984
-9223372036102145024,-9223372036845281280,22,"TN","C4",11,27,10,2019,"2019-10-27",-9223372036845280256
-9223372036105543680,-9223372036845497344,1,"TO","C4",11,29,10,2019,"2019-10-29",-9223372036845496320
-9223372036107848704,-9223372036845633536,22,"TN","C4",11,1,10,2019,"2019-10-01",-9223372036845633536
-9223372036107885568,-9223372036845635584,21,"BZ","C4",11,11,10,2019,"2019-10-11",-9223372036845635584
-9223372036108608512,-9223372036845677568,21,"BZ","C4",11,7,10,2019,"2019-10-07",-9223372036845677568
-9223372036108926976,-9223372036845696000,21,"BZ","C4",11,19,10,2019,"2019-10-19",-9223372036845696000
-9223372036108941312,-9223372036845697024,2,"VC","C4",11,8,10,2019,"2019-10-08",-9223372036845696000
-9223372036109030400,-9223372036845701120,21,"BZ","C4",11,18,10,2019,"2019-10-18",-9223372036845700096
-9223372036109152256,-9223372036845708288,21,"BZ","C4",11,5,10,2019,"2019-10-05",-9223372036845708288
-9223372036109207552,-9223372036845711360,21,"BZ","C4",11,17,10,2019,"2019-10-17",-9223372036845712384
-9223372036109314048,-9223372036845717504,96,"BI","C4",11,20,10,2019,"2019-10-20",-9223372036845717504
-9223372036109356032,-9223372036846263296,22,"TN","C4",11,13,10,2019,"2019-10-13",-9223372036846264320
-9223372036109551616,-9223372036845730816,1,"TO","C4",11,10,10,2019,"2019-10-10",-9223372036845731840
-9223372036110399488,-9223372036845776896,21,"BZ","C4",11,6,10,2019,"2019-10-06",-9223372036845775872
-9223372036110470144,-9223372036845780992,22,"TN","C4",11,16,10,2019,"2019-10-16",-9223372036845779968
-9223372036110923776,-9223372036845804544,22,"TN","C4",11,8,10,2019,"2019-10-08",-9223372036845803520
-9223372030841572352,-9223372036833375232,25,"BL","C4",11,20,11,2019,"2019-11-20",-9223372036833376256
-9223372030849671168,-9223372036833367040,21,"BZ","C4",11,8,11,2019,"2019-11-08",-9223372036833368064
-9223372031433395200,-9223372036830775296,21,"BZ","C4",11,2,11,2019,"2019-11-02",-9223372036830776320
-9223372033077892096,-9223372036833098752,21,"BZ","C4",11,25,11,2019,"2019-11-25",-9223372036833099776
-9223372035084181504,-9223372036833280000,21,"BZ","C4",11,5,11,2019,"2019-11-05",-9223372036833280000
-9223372035271355392,-9223372036833372160,21,"BZ","C4",11,20,11,2019,"2019-11-20",-9223372036833372160
-9223372036105208832,-9223372036845476864,25,"BL","C4",11,25,11,2019,"2019-11-25",-9223372036845475840
-9223372036105250816,-9223372036845478912,1,"TO","C4",11,1,11,2019,"2019-11-01",-9223372036845479936
-9223372036105594880,-9223372036845500416,21,"BZ","C4",11,10,11,2019,"2019-11-10",-9223372036845500416
-9223372036106221568,-9223372036845538304,54,"PG","C4",11,11,11,2019,"2019-11-11",-9223372036845538304
-9223372036106387456,-9223372036845547520,21,"BZ","C4",11,17,11,2019,"2019-11-17",-9223372036845547520
-9223372036106785792,-9223372036845571072,22,"TN","C4",11,11,11,2019,"2019-11-11",-9223372036845572096
-9223372036106997760,-9223372036845584384,21,"BZ","C4",11,29,11,2019,"2019-11-29",-9223372036845584384
-9223372036107213824,-9223372036845596672,21,"BZ","C4",11,10,11,2019,"2019-11-10",-9223372036845595648
-9223372036107247616,-9223372036845598720,24,"VI","C4",11,30,11,2019,"2019-11-30",-9223372036845599744
-9223372036107293696,-9223372036845601792,22,"TN","C4",11,29,11,2019,"2019-11-29",-9223372036845601792
-9223372036107348992,-9223372036845604864,22,"TN","C4",11,29,11,2019,"2019-11-29",-9223372036845603840
-9223372036107419648,-9223372036845608960,21,"BZ","C4",11,23,11,2019,"2019-11-23",-9223372036845607936
-9223372036108521472,-9223372036845672448,22,"TN","C4",11,18,11,2019,"2019-11-18",-9223372036845672448
-9223372036108575744,-9223372036845675520,16,"BG","C4",11,27,11,2019,"2019-11-27",-9223372036845675520
-9223372036108764160,-9223372036845686784,16,"BG","C4",11,17,11,2019,"2019-11-17",-9223372036845687808
-9223372036109666304,-9223372036845736960,22,"TN","C4",11,4,11,2019,"2019-11-04",-9223372036845735936
-9223372036109853696,-9223372036845747200,25,"BL","C4",11,3,11,2019,"2019-11-03",-9223372036845748224
-9223372034315620352,-9223372036833301504,21,"BZ","C4",11,28,12,2019,"2019-12-28",-9223372036833301504
-9223372035222737920,-9223372036833320960,21,"BZ","C4",11,3,12,2019,"2019-12-03",-9223372036833319936
-9223372035271387136,-9223372036833275904,21,"BZ","C4",11,30,12,2019,"2019-12-30",-9223372036833275904
-9223372036103986176,-9223372036845400064,22,"TN","C4",11,28,12,2019,"2019-12-28",-9223372036845400064
-9223372036104294400,-9223372036845419520,21,"BZ","C4",11,28,12,2019,"2019-12-28",-9223372036845419520
-9223372036104322048,-9223372036845421568,21,"BZ","C4",11,28,12,2019,"2019-12-28",-9223372036845421568
-9223372036104985600,-9223372036845462528,22,"TN","C4",11,12,12,2019,"2019-12-12",-9223372036845463552
-9223372036105026560,-9223372036845465600,21,"BZ","C4",11,24,12,2019,"2019-12-24",-9223372036845465600
-9223372036106033152,-9223372036845527040,14,"SO","C4",11,21,12,2019,"2019-12-21",-9223372036845528064
-9223372036106310656,-9223372036845543424,22,"TN","C4",11,16,12,2019,"2019-12-16",-9223372036845544448
-9223372036106557440,-9223372036845557760,21,"BZ","C4",11,6,12,2019,"2019-12-06",-9223372036845557760
-9223372036106764288,-9223372036845570048,1,"TO","C4",11,10,12,2019,"2019-12-10",-9223372036845570048
-9223372036106897408,-9223372036845578240,21,"BZ","C4",11,16,12,2019,"2019-12-16",-9223372036845578240
-9223372036107699200,-9223372036845625344,22,"TN","C4",11,14,12,2019,"2019-12-14",-9223372036845624320
-9223372036107781120,-9223372036845629440,25,"BL","C4",11,5,12,2019,"2019-12-05",-9223372036845628416
-9223372036107968512,-9223372036845640704,14,"SO","C4",11,9,12,2019,"2019-12-09",-9223372036845639680
-9223372031916658688,-9223372036833249280,21,"BZ","C4",11,22,1,2020,"2020-01-22",-9223372036833248256
-9223372033396205568,-9223372036833267712,21,"BZ","C4",11,12,1,2020,"2020-01-12",-9223372036833267712
-9223372035260896256,-9223372036836554752,21,"BZ","C4",11,8,1,2020,"2020-01-08",-9223372036836555776
-9223372035260896256,-9223372036833262592,21,"BZ","C4",11,1,1,2020,"2020-01-01",-9223372036833263616
-9223372035800555520,-9223372036838417408,21,"BZ","C4",11,17,1,2020,"2020-01-17",-9223372036838416384
-9223372035809031168,-9223372036837233664,21,"BZ","C4",11,31,1,2020,"2020-01-31",-9223372036837233664
-9223372035809033216,-9223372036836847616,21,"BZ","C4",11,28,1,2020,"2020-01-28",-9223372036836847616
-9223372036083319808,-9223372036849200128,1,"TO","C4",11,1,1,2020,"2020-01-01",-9223372036849200128
-9223372036100298752,-9223372036845165568,17,"BS","C4",11,25,1,2020,"2020-01-25",-9223372036845165568
-9223372036102932480,-9223372036845329408,21,"BZ","C4",11,2,1,2020,"2020-01-02",-9223372036845328384
-9223372036104827904,-9223372036845453312,22,"TN","C4",11,30,1,2020,"2020-01-30",-9223372036845452288
