"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","CodiceAziendaNascita","DestinazioneSoggetto","PesoAllaNascita","NumeroCapezzoli","date_formatted"
-9223372036158721024,-9223372036847258624,2,"VC","C4",11,16,11,2017,-9223372036850108416,"Vita",400,NA,2017-11-16
-9223372036113820672,-9223372036845963264,22,"TN","C4",11,17,11,2017,-9223372036849256448,"Macello",NA,NA,2017-11-17
-9223372036158406656,-9223372036849414144,14,"SO","C4",11,17,11,2017,-9223372036849414144,"Vita",380,NA,2017-11-17
-9223372036159088640,-9223372036847180800,16,"BG","C4",11,17,11,2017,-9223372036850528256,"Macello",NA,NA,2017-11-17
-9223372036158201856,-9223372036846373888,93,"PN","C4",11,18,11,2017,-9223372036849172480,"Vita",350,NA,2017-11-18
-9223372036158239744,-9223372036846988288,20,"MN","C4",11,18,11,2017,-9223372036849187840,"Vita",420,NA,2017-11-18
-9223372036158337024,-9223372036846603264,21,"BZ","C4",11,18,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-18
-9223372036158426112,-9223372036846731264,93,"PN","C4",11,18,11,2017,-9223372036849691648,"Vita",300,NA,2017-11-18
-9223372036158214144,-9223372036846593024,1,"TO","C4",11,19,11,2017,-9223372036849177600,"Vita",400,NA,2017-11-19
-9223372036158251008,-9223372036847354880,96,"BI","C4",11,19,11,2017,-9223372036849187840,"Vita",350,NA,2017-11-19
-9223372036158342144,-9223372036847374336,21,"BZ","C4",11,19,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-19
-9223372036158245888,-9223372036846446592,54,"PG","C4",11,20,11,2017,-9223372036849183744,"Vita",NA,NA,2017-11-20
-9223372036158334976,-9223372036846606336,21,"BZ","C4",11,20,11,2017,-9223372036849263616,"Vita",NA,NA,2017-11-20
-9223372036158341120,-9223372036846922752,21,"BZ","C4",11,20,11,2017,-9223372036849261568,"Macello",NA,NA,2017-11-20
-9223372036158240768,-9223372036847731712,26,"TV","C4",11,21,11,2017,-9223372036849183744,"Vita",340,NA,2017-11-21
-9223372036158292992,-9223372036847942656,22,"TN","C4",11,21,11,2017,-9223372036849256448,"Vita",NA,NA,2017-11-21
-9223372036158329856,-9223372036847338496,21,"BZ","C4",11,21,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-21
-9223372036158334976,-9223372036849314816,21,"BZ","C4",11,21,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-21
-9223372036087525376,-9223372036844381184,21,"BZ","C4",11,22,11,2017,-9223372036849183744,"Vita",NA,NA,2017-11-22
-9223372036158294016,-9223372036847909888,22,"TN","C4",11,22,11,2017,-9223372036849256448,"Vita",NA,NA,2017-11-22
-9223372034189745152,-9223372036828694528,21,"BZ","C4",11,23,11,2017,-9223372036834612224,"Vita",NA,NA,2017-11-23
-9223372036158219264,-9223372036847415296,31,"GO","C4",11,23,11,2017,-9223372036849177600,"Vita",400,NA,2017-11-23
-9223372036158337024,-9223372036847375360,21,"BZ","C4",11,23,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-23
-9223372036158331904,-9223372036849312768,21,"BZ","C4",11,24,11,2017,-9223372036849259520,"Vita",NA,NA,2017-11-24
-9223372036158334976,-9223372036846932992,21,"BZ","C4",11,24,11,2017,-9223372036849259520,"Vita",NA,NA,2017-11-24
-9223372036158417920,-9223372036846413824,67,"TE","C4",11,24,11,2017,-9223372036849626112,"Vita",NA,NA,2017-11-24
-9223372032397946880,-9223372036834642944,21,"BZ","C4",11,25,11,2017,-9223372036849179648,"Vita",NA,NA,2017-11-25
-9223372036158223360,-9223372036846469120,31,"GO","C4",11,25,11,2017,-9223372036849177600,"Vita",500,NA,2017-11-25
-9223372036158241792,-9223372036847411200,54,"PG","C4",11,25,11,2017,-9223372036849183744,"Vita",NA,NA,2017-11-25
-9223372036158301184,-9223372036847927296,22,"TN","C4",11,25,11,2017,-9223372036849256448,"Vita",400,NA,2017-11-25
-9223372036158655488,-9223372036847276032,1,"TO","C4",11,25,11,2017,-9223372036850035712,"Vita",300,NA,2017-11-25
-9223372036158929920,-9223372036850345984,30,"UD","C4",11,26,11,2017,-9223372036850345984,"Vita",NA,NA,2017-11-26
-9223372036158885888,-9223372036850294784,23,"VR","C4",11,27,11,2017,-9223372036850295808,"Vita",400,NA,2017-11-27
-9223372036158333952,-9223372036847350784,21,"BZ","C4",11,28,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-28
-9223372036158594048,-9223372036846473216,28,"PD","C4",11,28,11,2017,-9223372036849959936,"Vita",NA,NA,2017-11-28
-9223372036158292992,-9223372036847998976,22,"TN","C4",11,29,11,2017,-9223372036849256448,"Vita",NA,NA,2017-11-29
-9223372036158294016,-9223372036847931392,22,"TN","C4",11,29,11,2017,-9223372036849256448,"Vita",NA,NA,2017-11-29
-9223372036158594048,-9223372036849214464,28,"PD","C4",11,29,11,2017,-9223372036849959936,"Vita",NA,NA,2017-11-29
-9223372036158252032,-9223372036847321088,14,"SO","C4",11,30,11,2017,-9223372036849187840,"Vita",NA,NA,2017-11-30
-9223372036158333952,-9223372036846601216,21,"BZ","C4",11,30,11,2017,-9223372036849261568,"Vita",NA,NA,2017-11-30
-9223372036158655488,-9223372036849250304,1,"TO","C4",11,30,11,2017,-9223372036850035712,"Vita",300,NA,2017-11-30
-9223372036083648512,-9223372036844219392,21,"BZ","C4",11,1,12,2017,-9223372036849179648,"Vita",NA,NA,2017-12-01
-9223372036158338048,-9223372036849906688,21,"BZ","C4",11,3,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-03
-9223372036158340096,-9223372036849235968,21,"BZ","C4",11,3,12,2017,-9223372036849263616,"Vita",NA,NA,2017-12-03
-9223372036158338048,-9223372036847349760,21,"BZ","C4",11,4,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-04
-9223372036158343168,-9223372036847916032,21,"BZ","C4",11,4,12,2017,-9223372036849263616,"Vita",NA,NA,2017-12-04
-9223372036158346240,-9223372036846931968,21,"BZ","C4",11,4,12,2017,-9223372036849263616,"Vita",NA,NA,2017-12-04
-9223372036081187840,-9223372036844127232,21,"BZ","C4",11,5,12,2017,-9223372036847355904,"Vita",NA,NA,2017-12-05
-9223372036158310400,-9223372036846602240,21,"BZ","C4",11,6,12,2017,-9223372036849259520,"Vita",NA,NA,2017-12-06
-9223372036158323712,-9223372036847918080,21,"BZ","C4",11,6,12,2017,-9223372036849259520,"Vita",NA,NA,2017-12-06
-9223372036158214144,-9223372036846672896,14,"SO","C4",11,8,12,2017,-9223372036849175552,"Macello",NA,NA,2017-12-08
-9223372036158334976,-9223372036847337472,21,"BZ","C4",11,8,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-08
-9223372036158336000,-9223372036847326208,21,"BZ","C4",11,9,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-09
-9223372036105790464,-9223372036845511680,21,"BZ","C4",11,10,12,2017,-9223372036847408128,"Vita",NA,NA,2017-12-10
-9223372036158310400,-9223372036849195008,21,"BZ","C4",11,10,12,2017,-9223372036849259520,"Vita",NA,NA,2017-12-10
-9223372036158326784,-9223372036846929920,21,"BZ","C4",11,11,12,2017,-9223372036849259520,"Vita",NA,NA,2017-12-11
-9223372036158339072,-9223372036847353856,21,"BZ","C4",11,11,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-11
-9223372036158195712,-9223372036846375936,93,"PN","C4",11,12,12,2017,-9223372036849172480,"Vita",350,NA,2017-12-12
-9223372036158333952,-9223372036850186240,21,"BZ","C4",11,13,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-13
-9223372036100610048,-9223372036845185024,21,"BZ","C4",11,14,12,2017,-9223372036849259520,"Macello",NA,NA,2017-12-14
-9223372036158228480,-9223372036847917056,22,"TN","C4",11,15,12,2017,-9223372036849181696,"Vita",NA,NA,2017-12-15
-9223372036158783488,-9223372036846896128,24,"VI","C4",11,15,12,2017,-9223372036850184192,"Vita",NA,NA,2017-12-15
-9223372036158290944,-9223372036846904320,22,"TN","C4",11,16,12,2017,-9223372036849256448,"Vita",NA,NA,2017-12-16
-9223372036158929920,-9223372036846869504,30,"UD","C4",11,18,12,2017,-9223372036850345984,"Vita",NA,NA,2017-12-18
-9223372036158927872,-9223372036849326080,25,"BL","C4",11,19,12,2017,-9223372036850350080,"Vita",400,NA,2017-12-19
-9223372036158247936,-9223372036846639104,30,"UD","C4",11,20,12,2017,-9223372036849187840,"Vita",NA,NA,2017-12-20
-9223372036158297088,-9223372036847935488,22,"TN","C4",11,20,12,2017,-9223372036849256448,"Vita",400,NA,2017-12-20
-9223372036158324736,-9223372036846610432,21,"BZ","C4",11,20,12,2017,-9223372036849259520,"Vita",NA,NA,2017-12-20
-9223372036158825472,-9223372036847272960,1,"TO","C4",11,20,12,2017,-9223372036850228224,"Vita",350,NA,2017-12-20
-9223372036158886912,-9223372036850293760,23,"VR","C4",11,20,12,2017,-9223372036850295808,"Vita",350,NA,2017-12-20
-9223372036159105024,-9223372036850542592,96,"BI","C4",11,21,12,2017,-9223372036850547712,"Vita",400,NA,2017-12-21
-9223372036158594048,-9223372036849960960,28,"PD","C4",11,23,12,2017,-9223372036849959936,"Vita",NA,NA,2017-12-23
-9223372036158853120,-9223372036846897152,24,"VI","C4",11,23,12,2017,-9223372036850264064,"Macello",350,NA,2017-12-23
-9223372036158304256,-9223372036846928896,21,"BZ","C4",11,25,12,2017,-9223372036849258496,"Vita",NA,NA,2017-12-25
-9223372036158241792,-9223372036847744000,93,"PN","C4",11,27,12,2017,-9223372036849185792,"Vita",350,NA,2017-12-27
-9223372036158330880,-9223372036850546688,21,"BZ","C4",11,27,12,2017,-9223372036849261568,"Vita",NA,NA,2017-12-27
-9223372036158254080,-9223372036846471168,30,"UD","C4",11,28,12,2017,-9223372036849187840,"Vita",NA,NA,2017-12-28
-9223372036158289920,-9223372036849458176,24,"VI","C4",11,28,12,2017,-9223372036849256448,"Vita",300,NA,2017-12-28
-9223372036158198784,-9223372036846728192,93,"PN","C4",11,29,12,2017,-9223372036849172480,"Vita",350,NA,2017-12-29
-9223372036158285824,-9223372036849226752,22,"TN","C4",11,29,12,2017,-9223372036849256448,"Vita",NA,NA,2017-12-29
-9223372036158560256,-9223372036846455808,36,"MO","C4",11,29,12,2017,-9223372036849909760,"Vita",NA,NA,2017-12-29
-9223372036158242816,-9223372036847386624,14,"SO","C4",11,30,12,2017,-9223372036849185792,"Vita",NA,NA,2017-12-30
-9223372036158823424,-9223372036849316864,1,"TO","C4",11,1,1,2018,-9223372036850228224,"Vita",350,NA,2018-01-01
-9223372036158927872,-9223372036849374208,25,"BL","C4",11,1,1,2018,-9223372036850350080,"Vita",400,NA,2018-01-01
-9223372036158334976,-9223372036849377280,21,"BZ","C4",11,2,1,2018,-9223372036849261568,"Vita",NA,NA,2018-01-02
-9223372036158456832,-9223372036849273856,16,"BG","C4",11,2,1,2018,-9223372036849773568,"Vita",NA,NA,2018-01-02
-9223372036158294016,-9223372036847925248,22,"TN","C4",11,3,1,2018,-9223372036849256448,"Vita",NA,NA,2018-01-03
-9223372036158786560,-9223372036849525760,24,"VI","C4",11,3,1,2018,-9223372036850184192,"Vita",NA,NA,2018-01-03
-9223372036081457152,-9223372036847891456,21,"BZ","C4",11,4,1,2018,-9223372036847441920,"Vita",NA,NA,2018-01-04
-9223372036158298112,-9223372036848026624,21,"BZ","C4",11,4,1,2018,-9223372036849256448,"Vita",NA,NA,2018-01-04
-9223372036158862336,-9223372036846470144,30,"UD","C4",11,4,1,2018,-9223372036850272256,"Vita",NA,NA,2018-01-04
-9223372036158872576,-9223372036849555456,13,"CO","C4",11,4,1,2018,-9223372036850280448,"Vita",NA,NA,2018-01-04
-9223372036158344192,-9223372036849339392,21,"BZ","C4",11,5,1,2018,-9223372036849261568,"Vita",NA,NA,2018-01-05
-9223372036158562304,-9223372036846482432,23,"VR","C4",11,7,1,2018,-9223372036849920000,"Vita",300,NA,2018-01-07
-9223372036159008768,-9223372036850451456,10,"GE","C4",11,7,1,2018,-9223372036850452480,"Vita",380,NA,2018-01-07
-9223372035922127872,-9223372036836353024,21,"BZ","C4",11,8,1,2018,-9223372036836354048,"Vita",NA,NA,2018-01-08
-9223372036158655488,-9223372036847885312,1,"TO","C4",11,8,1,2018,-9223372036850035712,"Vita",350,NA,2018-01-08
-9223372036158376960,-9223372036847265792,1,"TO","C4",11,9,1,2018,-9223372036849267712,"Macello",350,NA,2018-01-09
-9223372036158487552,-9223372036846479360,24,"VI","C4",11,9,1,2018,-9223372036849829888,"Vita",350,NA,2018-01-09
-9223372031114998784,-9223372036834520064,21,"BZ","C4",11,10,1,2018,-9223372036834520064,"Vita",NA,NA,2018-01-10
-9223372036086962176,-9223372036844357632,21,"BZ","C4",11,10,1,2018,-9223372036847355904,"Macello",NA,NA,2018-01-10
-9223372036113394688,-9223372036845931520,21,"BZ","C4",11,10,1,2018,-9223372036849259520,"Vita",NA,NA,2018-01-10
-9223372036158715904,-9223372036849396736,1,"TO","C4",11,10,1,2018,-9223372036850096128,"Vita",300,NA,2018-01-10
-9223372036158934016,-9223372036847139840,17,"BS","C4",11,10,1,2018,-9223372036850352128,"Macello",550,NA,2018-01-10
-9223372036158236672,-9223372036846452736,37,"BO","C4",11,12,1,2018,-9223372036849183744,"Vita",NA,NA,2018-01-12
-9223372036158324736,-9223372036847864832,21,"BZ","C4",11,12,1,2018,-9223372036849259520,"Vita",NA,NA,2018-01-12
-9223372036158789632,-9223372036849293312,24,"VI","C4",11,12,1,2018,-9223372036850186240,"Vita",NA,NA,2018-01-12
-9223372036158228480,-9223372036847324160,14,"SO","C4",11,13,1,2018,-9223372036849183744,"Vita",NA,NA,2018-01-13
-9223372036158342144,-9223372036846926848,21,"BZ","C4",11,15,1,2018,-9223372036849261568,"Vita",NA,NA,2018-01-15
-9223372036158999552,-9223372036849203200,2,"VC","C4",11,15,1,2018,-9223372036850444288,"Vita",400,NA,2018-01-15
-9223372036158338048,-9223372036847872000,21,"BZ","C4",11,16,1,2018,-9223372036849261568,"Vita",NA,NA,2018-01-16
-9223372036069263360,-9223372036843994112,21,"BZ","C4",11,18,1,2018,-9223372036847347712,"Vita",NA,NA,2018-01-18
-9223372036110371840,-9223372036845775872,21,"BZ","C4",11,19,1,2018,-9223372036849168384,"Vita",NA,NA,2018-01-19
-9223372036158272512,-9223372036846386176,83,"ME","C4",11,20,1,2018,-9223372036849252352,"Vita",NA,NA,2018-01-20
-9223372036158342144,-9223372036847355904,21,"BZ","C4",11,20,1,2018,-9223372036849263616,"Vita",NA,NA,2018-01-20
-9223372036158855168,-9223372036849363968,14,"SO","C4",11,20,1,2018,-9223372036850264064,"Vita",NA,NA,2018-01-20
-9223372036158300160,-9223372036846930944,21,"BZ","C4",11,21,1,2018,-9223372036849258496,"Vita",NA,NA,2018-01-21
-9223372036158472192,-9223372036849785856,24,"VI","C4",11,21,1,2018,-9223372036849792000,"Vita",350,NA,2018-01-21
-9223372036158333952,-9223372036849398784,21,"BZ","C4",11,24,1,2018,-9223372036849261568,"Vita",NA,NA,2018-01-24
-9223372036158342144,-9223372036847372288,21,"BZ","C4",11,26,1,2018,-9223372036849261568,"Vita",NA,NA,2018-01-26
-9223372036158344192,-9223372036846492672,21,"BZ","C4",11,28,1,2018,-9223372036849263616,"Vita",NA,NA,2018-01-28
-9223372036158222336,-9223372036846553088,16,"BG","C4",11,29,1,2018,-9223372036849179648,"Vita",NA,NA,2018-01-29
-9223372036158565376,-9223372036846592000,1,"TO","C4",11,2,2,2018,-9223372036849920000,"Vita",350,NA,2018-02-02
-9223372036159009792,-9223372036849553408,10,"GE","C4",11,3,2,2018,-9223372036850452480,"Vita",360,NA,2018-02-03
-9223372036158331904,-9223372036847377408,21,"BZ","C4",11,4,2,2018,-9223372036849261568,"Vita",NA,NA,2018-02-04
-9223372036158338048,-9223372036847309824,21,"BZ","C4",11,4,2,2018,-9223372036849261568,"Vita",NA,NA,2018-02-04
-9223372036158710784,-9223372036847267840,1,"TO","C4",11,6,2,2018,-9223372036850096128,"Vita",400,NA,2018-02-06
-9223372033201951744,-9223372036834541568,21,"BZ","C4",11,7,2,2018,-9223372036849183744,"Vita",NA,NA,2018-02-07
-9223372036158332928,-9223372036847869952,21,"BZ","C4",11,7,2,2018,-9223372036849261568,"Vita",NA,NA,2018-02-07
-9223372036158287872,-9223372036849220608,22,"TN","C4",11,8,2,2018,-9223372036849256448,"Macello",NA,NA,2018-02-08
-9223372036158329856,-9223372036846609408,21,"BZ","C4",11,9,2,2018,-9223372036849259520,"Vita",NA,NA,2018-02-09
-9223372036158881792,-9223372036847875072,17,"BS","C4",11,10,2,2018,-9223372036850291712,"Vita",400,NA,2018-02-10
-9223372036158363648,-9223372036846717952,97,"LC","C4",11,13,2,2018,-9223372036849265664,"Macello",NA,NA,2018-02-13
-9223372036158430208,-9223372036846624768,93,"PN","C4",11,13,2,2018,-9223372036849691648,"Vita",300,NA,2018-02-13
-9223372036158473216,-9223372036846477312,25,"BL","C4",11,13,2,2018,-9223372036849800192,"Macello",350,NA,2018-02-13
-9223372036158345216,-9223372036849340416,21,"BZ","C4",11,14,2,2018,-9223372036849261568,"Vita",NA,NA,2018-02-14
-9223372036158379008,-9223372036849255424,96,"BI","C4",11,15,2,2018,-9223372036849267712,"Vita",350,NA,2018-02-15
-9223372036158349312,-9223372036846923776,21,"BZ","C4",11,16,2,2018,-9223372036849263616,"Macello",NA,NA,2018-02-16
-9223372036158290944,-9223372036847594496,22,"TN","C4",11,18,2,2018,-9223372036849256448,"Vita",NA,NA,2018-02-18
-9223372036158344192,-9223372036846925824,21,"BZ","C4",11,19,2,2018,-9223372036849263616,"Vita",NA,NA,2018-02-19
-9223372036065273856,-9223372036843947008,13,"CO","C4",11,21,2,2018,-9223372036850243584,"Macello",NA,NA,2018-02-21
-9223372030554509312,-9223372036834508800,21,"BZ","C4",11,22,2,2018,-9223372036846680064,"Vita",NA,NA,2018-02-22
-9223372036158316544,-9223372036846927872,21,"BZ","C4",11,22,2,2018,-9223372036849259520,"Macello",NA,NA,2018-02-22
-9223372036158880768,-9223372036849380352,17,"BS","C4",11,22,2,2018,-9223372036850291712,"Vita",400,NA,2018-02-22
-9223372036158193664,-9223372036846476288,26,"TV","C4",11,25,2,2018,-9223372036849170432,"Macello",400,NA,2018-02-25
-9223372033806428160,-9223372036834467840,21,"BZ","C4",11,27,2,2018,-9223372036834631680,"Vita",NA,NA,2018-02-27
-9223372036158252032,-9223372036847819776,14,"SO","C4",11,27,2,2018,-9223372036849187840,"Vita",NA,NA,2018-02-27
-9223372036158212096,-9223372036847143936,17,"BS","C4",11,28,2,2018,-9223372036849177600,"Vita",NA,NA,2018-02-28
-9223372036158330880,-9223372036847879168,21,"BZ","C4",11,28,2,2018,-9223372036849261568,"Vita",NA,NA,2018-02-28
-9223372036158422016,-9223372036846721024,96,"BI","C4",11,28,2,2018,-9223372036849705984,"Vita",400,NA,2018-02-28
-9223372034247860224,-9223372036834434048,21,"BZ","C4",11,1,3,2018,-9223372036846680064,"Vita",NA,NA,2018-03-01
-9223372036158286848,-9223372036847217664,10,"GE","C4",11,1,3,2018,-9223372036849256448,"Macello",300,NA,2018-03-01
-9223372036158334976,-9223372036849257472,21,"BZ","C4",11,1,3,2018,-9223372036849261568,"Vita",NA,NA,2018-03-01
-9223372036158776320,-9223372036846585856,2,"VC","C4",11,1,3,2018,-9223372036850171904,"Macello",400,NA,2018-03-01
-9223372036158347264,-9223372036846519296,18,"PV","C4",11,2,3,2018,-9223372036849263616,"Macello",NA,NA,2018-03-02
-9223372036158881792,-9223372036847257600,2,"VC","C4",11,2,3,2018,-9223372036850291712,"Vita",350,NA,2018-03-02
-9223372036084500480,-9223372036844254208,21,"BZ","C4",11,4,3,2018,-9223372036849185792,"Vita",NA,NA,2018-03-04
-9223372036158247936,-9223372036846370816,96,"BI","C4",11,4,3,2018,-9223372036849187840,"Vita",350,NA,2018-03-04
-9223372036106145792,-9223372036845533184,21,"BZ","C4",11,6,3,2018,-9223372036849261568,"Vita",NA,NA,2018-03-06
-9223372036158312448,-9223372036849216512,21,"BZ","C4",11,6,3,2018,-9223372036849259520,"Vita",NA,NA,2018-03-06
-9223372036086981632,-9223372036844358656,21,"BZ","C4",11,10,3,2018,-9223372036847416320,"Vita",NA,NA,2018-03-10
-9223372036158343168,-9223372036846921728,21,"BZ","C4",11,14,3,2018,-9223372036849261568,"Macello",NA,NA,2018-03-14
-9223372036112837632,-9223372036845903872,21,"BZ","C4",11,16,3,2018,-9223372036849258496,"Macello",NA,NA,2018-03-16
-9223372036158325760,-9223372036846919680,21,"BZ","C4",11,17,3,2018,-9223372036849261568,"Vita",NA,NA,2018-03-17
-9223372036158786560,-9223372036849675264,24,"VI","C4",11,20,3,2018,-9223372036850186240,"Vita",NA,NA,2018-03-20
-9223372036158219264,-9223372036847371264,1,"TO","C4",11,22,3,2018,-9223372036849177600,"Vita",350,NA,2018-03-22
-9223372036112838656,-9223372036846613504,21,"BZ","C4",11,23,3,2018,-9223372036849258496,"Vita",NA,NA,2018-03-23
-9223372036158324736,-9223372036846920704,21,"BZ","C4",11,23,3,2018,-9223372036849259520,"Macello",NA,NA,2018-03-23
-9223372036158343168,-9223372036847293440,21,"BZ","C4",11,23,3,2018,-9223372036849261568,"Vita",NA,NA,2018-03-23
-9223372036158310400,-9223372036846924800,21,"BZ","C4",11,24,3,2018,-9223372036849258496,"Vita",NA,NA,2018-03-24
-9223372036112143360,-9223372036845868032,21,"BZ","C4",11,25,3,2018,-9223372036847825920,"Vita",NA,NA,2018-03-25
-9223372036158242816,-9223372036847362048,14,"SO","C4",11,25,3,2018,-9223372036849185792,"Vita",NA,NA,2018-03-25
-9223372036158284800,-9223372036849307648,25,"BL","C4",11,27,3,2018,-9223372036849256448,"Vita",NA,NA,2018-03-27
-9223372036158398464,-9223372036846558208,14,"SO","C4",11,29,3,2018,-9223372036849334272,"Vita",NA,NA,2018-03-29
-9223372036067416064,-9223372036843953152,21,"BZ","C4",11,30,3,2018,-9223372036844128256,"Vita",NA,NA,2018-03-30
-9223372036080497664,-9223372036844099584,21,"BZ","C4",11,31,3,2018,-9223372036847332352,"Macello",NA,NA,2018-03-31
-9223372036158403584,-9223372036847122432,17,"BS","C4",11,31,3,2018,-9223372036849458176,"Vita",400,NA,2018-03-31
-9223372036158712832,-9223372036847865856,24,"VI","C4",11,3,4,2018,-9223372036850100224,"Vita",NA,NA,2018-04-03
-9223372036158245888,-9223372036847382528,30,"UD","C4",11,7,4,2018,-9223372036849187840,"Vita",NA,NA,2018-04-07
-9223372036158333952,-9223372036846491648,21,"BZ","C4",11,7,4,2018,-9223372036849261568,"Vita",NA,NA,2018-04-07
-9223372036158242816,-9223372036846863360,30,"UD","C4",11,8,4,2018,-9223372036849187840,"Vita",NA,NA,2018-04-08
-9223372036158340096,-9223372036850545664,21,"BZ","C4",11,8,4,2018,-9223372036849261568,"Macello",NA,NA,2018-04-08
-9223372036159136768,-9223372036849263616,25,"BL","C4",11,8,4,2018,-9223372036850576384,"Vita",350,NA,2018-04-08
-9223372036158330880,-9223372036847369216,21,"BZ","C4",11,15,4,2018,-9223372036849259520,"Vita",NA,NA,2018-04-15
-9223372036159172608,-9223372036847159296,17,"BS","C4",11,16,4,2018,-9223372036850612224,"Vita",250,NA,2018-04-16
-9223372036158853120,-9223372036849656832,14,"SO","C4",11,17,4,2018,-9223372036850262016,"Vita",410,NA,2018-04-17
-9223372036158399488,-9223372036849455104,17,"BS","C4",11,18,4,2018,-9223372036849458176,"Vita",450,NA,2018-04-18
