"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataMacellazione","PesoCarcassa","PesoVivo","Categoria","Classificazione","PaeseDiProvenienza","ArrivatoMortoAlMacello","CodiceCausaleMorte","CarcassaDestinataAlConsumo","PaeseDiProvenienzaIso31663char"
-9223372031753661440,-9223372036830617600,17,"BS","C4",11,17,7,2023,"2023-07-17",334.4,NA,"A","E2","IT","N",NA,"N","ITA"
-9223372031757628416,-9223372036830812160,21,"BZ","C4",11,24,7,2023,"2023-07-24",273.7,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031775015936,-9223372036808562688,23,"VR","C4",11,20,7,2023,"2023-07-20",179.1,309.81,"","","IT","N",NA,"N","ITA"
-9223372031775034368,-9223372036809032704,17,"BS","C4",11,12,7,2023,"2023-07-12",166.2,NA,"","","IT","N",NA,"N","ITA"
-9223372031775037440,-9223372036809244672,17,"BS","C4",11,10,7,2023,"2023-07-10",186.8,NA,"","","IT","N",NA,"N","ITA"
-9223372031775038464,-9223372036809239552,17,"BS","C4",11,10,7,2023,"2023-07-10",154.4,NA,"","","IT","N",NA,"N","ITA"
-9223372031775038464,-9223372036809213952,17,"BS","C4",11,10,7,2023,"2023-07-10",141.3,NA,"","","IT","N",NA,"N","ITA"
-9223372031800683520,-9223372036809049088,23,"VR","C4",11,14,7,2023,"2023-07-14",196.3,363.86,"","","IT","N",NA,"N","ITA"
-9223372031800684544,-9223372036808713216,23,"VR","C4",11,14,7,2023,"2023-07-14",139.6,253.91,"","","IT","N",NA,"N","ITA"
-9223372031800757248,-9223372036809190400,17,"BS","C4",11,8,7,2023,"2023-07-08",203.4,NA,"","","IT","N",NA,"N","ITA"
-9223372031804545024,-9223372036806476800,21,"BZ","C4",11,12,7,2023,"2023-07-12",380.8,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031804545024,-9223372036807736320,21,"BZ","C4",11,10,7,2023,"2023-07-10",95,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031808750592,-9223372036807971840,21,"BZ","C4",11,11,7,2023,"2023-07-11",110,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031808751616,-9223372036809241600,17,"BS","C4",11,5,7,2023,"2023-07-05",173.3,NA,"","","IT","N",NA,"N","ITA"
-9223372031808753664,-9223372036809403392,17,"BS","C4",11,3,7,2023,"2023-07-03",169,NA,"","","IT","N",NA,"N","ITA"
-9223372031808757760,-9223372036808561664,20,"MN","C4",11,11,7,2023,"2023-07-11",174.02,NA,"","","IT","N",NA,"N","ITA"
-9223372031808757760,-9223372036808909824,20,"MN","C4",11,11,7,2023,"2023-07-11",175.98,NA,"","","IT","N",NA,"N","ITA"
-9223372031808759808,-9223372036808750080,20,"MN","C4",11,11,7,2023,"2023-07-11",166.18,NA,"","","IT","N",NA,"N","ITA"
-9223372031812912128,-9223372036808456192,21,"BZ","C4",11,11,7,2023,"2023-07-11",137,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031866030080,-9223372036808722432,23,"VR","C4",11,10,7,2023,"2023-07-10",165.7,289.48,"","","IT","N",NA,"N","ITA"
-9223372031866058752,-9223372036834609152,21,"BZ","C4",11,10,7,2023,"2023-07-10",270.4,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031887297536,-9223372036809335808,28,"PD","C4",11,5,7,2023,"2023-07-05",196.4,321.12,"","","IT","N",NA,"N","ITA"
-9223372031893018624,-9223372036834591744,21,"BZ","C4",11,5,7,2023,"2023-07-05",330.8,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031893018624,-9223372036834013184,21,"BZ","C4",11,5,7,2023,"2023-07-05",288.9,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031897339904,-9223372036809164800,23,"VR","C4",11,5,7,2023,"2023-07-05",177.1,309.99,"","","IT","N",NA,"N","ITA"
-9223372031900760064,-9223372036809196544,23,"VR","C4",11,4,7,2023,"2023-07-04",141.2,256.17,"","","IT","N",NA,"N","ITA"
-9223372031900760064,-9223372036809259008,23,"VR","C4",11,4,7,2023,"2023-07-04",174.1,298.88,"","","IT","N",NA,"N","ITA"
-9223372031900760064,-9223372036808979456,23,"VR","C4",11,4,7,2023,"2023-07-04",127.1,230.59,"","","IT","N",NA,"N","ITA"
-9223372031904441344,-9223372036808717312,23,"VR","C4",11,3,7,2023,"2023-07-03",140.8,274.84,"","","IT","N",NA,"N","ITA"
-9223372031904448512,-9223372036806078464,45,"MS","C4",11,3,7,2023,"2023-07-03",222,NA,"","","IT","N",NA,"N","ITA"
-9223372031095255040,-9223372036808348672,21,"BZ","C4",11,2,8,2023,"2023-08-02",123,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031095255040,-9223372036808031232,21,"BZ","C4",11,2,8,2023,"2023-08-02",113,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031095255040,-9223372036808008704,21,"BZ","C4",11,2,8,2023,"2023-08-02",117,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031537035264,-9223372036808603648,17,"BS","C4",11,30,8,2023,"2023-08-30",172.7,NA,"","","IT","N",NA,"N","ITA"
-9223372031537036288,-9223372036808289280,17,"BS","C4",11,30,8,2023,"2023-08-30",206.6,NA,"","","IT","N",NA,"N","ITA"
-9223372031570350080,-9223372036808000512,27,"VE","C4",11,31,8,2023,"2023-08-31",160.72,309.82,"V","00","IT","N",NA,"N","ITA"
-9223372031573710848,-9223372036822849536,53,"GR","C4",11,31,8,2023,"2023-08-31",228.14,NA,"E","O2","IT","N",NA,"N","ITA"
-9223372031582269440,-9223372036830775296,21,"BZ","C4",11,28,8,2023,"2023-08-28",220.9,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031596814336,-9223372036808117248,23,"VR","C4",11,28,8,2023,"2023-08-28",145.4,274.39,"","","IT","N",NA,"N","ITA"
-9223372031596839936,-9223372036806227968,21,"BZ","C4",11,28,8,2023,"2023-08-28",70,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031596903424,-9223372036808486912,1,"TO","C4",11,25,8,2023,"2023-08-25",141.01,258.5,"","","IT","N",NA,"N","ITA"
-9223372031605554176,-9223372036808669184,26,"TV","C4",11,25,8,2023,"2023-08-25",171.42,NA,"V","","IT","N",NA,"N","ITA"
-9223372031605559296,-9223372036808360960,26,"TV","C4",11,24,8,2023,"2023-08-24",178.63,NA,"V","","IT","N",NA,"N","ITA"
-9223372031605567488,-9223372036808505344,26,"TV","C4",11,23,8,2023,"2023-08-23",188.18,NA,"V","","IT","N",NA,"N","ITA"
-9223372031613955072,-9223372036807358464,21,"BZ","C4",11,23,8,2023,"2023-08-23",131,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031619246080,-9223372036807738368,21,"BZ","C4",11,23,8,2023,"2023-08-23",130,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031625783296,-9223372036807391232,21,"BZ","C4",11,7,8,2023,"2023-08-07",110.3,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031633107968,-9223372036808628224,23,"VR","C4",11,21,8,2023,"2023-08-21",55.8,106.98,"","","IT","N",NA,"N","ITA"
-9223372031633112064,-9223372036808177664,23,"VR","C4",11,21,8,2023,"2023-08-21",136.8,240.85,"","","IT","N",NA,"N","ITA"
-9223372031633116160,-9223372036808812544,17,"BS","C4",11,14,8,2023,"2023-08-14",155,NA,"","","IT","N",NA,"N","ITA"
-9223372031633117184,-9223372036808809472,17,"BS","C4",11,14,8,2023,"2023-08-14",151.1,NA,"","","IT","N",NA,"N","ITA"
-9223372031633117184,-9223372036808692736,17,"BS","C4",11,14,8,2023,"2023-08-14",156.4,NA,"","","IT","N",NA,"N","ITA"
-9223372031633117184,-9223372036808929280,17,"BS","C4",11,14,8,2023,"2023-08-14",170.5,NA,"","","IT","N",NA,"N","ITA"
-9223372031647109120,-9223372036808724480,26,"TV","C4",11,14,8,2023,"2023-08-14",184.88,NA,"V","","IT","N",NA,"N","ITA"
-9223372031647110144,-9223372036808463360,26,"TV","C4",11,14,8,2023,"2023-08-14",128.72,NA,"V","","IT","N",NA,"N","ITA"
-9223372031647176704,-9223372036808875008,23,"VR","C4",11,11,8,2023,"2023-08-11",210.6,366.9,"","","IT","N",NA,"N","ITA"
-9223372031666833408,-9223372036808520704,23,"VR","C4",11,14,8,2023,"2023-08-14",148.7,260.1,"","","IT","N",NA,"N","ITA"
-9223372031666844672,-9223372036810704896,16,"BG","C4",11,14,8,2023,"2023-08-14",176,290,"","","IT","N",NA,"N","ITA"
-9223372031666862080,-9223372036808770560,17,"BS","C4",11,9,8,2023,"2023-08-09",191.9,NA,"","","IT","N",NA,"N","ITA"
-9223372031666865152,-9223372036808764416,17,"BS","C4",11,5,8,2023,"2023-08-05",182.1,NA,"","","IT","N",NA,"N","ITA"
-9223372031666868224,-9223372036808623104,22,"TN","C4",11,10,8,2023,"2023-08-10",181.2,307.59,"","","IT","N",NA,"N","ITA"
-9223372031666879488,-9223372036808182784,24,"VI","C4",11,11,8,2023,"2023-08-11",173.9,294.45,"0","00","IT","N",NA,"N","ITA"
-9223372031683432448,-9223372036808749056,23,"VR","C4",11,10,8,2023,"2023-08-10",166.7,288.11,"","","IT","N",NA,"N","ITA"
-9223372031683434496,-9223372036808707072,23,"VR","C4",11,10,8,2023,"2023-08-10",135.5,241.53,"","","IT","N",NA,"N","ITA"
-9223372031688385536,-9223372036808557568,28,"PD","C4",11,4,8,2023,"2023-08-04",208.6,347.67,"","","IT","N",NA,"N","ITA"
-9223372031698392064,-9223372036808705024,21,"BZ","C4",11,7,8,2023,"2023-08-07",90,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031707020288,-9223372036808951808,17,"BS","C4",11,2,8,2023,"2023-08-02",162.3,NA,"","","IT","N",NA,"N","ITA"
-9223372031707046912,-9223372036808751104,26,"TV","C4",11,2,8,2023,"2023-08-02",157.2,NA,"V","","IT","N",NA,"N","ITA"
-9223372031710957568,-9223372036846472192,28,"PD","C4",11,2,8,2023,"2023-08-02",311,NA,"","","IT","N",NA,"N","ITA"
-9223372031715782656,-9223372036806588416,21,"BZ","C4",11,2,8,2023,"2023-08-02",101.5,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031715782656,-9223372036807917568,21,"BZ","C4",11,2,8,2023,"2023-08-02",124,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031387427840,-9223372036807962624,17,"BS","C4",11,30,9,2023,"2023-09-30",165.2,NA,"","","IT","N",NA,"N","ITA"
-9223372031407160320,-9223372036808030208,4,"CN","C4",11,29,9,2023,"2023-09-29",197.4,310,"","","IT","N",NA,"N","ITA"
-9223372031410883584,-9223372036808132608,17,"BS","C4",11,23,9,2023,"2023-09-23",162.7,NA,"","","IT","N",NA,"N","ITA"
-9223372031414945792,-9223372036806762496,21,"BZ","C4",11,26,9,2023,"2023-09-26",87,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031425879040,-9223372036848112640,26,"TV","C4",11,29,9,2023,"2023-09-29",256.76,NA,"D","O2","IT","N",NA,"N","ITA"
-9223372031443371008,-9223372036806705152,21,"BZ","C4",11,27,9,2023,"2023-09-27",93,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031445210112,-9223372036848123904,21,"BZ","C4",11,21,9,2023,"2023-09-21",33,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031462640640,-9223372036807870464,26,"TV","C4",11,20,9,2023,"2023-09-20",177.39,NA,"V","","IT","N",NA,"N","ITA"
-9223372031462682624,-9223372036807705600,27,"VE","C4",11,21,9,2023,"2023-09-21",139.16,296.15,"V","00","IT","N",NA,"N","ITA"
-9223372031462682624,-9223372036807997440,27,"VE","C4",11,21,9,2023,"2023-09-21",142.69,296.15,"V","00","IT","N",NA,"N","ITA"
-9223372031462682624,-9223372036807844864,27,"VE","C4",11,21,9,2023,"2023-09-21",164.25,296.15,"V","00","IT","N",NA,"N","ITA"
-9223372031462714368,-9223372036806917120,21,"BZ","C4",11,19,9,2023,"2023-09-19",92.6,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031462752256,-9223372036848598016,26,"TV","C4",11,8,9,2023,"2023-09-08",174.44,NA,"D","O2","IT","N",NA,"N","ITA"
-9223372031468353536,-9223372036808049664,22,"TN","C4",11,18,9,2023,"2023-09-18",141,141,"","","IT","N",NA,"N","ITA"
-9223372031481099264,-9223372036808485888,17,"BS","C4",11,13,9,2023,"2023-09-13",107.4,NA,"","","IT","N",NA,"N","ITA"
-9223372031481099264,-9223372036808410112,17,"BS","C4",11,13,9,2023,"2023-09-13",154.1,NA,"","","IT","N",NA,"N","ITA"
-9223372031481100288,-9223372036808430592,17,"BS","C4",11,12,9,2023,"2023-09-12",159.5,NA,"","","IT","N",NA,"N","ITA"
-9223372031481101312,-9223372036808492032,17,"BS","C4",11,11,9,2023,"2023-09-11",135.8,NA,"","","IT","N",NA,"N","ITA"
-9223372031481103360,-9223372036830213120,17,"BS","C4",11,9,9,2023,"2023-09-09",301.4,NA,"A","U3","IT","N",NA,"N","ITA"
-9223372031481103360,-9223372036830298112,17,"BS","C4",11,9,9,2023,"2023-09-09",327.9,NA,"A","U3","IT","N",NA,"N","ITA"
-9223372031481103360,-9223372036830273536,17,"BS","C4",11,9,9,2023,"2023-09-09",312.2,NA,"A","U3","IT","N",NA,"N","ITA"
-9223372031481105408,-9223372036808604672,17,"BS","C4",11,6,9,2023,"2023-09-06",150.7,NA,"","","IT","N",NA,"N","ITA"
-9223372031481105408,-9223372036808478720,17,"BS","C4",11,6,9,2023,"2023-09-06",116.4,NA,"","","IT","N",NA,"N","ITA"
-9223372031481105408,-9223372036807858176,24,"VI","C4",11,15,9,2023,"2023-09-15",163.7,269.82,"0","00","IT","N",NA,"N","ITA"
-9223372031497277440,-9223372036808198144,26,"TV","C4",11,15,9,2023,"2023-09-15",220.19,NA,"V","","IT","N",NA,"N","ITA"
-9223372031497350144,-9223372036807684096,28,"PD","C4",11,14,9,2023,"2023-09-14",108.78,NA,"V","00","IT","N",NA,"N","ITA"
-9223372031503107072,-9223372036832811008,21,"BZ","C4",11,13,9,2023,"2023-09-13",395.6,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031503110144,-9223372036807191552,21,"BZ","C4",11,14,9,2023,"2023-09-14",102,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031503255552,-9223372036806716416,21,"BZ","C4",11,11,9,2023,"2023-09-11",92,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031510066176,-9223372036808344576,23,"VR","C4",11,13,9,2023,"2023-09-13",143.5,248.57,"","","IT","N",NA,"N","ITA"
-9223372031510090752,-9223372036807413760,21,"BZ","C4",11,13,9,2023,"2023-09-13",92,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031521408000,-9223372036808543232,17,"BS","C4",11,5,9,2023,"2023-09-05",154.1,NA,"","","IT","N",NA,"N","ITA"
-9223372031521416192,-9223372036830543872,83,"ME","C4",11,11,9,2023,"2023-09-11",179,NA,"D","P1","IT","N",NA,"N","ITA"
-9223372031536971776,-9223372036808122368,23,"VR","C4",11,8,9,2023,"2023-09-08",100.8,175.92,"","","IT","N",NA,"N","ITA"
-9223372031537011712,-9223372036808307712,27,"VE","C4",11,4,9,2023,"2023-09-04",127.01,278.43,"V","00","IT","N",NA,"N","ITA"
-9223372031537012736,-9223372036808369152,27,"VE","C4",11,7,9,2023,"2023-09-07",94.28,298.2,"V","00","IT","N",NA,"N","ITA"
-9223372031537034240,-9223372036808488960,17,"BS","C4",11,2,9,2023,"2023-09-02",169.3,NA,"","","IT","N",NA,"N","ITA"
-9223372031540389888,-9223372036807907328,23,"VR","C4",11,7,9,2023,"2023-09-07",138.8,237.79,"","","IT","N",NA,"N","ITA"
-9223372031554159616,-9223372036808051712,23,"VR","C4",11,4,9,2023,"2023-09-04",115.9,200.1,"","","IT","N",NA,"N","ITA"
-9223372031570259968,-9223372036808104960,23,"VR","C4",11,1,9,2023,"2023-09-01",162.2,279.17,"","","IT","N",NA,"N","ITA"
-9223372031146967040,-9223372036808368128,21,"BZ","C4",11,25,10,2023,"2023-10-25",189.9,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031146967040,-9223372036807498752,21,"BZ","C4",11,25,10,2023,"2023-10-25",145.9,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031162808320,-9223372036807652352,23,"VR","C4",11,23,10,2023,"2023-10-23",171,300.95,"","","IT","N",NA,"N","ITA"
-9223372031173591040,-9223372036833160192,26,"TV","C4",11,27,10,2023,"2023-10-27",232.26,NA,"E","R2","IT","N",NA,"N","ITA"
-9223372031180903424,-9223372036807276544,23,"VR","C4",11,31,10,2023,"2023-10-31",162.2,284.46,"","","IT","N",NA,"N","ITA"
-9223372031180924928,-9223372036832242688,25,"BL","C4",11,30,10,2023,"2023-10-30",240,NA,"","","IT","N",NA,"N","ITA"
-9223372031185858560,-9223372036828850176,17,"BS","C4",11,23,10,2023,"2023-10-23",363,NA,"A","U2","IT","N",NA,"N","ITA"
-9223372031207648256,-9223372036808264704,30,"UD","C4",11,27,10,2023,"2023-10-27",210,NA,"Z","","IT","N",NA,"N","ITA"
-9223372031214374912,-9223372036807383040,23,"VR","C4",11,26,10,2023,"2023-10-26",132.7,229.7,"","","IT","N",NA,"N","ITA"
-9223372031218475008,-9223372036807676928,23,"VR","C4",11,25,10,2023,"2023-10-25",149.9,263.03,"","","IT","N",NA,"N","ITA"
-9223372031222837248,-9223372036806946816,6,"AL","C4",11,24,10,2023,"2023-10-24",72,NA,"","","IT","N",NA,"N","ITA"
-9223372031258120192,-9223372036833250304,17,"BS","C4",11,19,10,2023,"2023-10-19",206.2,NA,"E","U2","IT","N",NA,"N","ITA"
-9223372031271979008,-9223372036807948288,27,"VE","C4",11,12,10,2023,"2023-10-12",210.3,NA,"V","","IT","N",NA,"N","ITA"
-9223372031289277440,-9223372036808089600,17,"BS","C4",11,11,10,2023,"2023-10-11",162.5,NA,"","","IT","N",NA,"N","ITA"
-9223372031289277440,-9223372036807921664,17,"BS","C4",11,11,10,2023,"2023-10-11",162.9,NA,"","","IT","N",NA,"N","ITA"
-9223372031289285632,-9223372036807489536,1,"TO","C4",11,13,10,2023,"2023-10-13",157.28,275.83,"","","IT","N",NA,"N","ITA"
-9223372031289299968,-9223372036832055296,54,"PG","C4",11,11,10,2023,"2023-10-11",230.3,NA,"B","","IT","N",NA,"N","ITA"
-9223372031289313280,-9223372036807767040,24,"VI","C4",11,13,10,2023,"2023-10-13",175.1,301.27,"0","00","IT","N",NA,"N","ITA"
-9223372031316709376,-9223372036828788736,30,"UD","C4",11,13,10,2023,"2023-10-13",313,NA,"","","IT","N",NA,"N","ITA"
-9223372031375154176,-9223372036807830528,23,"VR","C4",11,12,10,2023,"2023-10-12",190.3,334.39,"","","IT","N",NA,"N","ITA"
-9223372031375155200,-9223372036807908352,23,"VR","C4",11,12,10,2023,"2023-10-12",179.6,315.59,"","","IT","N",NA,"N","ITA"
-9223372031375156224,-9223372036807882752,23,"VR","C4",11,12,10,2023,"2023-10-12",145.4,259.78,"","","IT","N",NA,"N","ITA"
-9223372031375163392,-9223372036810696704,21,"BZ","C4",11,11,10,2023,"2023-10-11",293.6,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031375163392,-9223372036833201152,21,"BZ","C4",11,11,10,2023,"2023-10-11",235.6,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031375174656,-9223372036828549120,83,"ME","C4",11,12,10,2023,"2023-10-12",311,NA,"A","R2","IT","N",NA,"N","ITA"
-9223372031382042624,-9223372036808018944,17,"BS","C4",11,3,10,2023,"2023-10-03",148.4,NA,"","","IT","N",NA,"N","ITA"
-9223372031382059008,-9223372036845722624,21,"BZ","C4",11,9,10,2023,"2023-10-09",319.1,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031387387904,-9223372036807373824,23,"VR","C4",11,9,10,2023,"2023-10-09",169.9,304.37,"","","IT","N",NA,"N","ITA"
-9223372031401396224,-9223372036807296000,23,"VR","C4",11,6,10,2023,"2023-10-06",190.5,334.45,"","","IT","N",NA,"N","ITA"
-9223372031401452544,-9223372036807165952,4,"CN","C4",11,6,10,2023,"2023-10-06",70.8,1030.57,"","","IT","N",NA,"N","ITA"
-9223372031401463808,-9223372036809476096,65,"SA","C4",11,6,10,2023,"2023-10-06",303,424.2,"B","","IT","N",NA,"N","ITA"
-9223372030850830336,-9223372036805773312,21,"BZ","C4",11,30,11,2023,"2023-11-30",136.4,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372030855932928,-9223372036807159808,23,"VR","C4",11,27,11,2023,"2023-11-27",183.4,319.9,"","","IT","N",NA,"N","ITA"
-9223372030861441024,-9223372036807259136,29,"RO","C4",11,30,11,2023,"2023-11-30",199,341.46,"","","IT","N",NA,"N","ITA"
-9223372030861459456,-9223372036806754304,17,"BS","C4",11,25,11,2023,"2023-11-25",153.9,NA,"","","IT","N",NA,"N","ITA"
-9223372030870189056,-9223372036832100352,21,"BZ","C4",11,29,11,2023,"2023-11-29",228.9,NA,"0","00","IT","N",NA,"N","ITA"
-9223372030875165696,-9223372036805909504,22,"TN","C4",11,27,11,2023,"2023-11-27",111.8,111.8,"","","IT","N",NA,"N","ITA"
-9223372030875260928,-9223372036806207488,21,"BZ","C4",11,30,11,2023,"2023-11-30",120,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372030881900544,-9223372036807236608,14,"SO","C4",11,28,11,2023,"2023-11-28",186,297.6,"0","00","IT","N",NA,"N","ITA"
-9223372030881900544,-9223372036807923712,14,"SO","C4",11,28,11,2023,"2023-11-28",149,238.4,"0","00","IT","N",NA,"N","ITA"
-9223372030881904640,-9223372036805170176,21,"BZ","C4",11,29,11,2023,"2023-11-29",85,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372030892292096,-9223372036822641664,101,"KR","C4",11,27,11,2023,"2023-11-27",264,264,"A","R2","IT","N",NA,"N","ITA"
-9223372030892325888,-9223372036807306240,2,"VC","C4",11,17,11,2023,"2023-11-17",167.35,319.31,"","","IT","N",NA,"N","ITA"
-9223372030892423168,-9223372036806796288,24,"VI","C4",11,24,11,2023,"2023-11-24",187.7,310.5,"0","00","IT","N",NA,"N","ITA"
-9223372030908499968,-9223372036828556288,30,"UD","C4",11,24,11,2023,"2023-11-24",312,NA,"","","IT","N",NA,"N","ITA"
-9223372030917586944,-9223372036807119872,23,"VR","C4",11,23,11,2023,"2023-11-23",164.5,283.57,"","","IT","N",NA,"N","ITA"
-9223372030917609472,-9223372036807813120,17,"BS","C4",11,18,11,2023,"2023-11-18",172.1,NA,"","","IT","N",NA,"N","ITA"
-9223372030917609472,-9223372036807557120,17,"BS","C4",11,18,11,2023,"2023-11-18",148,NA,"","","IT","N",NA,"N","ITA"
-9223372030917611520,-9223372036807213056,17,"BS","C4",11,18,11,2023,"2023-11-18",167,NA,"","","IT","N",NA,"N","ITA"
-9223372030917617664,-9223372036833040384,21,"BZ","C4",11,22,11,2023,"2023-11-22",315.1,NA,"0","00","IT","N",NA,"N","ITA"
-9223372030917617664,-9223372036847869952,21,"BZ","C4",11,22,11,2023,"2023-11-22",229.2,NA,"0","00","IT","N",NA,"N","ITA"
-9223372030934737920,-9223372036832705536,21,"BZ","C4",11,20,11,2023,"2023-11-20",263.8,NA,"0","00","IT","N",NA,"N","ITA"
-9223372030934737920,-9223372036833275904,21,"BZ","C4",11,20,11,2023,"2023-11-20",287.4,NA,"0","00","IT","N",NA,"N","ITA"
-9223372030934737920,-9223372036844608512,21,"BZ","C4",11,20,11,2023,"2023-11-20",228.7,NA,"0","00","IT","N",NA,"N","ITA"
-9223372030940977152,-9223372036834776064,17,"BS","C4",11,14,11,2023,"2023-11-14",271.9,NA,"E","U3","IT","N",NA,"N","ITA"
-9223372030940977152,-9223372036807467008,17,"BS","C4",11,14,11,2023,"2023-11-14",148,NA,"","","IT","N",NA,"N","ITA"
-9223372031091130368,-9223372036806812672,23,"VR","C4",11,17,11,2023,"2023-11-17",170.7,290.16,"","","IT","N",NA,"N","ITA"
-9223372031091131392,-9223372036807216128,23,"VR","C4",11,17,11,2023,"2023-11-17",168.6,294.29,"","","IT","N",NA,"N","ITA"
-9223372031091151872,-9223372036807091200,26,"TV","C4",11,15,11,2023,"2023-11-15",170.64,NA,"V","","IT","N",NA,"N","ITA"
-9223372031091168256,-9223372036806935552,26,"TV","C4",11,15,11,2023,"2023-11-15",186.43,NA,"V","","IT","N",NA,"N","ITA"
-9223372031099356160,-9223372036806879232,4,"CN","C4",11,13,11,2023,"2023-11-13",182.8,322.68,"","","IT","N",NA,"N","ITA"
-9223372031099365376,-9223372036833804288,14,"SO","C4",11,14,11,2023,"2023-11-14",309,463.5,"0","00","IT","N",NA,"N","ITA"
-9223372031099443200,-9223372036831079424,21,"BZ","C4",11,13,11,2023,"2023-11-13",303.6,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031099443200,-9223372036835051520,21,"BZ","C4",11,13,11,2023,"2023-11-13",215.6,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031105295360,-9223372036807792640,17,"BS","C4",11,8,11,2023,"2023-11-08",158,NA,"","","IT","N",NA,"N","ITA"
-9223372031111362560,-9223372036809479168,14,"SO","C4",11,13,11,2023,"2023-11-13",130,280,"0","00","IT","N",NA,"N","ITA"
-9223372031111448576,-9223372036806959104,21,"BZ","C4",11,13,11,2023,"2023-11-13",90,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031111478272,-9223372036807329792,24,"VI","C4",11,10,11,2023,"2023-11-10",183.2,307.9,"0","00","IT","N",NA,"N","ITA"
-9223372031117836288,-9223372036807554048,17,"BS","C4",11,4,11,2023,"2023-11-04",169.9,NA,"","","IT","N",NA,"N","ITA"
-9223372031123251200,-9223372036806995968,23,"VR","C4",11,10,11,2023,"2023-11-10",185.7,321.5,"","","IT","N",NA,"N","ITA"
-9223372031123273728,-9223372036807155712,26,"TV","C4",11,8,11,2023,"2023-11-08",181.2,NA,"V","","IT","N",NA,"N","ITA"
-9223372031123351552,-9223372036806820864,21,"BZ","C4",11,6,11,2023,"2023-11-06",101,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031130101760,-9223372036847387648,21,"BZ","C4",11,8,11,2023,"2023-11-08",305,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031130119168,-9223372036847878144,21,"BZ","C4",11,6,11,2023,"2023-11-06",240.4,NA,"0","00","IT","N",NA,"N","ITA"
-9223372031135012864,-9223372036806469632,21,"BZ","C4",11,7,11,2023,"2023-11-07",115.5,NA,"A","S1","IT","N",NA,"N","ITA"
-9223372031135013888,-9223372036844182528,14,"SO","C4",11,7,11,2023,"2023-11-07",330,495,"0","00","IT","N",NA,"N","ITA"
-9223372031135015936,-9223372036830230528,17,"BS","C4",11,6,11,2023,"2023-11-06",340,630,"","","IT","N",NA,"N","ITA"
-9223372031140584448,-9223372036831803392,72,"BA","C4",11,3,11,2023,"2023-11-03",272.14,507.82,"E","U2","IT","N",NA,"N","ITA"
-9223372031146959872,-9223372036806736896,16,"BG","C4",11,6,11,2023,"2023-11-06",142,235,"","","IT","N",NA,"N","ITA"
-9223372031162828800,-9223372036807114752,26,"TV","C4",11,2,11,2023,"2023-11-02",209.04,NA,"V","","IT","N",NA,"N","ITA"
-9223372031168169984,-9223372036806956032,23,"VR","C4",11,3,11,2023,"2023-11-03",122.1,229.3,"","","IT","N",NA,"N","ITA"
-9223372031168172032,-9223372036807051264,23,"VR","C4",11,3,11,2023,"2023-11-03",126.7,239.69,"","","IT","N",NA,"N","ITA"
-9223372031168191488,-9223372036807426048,4,"CN","C4",11,3,11,2023,"2023-11-03",178.1,306.65,"","","IT","N",NA,"N","ITA"
