idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza
-9223372032376624900,-9223372036848123106,21,BZ,C4,11,13,4,2023,2023-04-13,Positiva
-9223372032376624952,-9223372036848614228,21,BZ,C4,11,13,4,2023,2023-04-13,Positiva
-9223372032376625321,-9223372036845680517,21,BZ,C4,11,13,4,2023,2023-04-13,Positiva
-9223372032376625358,-9223372036846195207,21,BZ,C4,11,13,4,2023,2023-04-13,Positiva
-9223372032376625395,-9223372036846195206,21,BZ,C4,11,13,4,2023,2023-04-13,Positiva
-9223372032376625501,-9223372036845833336,21,BZ,C4,11,12,4,2023,2023-04-12,Negativa
-9223372032376625570,-9223372036847959158,21,BZ,C4,11,12,4,2023,2023-04-12,Negativa
-9223372032376625640,-9223372036848650027,21,BZ,C4,11,12,4,2023,2023-04-12,Positiva
-9223372032376625788,-9223372036848626501,21,BZ,C4,11,11,4,2023,2023-04-11,Positiva
-9223372032376625829,-9223372036845879587,21,BZ,C4,11,11,4,2023,2023-04-11,Positiva
-9223372032376625899,-9223372036846488877,21,BZ,C4,11,13,4,2023,2023-04-13,Positiva
-9223372032376735192,-9223372036848595979,22,TN,C4,11,17,4,2023,2023-04-17,Negativa
-9223372032407516063,-9223372036844660335,2,VC,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032407516100,-9223372036844660332,2,VC,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032407516304,-9223372036849357567,2,VC,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032407516339,-9223372036849357572,2,VC,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032407516405,-9223372036849327124,2,VC,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032407988681,-9223372036850615910,14,SO,C4,11,7,4,2023,2023-04-07,Positiva
-9223372032407988686,-9223372036849422921,14,SO,C4,11,7,4,2023,2023-04-07,Positiva
-9223372032407988691,-9223372036850615556,14,SO,C4,11,7,4,2023,2023-04-07,Positiva
-9223372032408012357,-9223372036835155927,25,BL,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032408012361,-9223372036845393099,25,BL,C4,11,14,4,2023,2023-04-14,Positiva
-9223372032408012766,-9223372036845769102,16,BG,C4,11,11,4,2023,2023-04-11,Negativa
-9223372032408012771,-9223372036845533608,16,BG,C4,11,11,4,2023,2023-04-11,Positiva
-9223372032408198539,-9223372036848592029,22,TN,C4,11,11,4,2023,2023-04-11,Negativa
-9223372032413644157,-9223372036830554131,17,BS,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032415218763,-9223372036845146617,30,UD,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032415218765,-9223372036845584027,30,UD,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844433,-9223372036847961608,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844435,-9223372036848125992,21,BZ,C4,11,5,4,2023,2023-04-05,Negativa
-9223372032416844437,-9223372036848648299,21,BZ,C4,11,5,4,2023,2023-04-05,Negativa
-9223372032416844439,-9223372036848624161,21,BZ,C4,11,5,4,2023,2023-04-05,Negativa
-9223372032416844441,-9223372036846489913,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844443,-9223372036846488303,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844445,-9223372036846603629,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844447,-9223372036847913304,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844449,-9223372036848119021,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844451,-9223372036848620453,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844453,-9223372036846492964,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844455,-9223372036846326666,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844457,-9223372036848125012,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844459,-9223372036847971537,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844461,-9223372036849131259,21,BZ,C4,11,5,4,2023,2023-04-05,Negativa
-9223372032416844463,-9223372036848659406,21,BZ,C4,11,5,4,2023,2023-04-05,Positiva
-9223372032416844503,-9223372036847950576,21,BZ,C4,11,5,4,2023,2023-04-05,Negativa
-9223372032416844509,-9223372036845814429,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844511,-9223372036848620238,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844513,-9223372036848623289,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844515,-9223372036845413221,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844517,-9223372036845155586,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844519,-9223372036848610373,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844521,-9223372036845724388,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844535,-9223372036845760005,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844537,-9223372036846163302,21,BZ,C4,11,4,4,2023,2023-04-04,Negativa
-9223372032416844539,-9223372036848624159,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844541,-9223372036845135748,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844543,-9223372036847973903,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844545,-9223372036847973904,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844547,-9223372036847945069,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032416844554,-9223372036847946260,21,BZ,C4,11,3,4,2023,2023-04-03,Negativa
-9223372032416844568,-9223372036848119026,21,BZ,C4,11,3,4,2023,2023-04-03,Positiva
-9223372032416844658,-9223372036846489882,21,BZ,C4,11,2,4,2023,2023-04-02,Positiva
-9223372032416844660,-9223372036847950599,21,BZ,C4,11,2,4,2023,2023-04-02,Positiva
-9223372032416844666,-9223372036848659101,21,BZ,C4,11,2,4,2023,2023-04-02,Negativa
-9223372032416844676,-9223372036848617339,21,BZ,C4,11,2,4,2023,2023-04-02,Positiva
-9223372032416844694,-9223372036844164081,21,BZ,C4,11,2,4,2023,2023-04-02,Positiva
-9223372032416844712,-9223372036845400799,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844714,-9223372036845680648,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844716,-9223372036848617011,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844748,-9223372036845533413,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844750,-9223372036848015336,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844752,-9223372036848015337,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844754,-9223372036848618112,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844756,-9223372036845797413,21,BZ,C4,11,1,4,2023,2023-04-01,Rivedibile
-9223372032416844758,-9223372036847936333,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844790,-9223372036849106780,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844792,-9223372036846488964,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844794,-9223372036846492846,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844796,-9223372036847951945,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844798,-9223372036848613572,21,BZ,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032416844800,-9223372036848613573,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032416844802,-9223372036847947411,21,BZ,C4,11,1,4,2023,2023-04-01,Positiva
-9223372032418410359,-9223372036848118810,21,BZ,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418410419,-9223372036845609917,21,BZ,C4,11,6,4,2023,2023-04-06,Rivedibile
-9223372032418410424,-9223372036848125439,21,BZ,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418410429,-9223372036848659964,21,BZ,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418410444,-9223372036845745299,21,BZ,C4,11,3,4,2023,2023-04-03,Positiva
-9223372032418410455,-9223372036848617547,21,BZ,C4,11,3,4,2023,2023-04-03,Positiva
-9223372032418410477,-9223372036845723933,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032418410482,-9223372036846154734,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032418410504,-9223372036848611894,21,BZ,C4,11,4,4,2023,2023-04-04,Positiva
-9223372032418410509,-9223372036846491347,21,BZ,C4,11,5,4,2023,2023-04-05,Negativa
-9223372032418757325,-9223372036846108398,24,VI,C4,11,6,4,2023,2023-04-06,Rivedibile
-9223372032418757330,-9223372036850185944,24,VI,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418757335,-9223372036850185852,24,VI,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418757340,-9223372036850185986,24,VI,C4,11,6,4,2023,2023-04-06,Negativa
-9223372032418757345,-9223372036845247344,24,VI,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418757350,-9223372036850176160,24,VI,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032418757556,-9223372036846289754,25,BL,C4,11,6,4,2023,2023-04-06,Positiva
-9223372032428350764,-9223372036850186579,24,VI,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032428492539,-9223372036850176209,24,VI,C4,11,1,4,2023,2023-04-01,Negativa
-9223372032440537086,-9223372036848113827,22,TN,C4,11,3,4,2023,2023-04-03,Positiva
-9223372030514591017,-9223372036845892169,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva
-9223372030587233046,-9223372036846248405,21,BZ,C4,11,22,5,2023,2023-05-22,Positiva
-9223372030817917104,-9223372036848641431,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372031163118757,-9223372036844731667,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372031163118784,-9223372036847994763,21,BZ,C4,11,22,5,2023,2023-05-22,Positiva
-9223372031163118821,-9223372036846230786,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva
-9223372031163118876,-9223372036846908820,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva
-9223372031530907119,-9223372036844521450,22,TN,C4,11,1,5,2023,2023-05-01,Positiva
-9223372031632807876,-9223372036845231757,22,TN,C4,11,25,5,2023,2023-05-25,Positiva
-9223372031996312511,-9223372036844562760,97,LC,C4,11,27,5,2023,2023-05-27,Positiva
-9223372031996312513,-9223372036847542742,97,LC,C4,11,27,5,2023,2023-05-27,Positiva
-9223372031996313063,-9223372036844253818,97,LC,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032083126282,-9223372036846494263,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032083126345,-9223372036846323767,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032083126347,-9223372036846492457,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032083126352,-9223372036846144208,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032083126354,-9223372036848632833,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032083126371,-9223372036844846475,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783330,-9223372036848124515,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032120783337,-9223372036845983925,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032120783339,-9223372036845778827,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032120783382,-9223372036847924412,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783384,-9223372036846066260,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783386,-9223372036848015353,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783388,-9223372036848123141,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783392,-9223372036846164969,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783394,-9223372036847973895,21,BZ,C4,11,30,5,2023,2023-05-30,Negativa
-9223372032120783422,-9223372036845117862,21,BZ,C4,11,30,5,2023,2023-05-30,Positiva
-9223372032120783450,-9223372036845469352,21,BZ,C4,11,29,5,2023,2023-05-29,Negativa
-9223372032120783452,-9223372036848628604,21,BZ,C4,11,29,5,2023,2023-05-29,Negativa
-9223372032120783458,-9223372036845099386,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva
-9223372032120783468,-9223372036846165067,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva
-9223372032120783510,-9223372036845042675,21,BZ,C4,11,29,5,2023,2023-05-29,Positiva
-9223372032120783512,-9223372036848634849,21,BZ,C4,11,29,5,2023,2023-05-29,Negativa
-9223372032120783522,-9223372036844931622,21,BZ,C4,11,28,5,2023,2023-05-28,Negativa
-9223372032120783524,-9223372036845983824,21,BZ,C4,11,28,5,2023,2023-05-28,Positiva
-9223372032120783617,-9223372036846489184,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783619,-9223372036845833597,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783621,-9223372036845536425,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783623,-9223372036846492408,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783625,-9223372036847951948,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783627,-9223372036847936335,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783629,-9223372036848613558,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032120783635,-9223372036848658956,21,BZ,C4,11,27,5,2023,2023-05-27,Negativa
-9223372032120783639,-9223372036845814855,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva
-9223372032120783641,-9223372036846490698,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva
-9223372032120783645,-9223372036846125543,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva
-9223372032120783651,-9223372036847936355,21,BZ,C4,11,26,5,2023,2023-05-26,Positiva
-9223372032120783767,-9223372036845251881,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva
-9223372032120783769,-9223372036845314145,21,BZ,C4,11,24,5,2023,2023-05-24,Negativa
-9223372032120783771,-9223372036845702753,21,BZ,C4,11,24,5,2023,2023-05-24,Negativa
-9223372032122828004,-9223372036844560752,13,CO,C4,11,31,5,2023,2023-05-31,Negativa
-9223372032126182575,-9223372036845155446,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032126182580,-9223372036847951963,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032126182585,-9223372036848643348,21,BZ,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032126666115,-9223372036849505993,36,MO,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032126666163,-9223372036844902646,36,MO,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032141597665,-9223372036844346513,22,TN,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032141597667,-9223372036844872988,22,TN,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032141597669,-9223372036845890257,22,TN,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032142251598,-9223372036849114587,22,TN,C4,11,24,5,2023,2023-05-24,Negativa
-9223372032142251613,-9223372036849082386,22,TN,C4,11,24,5,2023,2023-05-24,Negativa
-9223372032142251618,-9223372036849085688,22,TN,C4,11,24,5,2023,2023-05-24,Negativa
-9223372032146489808,-9223372036848592313,22,TN,C4,11,31,5,2023,2023-05-31,Positiva
-9223372032150137852,-9223372036847955267,21,BZ,C4,11,25,5,2023,2023-05-25,Rivedibile
-9223372032150137854,-9223372036844909467,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva
-9223372032150137856,-9223372036846489928,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva
-9223372032150137864,-9223372036844764257,21,BZ,C4,11,24,5,2023,2023-05-24,Rivedibile
-9223372032150137866,-9223372036846489054,21,BZ,C4,11,24,5,2023,2023-05-24,Rivedibile
-9223372032150137881,-9223372036846914294,21,BZ,C4,11,25,5,2023,2023-05-25,Positiva
-9223372032150137883,-9223372036847956597,21,BZ,C4,11,24,5,2023,2023-05-24,Positiva
-9223372032150137885,-9223372036848625446,21,BZ,C4,11,24,5,2023,2023-05-24,Positiva
-9223372032150137933,-9223372036846490103,21,BZ,C4,11,24,5,2023,2023-05-24,Rivedibile
-9223372032150137951,-9223372036845622307,21,BZ,C4,11,23,5,2023,2023-05-23,Positiva
-9223372032150137953,-9223372036848656144,21,BZ,C4,11,23,5,2023,2023-05-23,Positiva
-9223372032150137958,-9223372036845681315,21,BZ,C4,11,28,5,2023,2023-05-28,Positiva
-9223372032150138096,-9223372036847950593,21,BZ,C4,11,27,5,2023,2023-05-27,Positiva
-9223372032150138150,-9223372036846492401,21,BZ,C4,11,20,5,2023,2023-05-20,Positiva
-9223372032150138152,-9223372036847950552,21,BZ,C4,11,20,5,2023,2023-05-20,Positiva
-9223372032150138154,-9223372036848636220,21,BZ,C4,11,20,5,2023,2023-05-20,Positiva
-9223372032150138227,-9223372036847939607,21,BZ,C4,11,19,5,2023,2023-05-19,Positiva
-9223372032150138253,-9223372036845518499,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032150138259,-9223372036848626501,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032150138261,-9223372036845879587,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032150138263,-9223372036846195530,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032150138271,-9223372036847939639,21,BZ,C4,11,17,5,2023,2023-05-17,Rivedibile
-9223372032150138273,-9223372036848637603,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032150138275,-9223372036845548021,21,BZ,C4,11,17,5,2023,2023-05-17,Negativa
-9223372032150138319,-9223372036848120210,21,BZ,C4,11,15,5,2023,2023-05-15,Positiva
-9223372032152686433,-9223372036848595839,22,TN,C4,11,24,5,2023,2023-05-24,Positiva
-9223372032157916112,-9223372036844153538,17,BS,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032157916177,-9223372036847328356,17,BS,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032157916236,-9223372036847525635,17,BS,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032157916335,-9223372036845871128,17,BS,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032157916557,-9223372036844626535,17,BS,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032168331928,-9223372036849927795,4,CN,C4,11,24,5,2023,2023-05-24,Positiva
-9223372032174028325,-9223372036846206457,22,TN,C4,11,19,5,2023,2023-05-19,Positiva
-9223372032174028330,-9223372036848125622,22,TN,C4,11,19,5,2023,2023-05-19,Positiva
-9223372032174028335,-9223372036845414965,22,TN,C4,11,19,5,2023,2023-05-19,Negativa
-9223372032174028340,-9223372036848639122,22,TN,C4,11,19,5,2023,2023-05-19,Positiva
-9223372032174028350,-9223372036847995933,22,TN,C4,11,20,5,2023,2023-05-20,Negativa
-9223372032179025674,-9223372036846342489,16,BG,C4,11,19,5,2023,2023-05-19,Positiva
-9223372032179025682,-9223372036850039807,16,BG,C4,11,19,5,2023,2023-05-19,Positiva
-9223372032181663907,-9223372036848639299,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032181663912,-9223372036848617082,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032181663922,-9223372036847922436,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032181663940,-9223372036848610409,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032181663946,-9223372036847932655,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032181664011,-9223372036844931610,21,BZ,C4,11,16,5,2023,2023-05-16,Positiva
-9223372032181664019,-9223372036847964660,21,BZ,C4,11,16,5,2023,2023-05-16,Negativa
-9223372032181664047,-9223372036847960424,21,BZ,C4,11,15,5,2023,2023-05-15,Negativa
-9223372032181664061,-9223372036845743540,21,BZ,C4,11,15,5,2023,2023-05-15,Positiva
-9223372032181664063,-9223372036846488563,21,BZ,C4,11,15,5,2023,2023-05-15,Positiva
-9223372032181664255,-9223372036846488304,21,BZ,C4,11,13,5,2023,2023-05-13,Positiva
-9223372032181664257,-9223372036846489878,21,BZ,C4,11,13,5,2023,2023-05-13,Positiva
-9223372032181664259,-9223372036848649933,21,BZ,C4,11,13,5,2023,2023-05-13,Negativa
-9223372032181664279,-9223372036845314607,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva
-9223372032181664281,-9223372036848610729,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva
-9223372032181664289,-9223372036846127301,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva
-9223372032181664291,-9223372036848119111,21,BZ,C4,11,12,5,2023,2023-05-12,Positiva
-9223372032181664305,-9223372036846323796,21,BZ,C4,11,12,5,2023,2023-05-12,Negativa
-9223372032181664361,-9223372036845724388,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva
-9223372032181664365,-9223372036845131030,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva
-9223372032181664367,-9223372036845723485,21,BZ,C4,11,11,5,2023,2023-05-11,Negativa
-9223372032181664379,-9223372036848636302,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa
-9223372032181664397,-9223372036846254775,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa
-9223372032181664399,-9223372036848623335,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032181664409,-9223372036846323755,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032181664411,-9223372036848119213,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa
-9223372032181664413,-9223372036848609485,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032181664415,-9223372036845972435,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032181664431,-9223372036847952888,21,BZ,C4,11,8,5,2023,2023-05-08,Negativa
-9223372032181664433,-9223372036847951945,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032181664435,-9223372036847958195,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032181664437,-9223372036847958196,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032188279508,-9223372036846491880,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032188279543,-9223372036845833336,21,BZ,C4,11,18,5,2023,2023-05-18,Positiva
-9223372032188279548,-9223372036845610312,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032188279558,-9223372036845234460,21,BZ,C4,11,16,5,2023,2023-05-16,Negativa
-9223372032188279643,-9223372036830449800,21,BZ,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032188727408,-9223372036846108398,24,VI,C4,11,17,5,2023,2023-05-17,Negativa
-9223372032188727445,-9223372036850186277,24,VI,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032188727474,-9223372036850186579,24,VI,C4,11,17,5,2023,2023-05-17,Rivedibile
-9223372032188727511,-9223372036846008990,24,VI,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032188727548,-9223372036850176168,24,VI,C4,11,17,5,2023,2023-05-17,Rivedibile
-9223372032188727577,-9223372036850185997,24,VI,C4,11,17,5,2023,2023-05-17,Rivedibile
-9223372032188727614,-9223372036850185986,24,VI,C4,11,17,5,2023,2023-05-17,Positiva
-9223372032202350164,-9223372036845616317,22,TN,C4,11,12,5,2023,2023-05-12,Negativa
-9223372032202350169,-9223372036845681334,22,TN,C4,11,12,5,2023,2023-05-12,Positiva
-9223372032205166676,-9223372036849277592,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032205166688,-9223372036830631436,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032205166693,-9223372036828880975,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032205166695,-9223372036844538708,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032205166697,-9223372036848118519,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032205166699,-9223372036847952820,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032205166701,-9223372036848119317,12,VA,C4,11,1,5,2023,2023-05-01,Positiva
-9223372032213468593,-9223372036845724406,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa
-9223372032213468595,-9223372036847936349,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva
-9223372032213468640,-9223372036848125725,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468668,-9223372036845450116,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468670,-9223372036848018103,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468672,-9223372036846326139,21,BZ,C4,11,9,5,2023,2023-05-09,Rivedibile
-9223372032213468674,-9223372036845583595,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468676,-9223372036845583597,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468678,-9223372036847932649,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468680,-9223372036847940477,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468682,-9223372036848620163,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva
-9223372032213468688,-9223372036847961565,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468696,-9223372036845521007,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468705,-9223372036845972206,21,BZ,C4,11,7,5,2023,2023-05-07,Negativa
-9223372032213468710,-9223372036848646802,21,BZ,C4,11,7,5,2023,2023-05-07,Positiva
-9223372032213468716,-9223372036848635412,21,BZ,C4,11,8,5,2023,2023-05-08,Negativa
-9223372032213468718,-9223372036848642143,21,BZ,C4,11,8,5,2023,2023-05-08,Negativa
-9223372032213468720,-9223372036848654351,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468741,-9223372036845681432,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468743,-9223372036845470342,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468745,-9223372036846488580,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468747,-9223372036846492937,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468749,-9223372036848624404,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468759,-9223372036845925499,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468787,-9223372036847971543,21,BZ,C4,11,8,5,2023,2023-05-08,Positiva
-9223372032213468853,-9223372036847946237,21,BZ,C4,11,7,5,2023,2023-05-07,Negativa
-9223372032213468855,-9223372036846326162,21,BZ,C4,11,7,5,2023,2023-05-07,Positiva
-9223372032213468881,-9223372036848117836,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva
-9223372032213468883,-9223372036848125540,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva
-9223372032213468947,-9223372036846487268,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva
-9223372032213468949,-9223372036846493710,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva
-9223372032213468951,-9223372036847960435,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva
