idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,CodiceAziendaNascita,DestinazioneSoggetto,PesoAllaNascita,NumeroCapezzoli
-9223372036109432718,-9223372036845723919,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109432759,-9223372036845723922,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109432775,-9223372036845723923,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109432789,-9223372036845723924,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109432873,-9223372036845723930,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109432921,-9223372036845723933,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109432982,-9223372036845723937,21,BZ,C4,11,29,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109432997,-9223372036845723938,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433011,-9223372036845723939,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433024,-9223372036845723940,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109433038,-9223372036845723941,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109433051,-9223372036845723942,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433064,-9223372036845723943,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433800,-9223372036845723986,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109433813,-9223372036845723987,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433842,-9223372036845723989,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109433859,-9223372036845723990,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433872,-9223372036845723991,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433900,-9223372036845723993,21,BZ,C4,11,23,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109433913,-9223372036845723994,21,BZ,C4,11,22,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109433929,-9223372036845723995,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433974,-9223372036845723998,21,BZ,C4,11,24,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109433988,-9223372036845723999,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434003,-9223372036845724000,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434020,-9223372036845724001,21,BZ,C4,11,21,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434366,-9223372036845724023,21,BZ,C4,11,13,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434381,-9223372036845724024,21,BZ,C4,11,19,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434395,-9223372036845724025,21,BZ,C4,11,19,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434508,-9223372036845724033,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434567,-9223372036845724037,21,BZ,C4,11,29,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434582,-9223372036845724038,21,BZ,C4,11,5,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434597,-9223372036845724039,21,BZ,C4,11,5,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434610,-9223372036845724040,21,BZ,C4,11,5,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434628,-9223372036845724041,21,BZ,C4,11,22,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434641,-9223372036845724042,21,BZ,C4,11,22,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434654,-9223372036845724043,21,BZ,C4,11,22,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434667,-9223372036845724044,21,BZ,C4,11,22,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434680,-9223372036845724045,21,BZ,C4,11,5,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434693,-9223372036845724046,21,BZ,C4,11,5,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434715,-9223372036845724047,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434728,-9223372036845724048,21,BZ,C4,11,12,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434774,-9223372036845724051,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434787,-9223372036845724052,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434806,-9223372036845724053,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434819,-9223372036850544310,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109434833,-9223372036845724054,21,BZ,C4,11,30,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434846,-9223372036845724055,21,BZ,C4,11,30,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434861,-9223372036845724056,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434905,-9223372036845724058,21,BZ,C4,11,4,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109434956,-9223372036845724061,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435003,-9223372036845724064,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435016,-9223372036845724065,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435046,-9223372036850544293,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435072,-9223372036845724068,21,BZ,C4,11,23,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435098,-9223372036845724070,21,BZ,C4,11,23,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435112,-9223372036845724071,21,BZ,C4,11,4,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435130,-9223372036845724072,21,BZ,C4,11,18,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435147,-9223372036845724073,21,BZ,C4,11,28,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435160,-9223372036845724074,21,BZ,C4,11,28,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435181,-9223372036845724075,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435194,-9223372036845724076,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435207,-9223372036845724077,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435336,-9223372036845724086,21,BZ,C4,11,19,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435352,-9223372036845724087,21,BZ,C4,11,18,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435365,-9223372036845724088,21,BZ,C4,11,18,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435378,-9223372036845724089,21,BZ,C4,11,18,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435393,-9223372036845724090,21,BZ,C4,11,18,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435423,-9223372036845724092,21,BZ,C4,11,16,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435436,-9223372036845724093,21,BZ,C4,11,19,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435450,-9223372036845724094,21,BZ,C4,11,2,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435493,-9223372036845724096,21,BZ,C4,11,25,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435507,-9223372036845724097,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435522,-9223372036845724098,21,BZ,C4,11,31,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435540,-9223372036845724099,21,BZ,C4,11,31,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435553,-9223372036845724100,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435566,-9223372036845724101,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435579,-9223372036845724102,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435597,-9223372036845724103,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109435610,-9223372036845724104,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435638,-9223372036845724106,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435652,-9223372036845724107,21,BZ,C4,11,11,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435665,-9223372036845724108,21,BZ,C4,11,1,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435697,-9223372036845724110,21,BZ,C4,11,9,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109435711,-9223372036845724111,21,BZ,C4,11,12,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109435758,-9223372036845724114,21,BZ,C4,11,12,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109435828,-9223372036845724119,21,BZ,C4,11,31,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109435842,-9223372036845724120,21,BZ,C4,11,26,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109435855,-9223372036845724121,21,BZ,C4,11,26,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109435868,-9223372036845724122,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109435881,-9223372036845724123,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109435894,-9223372036845724124,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436102,-9223372036845724138,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436119,-9223372036845724139,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436147,-9223372036845724141,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436163,-9223372036845724142,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436196,-9223372036845724144,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436209,-9223372036845724145,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436232,-9223372036845724147,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436254,-9223372036845724148,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436270,-9223372036845724149,21,BZ,C4,11,2,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436332,-9223372036845724153,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436346,-9223372036845724154,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436359,-9223372036845724155,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436416,-9223372036845724159,21,BZ,C4,11,30,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436534,-9223372036845724167,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436627,-9223372036845724173,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436640,-9223372036845724174,21,BZ,C4,11,2,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436770,-9223372036845724183,21,BZ,C4,11,26,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436783,-9223372036845724184,21,BZ,C4,11,26,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436809,-9223372036845724186,21,BZ,C4,11,24,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436823,-9223372036845724188,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436836,-9223372036845724189,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109436850,-9223372036845724190,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436863,-9223372036845724191,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436945,-9223372036845724197,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436958,-9223372036845724198,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109436971,-9223372036845724199,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109437012,-9223372036845724202,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109437025,-9223372036845724203,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109437038,-9223372036845724204,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109437051,-9223372036845724205,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109437534,-9223372036845724240,21,BZ,C4,11,22,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109438509,-9223372036845724307,21,BZ,C4,11,22,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109438987,-9223372036845724339,21,BZ,C4,11,22,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439001,-9223372036845724340,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439016,-9223372036845724341,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439051,-9223372036845724343,21,BZ,C4,11,22,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439315,-9223372036845724361,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439328,-9223372036845724362,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109439341,-9223372036850544315,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439369,-9223372036845724364,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109439676,-9223372036845724386,21,BZ,C4,11,28,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439718,-9223372036845724389,21,BZ,C4,11,16,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439731,-9223372036845724390,21,BZ,C4,11,16,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439918,-9223372036845724403,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109439931,-9223372036845724404,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109439957,-9223372036845724406,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109440241,-9223372036845724425,21,BZ,C4,11,27,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109440322,-9223372036845724430,21,BZ,C4,11,12,10,2019,-9.223372036849264e+18,Macello,,
-9223372036109440335,-9223372036845724431,21,BZ,C4,11,12,10,2019,-9.223372036849264e+18,Macello,,
-9223372036109440367,-9223372036845724434,21,BZ,C4,11,12,10,2019,-9.223372036849264e+18,Vita,,
-9223372036109440393,-9223372036845724436,21,BZ,C4,11,26,10,2019,-9.223372036849264e+18,Macello,,
-9223372036109487595,-9223372036845727240,22,TN,C4,11,18,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109487654,-9223372036845727243,22,TN,C4,11,28,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109487719,-9223372036845727247,22,TN,C4,11,5,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109487798,-9223372036845727252,22,TN,C4,11,5,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109487838,-9223372036845727255,22,TN,C4,11,5,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109487890,-9223372036845727258,22,TN,C4,11,17,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109488213,-9223372036845727281,22,TN,C4,11,21,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109488274,-9223372036845727286,22,TN,C4,11,11,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109488467,-9223372036845727296,22,TN,C4,11,21,10,2019,-9.223372036849257e+18,Vita,,
-9223372036109517008,-9223372036845728962,16,BG,C4,11,26,10,2019,-9.223372036850493e+18,Vita,400.0,
-9223372036109517022,-9223372036845728963,16,BG,C4,11,28,10,2019,-9.223372036850493e+18,Vita,400.0,
-9223372036109535515,-9223372036845729988,22,TN,C4,11,31,10,2019,-9.223372036849257e+18,Vita,250.0,
-9223372036109535609,-9223372036845729995,21,BZ,C4,11,3,10,2019,-9.223372036847417e+18,Vita,,
-9223372036109535870,-9223372036845730200,21,BZ,C4,11,1,10,2019,-9.223372036847417e+18,Vita,,
-9223372036109552093,-9223372036845731070,1,TO,C4,11,10,10,2019,-9.223372036850045e+18,Vita,350.0,
-9223372036109688669,-9223372036845738377,24,VI,C4,11,6,10,2019,-9.223372036850263e+18,Macello,300.0,
-9223372036109688683,-9223372036845738378,24,VI,C4,11,18,10,2019,-9.223372036850263e+18,Macello,300.0,
-9223372036109708562,-9223372036845739414,21,BZ,C4,11,5,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109720033,-9223372036845740066,21,BZ,C4,11,26,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109720083,-9223372036845740069,21,BZ,C4,11,7,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109720444,-9223372036845740086,21,BZ,C4,11,26,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109722780,-9223372036845740199,22,TN,C4,11,27,10,2019,-9.223372036849256e+18,Vita,,
-9223372036109746261,-9223372036845741470,22,TN,C4,11,28,10,2019,-9.223372036849257e+18,Vita,350.0,
-9223372036109783451,-9223372036845743400,21,BZ,C4,11,24,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109783477,-9223372036845743402,21,BZ,C4,11,16,10,2019,-9.223372036849262e+18,Macello,,
-9223372036109783492,-9223372036845743403,21,BZ,C4,11,24,10,2019,-9.223372036849262e+18,Vita,,
-9223372036109783577,-9223372036845743409,21,BZ,C4,11,5,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109783590,-9223372036845743410,21,BZ,C4,11,5,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109783617,-9223372036845743411,21,BZ,C4,11,22,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109783820,-9223372036845743423,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109783853,-9223372036845743425,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109783867,-9223372036845743426,21,BZ,C4,11,2,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109783894,-9223372036845743428,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109783980,-9223372036845743433,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109783993,-9223372036845743434,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784009,-9223372036845743435,21,BZ,C4,11,19,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784024,-9223372036845743436,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784064,-9223372036845743439,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784079,-9223372036845743440,21,BZ,C4,11,19,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784121,-9223372036845743443,21,BZ,C4,11,14,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784134,-9223372036845743444,21,BZ,C4,11,19,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784147,-9223372036845743445,21,BZ,C4,11,19,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784161,-9223372036845743446,21,BZ,C4,11,5,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784190,-9223372036845743448,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784203,-9223372036845743449,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784217,-9223372036845743450,21,BZ,C4,11,4,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784276,-9223372036845743453,21,BZ,C4,11,25,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784289,-9223372036845743454,21,BZ,C4,11,17,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784315,-9223372036845743456,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784333,-9223372036845743457,21,BZ,C4,11,4,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784347,-9223372036845743458,21,BZ,C4,11,4,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784360,-9223372036845743459,21,BZ,C4,11,4,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784373,-9223372036845743460,21,BZ,C4,11,4,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784537,-9223372036845743470,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784550,-9223372036845743471,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784563,-9223372036845743472,21,BZ,C4,11,18,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784579,-9223372036845743473,21,BZ,C4,11,10,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784592,-9223372036845743474,21,BZ,C4,11,10,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109784605,-9223372036845743475,21,BZ,C4,11,10,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784623,-9223372036845743476,21,BZ,C4,11,11,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784669,-9223372036845743478,21,BZ,C4,11,10,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109784696,-9223372036845743480,21,BZ,C4,11,10,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109785733,-9223372036845743538,21,BZ,C4,11,28,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109785746,-9223372036845743539,21,BZ,C4,11,28,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109785767,-9223372036845743540,21,BZ,C4,11,23,10,2019,-9.223372036849263e+18,Vita,,
-9223372036109785813,-9223372036845743543,21,BZ,C4,11,8,10,2019,-9.223372036849263e+18,Macello,,
-9223372036109786342,-9223372036845743575,21,BZ,C4,11,3,10,2019,-9.223372036849264e+18,Vita,,
-9223372036109786552,-9223372036845743589,21,BZ,C4,11,26,10,2019,-9.223372036849264e+18,Vita,,
