idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,IcssIndiceCelluleSomatiche,AccuratezzaCalcoloIndice,TipoIndice,FrequenzaCalcolo,AnnoDiRiferimento,NumeroDiFiglie,NumeroDiAziende,AreaGeograficaEsteraDiInfluenzaSuCalcolo
-9223372035851997801,-9223372036848627499,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851997813,-9223372036835156229,,,C4,11,6,5,2021,101.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851997825,-9223372036848593252,,,C4,11,6,5,2021,110.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851997837,-9223372036835156230,,,C4,11,6,5,2021,104.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851997849,-9223372036848597992,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851997861,-9223372036848593989,,,C4,11,6,5,2021,93.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851997873,-9223372036848623296,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851997885,-9223372036849156818,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851997897,-9223372036848623660,,,C4,11,6,5,2021,88.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851997909,-9223372036848623661,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851997921,-9223372036848626836,,,C4,11,6,5,2021,100.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851997933,-9223372036848626837,,,C4,11,6,5,2021,99.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851997945,-9223372036848623459,,,C4,11,6,5,2021,105.0,66.0,GENETICO,Semestrale,2021,,,
-9223372035851997957,-9223372036848623774,,,C4,11,6,5,2021,113.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851997969,-9223372036848631077,,,C4,11,6,5,2021,94.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851997981,-9223372036848625534,,,C4,11,6,5,2021,92.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851997993,-9223372036848625533,,,C4,11,6,5,2021,110.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998005,-9223372036848625531,,,C4,11,6,5,2021,109.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998017,-9223372036848629616,,,C4,11,6,5,2021,100.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998029,-9223372036849216022,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998041,-9223372036848627298,,,C4,11,6,5,2021,103.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851998053,-9223372036835156231,,,C4,11,6,5,2021,113.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851998065,-9223372036848625093,,,C4,11,6,5,2021,102.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998077,-9223372036849705754,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998089,-9223372036848623771,,,C4,11,6,5,2021,93.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998101,-9223372036848623772,,,C4,11,6,5,2021,112.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851998113,-9223372036850291027,,,C4,11,6,5,2021,112.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998125,-9223372036848147730,,,C4,11,6,5,2021,96.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851998137,-9223372036850262308,,,C4,11,6,5,2021,98.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998149,-9223372036848127585,,,C4,11,6,5,2021,103.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851998161,-9223372036848629473,,,C4,11,6,5,2021,86.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998173,-9223372036848629475,,,C4,11,6,5,2021,105.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035851998185,-9223372036848629477,,,C4,11,6,5,2021,93.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998197,-9223372036848629476,,,C4,11,6,5,2021,98.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851998209,-9223372036848629481,,,C4,11,6,5,2021,117.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998221,-9223372036848629486,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998233,-9223372036835156232,,,C4,11,6,5,2021,95.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851998245,-9223372036848627339,,,C4,11,6,5,2021,101.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998257,-9223372036848630207,,,C4,11,6,5,2021,102.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998269,-9223372036848630208,,,C4,11,6,5,2021,101.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998281,-9223372036847341280,,,C4,11,6,5,2021,110.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851998293,-9223372036848630205,,,C4,11,6,5,2021,109.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998305,-9223372036848630199,,,C4,11,6,5,2021,104.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851998317,-9223372036848630201,,,C4,11,6,5,2021,97.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998329,-9223372036848630203,,,C4,11,6,5,2021,98.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998341,-9223372036847404706,,,C4,11,6,5,2021,104.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851998353,-9223372036848630194,,,C4,11,6,5,2021,103.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998365,-9223372036848630196,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998377,-9223372036848630198,,,C4,11,6,5,2021,106.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998389,-9223372036848627075,,,C4,11,6,5,2021,96.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998401,-9223372036848624252,,,C4,11,6,5,2021,100.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998413,-9223372036835156233,,,C4,11,6,5,2021,93.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851998425,-9223372036848626513,,,C4,11,6,5,2021,87.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998437,-9223372036848623406,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998449,-9223372036848623409,,,C4,11,6,5,2021,109.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998461,-9223372036849125641,,,C4,11,6,5,2021,105.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998473,-9223372036848623309,,,C4,11,6,5,2021,108.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998485,-9223372036848623304,,,C4,11,6,5,2021,108.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998497,-9223372036848623305,,,C4,11,6,5,2021,95.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998509,-9223372036848623301,,,C4,11,6,5,2021,96.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998521,-9223372036848623300,,,C4,11,6,5,2021,110.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998533,-9223372036848629617,,,C4,11,6,5,2021,112.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998545,-9223372036848629618,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998557,-9223372036850185586,,,C4,11,6,5,2021,96.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998569,-9223372036848592029,,,C4,11,6,5,2021,99.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851998581,-9223372036848595862,,,C4,11,6,5,2021,94.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998593,-9223372036848595836,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998605,-9223372036848627503,,,C4,11,6,5,2021,110.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851998617,-9223372036835156234,,,C4,11,6,5,2021,107.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851998629,-9223372036848627502,,,C4,11,6,5,2021,116.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998641,-9223372036849106105,,,C4,11,6,5,2021,99.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998653,-9223372036849129039,,,C4,11,6,5,2021,112.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851998665,-9223372036849146801,,,C4,11,6,5,2021,103.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998677,-9223372036848624571,,,C4,11,6,5,2021,110.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998689,-9223372036848624570,,,C4,11,6,5,2021,120.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998701,-9223372036848624577,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998713,-9223372036848623784,,,C4,11,6,5,2021,108.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998725,-9223372036848623794,,,C4,11,6,5,2021,108.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998737,-9223372036848631096,,,C4,11,6,5,2021,108.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998749,-9223372036835156235,,,C4,11,6,5,2021,106.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851998761,-9223372036848625964,,,C4,11,6,5,2021,100.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998773,-9223372036848623965,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998785,-9223372036848625921,,,C4,11,6,5,2021,103.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998797,-9223372036848625509,,,C4,11,6,5,2021,96.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998809,-9223372036848625510,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998821,-9223372036848625511,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998833,-9223372036848630609,,,C4,11,6,5,2021,105.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998845,-9223372036848625097,,,C4,11,6,5,2021,101.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851998857,-9223372036848631176,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998869,-9223372036848627116,,,C4,11,6,5,2021,108.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851998881,-9223372036848627117,,,C4,11,6,5,2021,106.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851998893,-9223372036848623967,,,C4,11,6,5,2021,118.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035851998905,-9223372036835156236,,,C4,11,6,5,2021,107.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851998917,-9223372036848624334,,,C4,11,6,5,2021,92.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851998929,-9223372036848625548,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998941,-9223372036848626169,,,C4,11,6,5,2021,98.0,74.0,GENETICO,Semestrale,2021,,,
-9223372035851998953,-9223372036848631138,,,C4,11,6,5,2021,91.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998965,-9223372036848630210,,,C4,11,6,5,2021,119.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851998977,-9223372036848127596,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851998989,-9223372036848626515,,,C4,11,6,5,2021,100.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999001,-9223372036848624253,,,C4,11,6,5,2021,116.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851999013,-9223372036848593651,,,C4,11,6,5,2021,107.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035851999025,-9223372036849129792,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999049,-9223372036848623799,,,C4,11,6,5,2021,107.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999061,-9223372036848623798,,,C4,11,6,5,2021,105.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999073,-9223372036848631139,,,C4,11,6,5,2021,117.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999085,-9223372036848626023,,,C4,11,6,5,2021,96.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851999097,-9223372036849126914,,,C4,11,6,5,2021,96.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999109,-9223372036848626022,,,C4,11,6,5,2021,98.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999121,-9223372036835156237,,,C4,11,6,5,2021,94.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851999133,-9223372036848629625,,,C4,11,6,5,2021,113.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035851999145,-9223372036848625867,,,C4,11,6,5,2021,100.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851999157,-9223372036848625868,,,C4,11,6,5,2021,121.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999169,-9223372036835156238,,,C4,11,6,5,2021,112.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851999181,-9223372036848630221,,,C4,11,6,5,2021,103.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999193,-9223372036848630216,,,C4,11,6,5,2021,97.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851999205,-9223372036847389429,,,C4,11,6,5,2021,110.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851999217,-9223372036848630219,,,C4,11,6,5,2021,109.0,75.0,GENETICO,Semestrale,2021,,,
-9223372035851999229,-9223372036848630215,,,C4,11,6,5,2021,111.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999241,-9223372036849656534,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999253,-9223372036848628632,,,C4,11,6,5,2021,103.0,68.0,GENETICO,Semestrale,2021,,,
-9223372035851999265,-9223372036848629487,,,C4,11,6,5,2021,105.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851999277,-9223372036848623802,,,C4,11,6,5,2021,106.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851999289,-9223372036848623801,,,C4,11,6,5,2021,106.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999301,-9223372036847827063,,,C4,11,6,5,2021,97.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851999313,-9223372036848623805,,,C4,11,6,5,2021,99.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999325,-9223372036848626173,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999337,-9223372036848623973,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999349,-9223372036849139489,,,C4,11,6,5,2021,86.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999361,-9223372036848627367,,,C4,11,6,5,2021,95.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851999373,-9223372036848640586,,,C4,11,6,5,2021,100.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851999385,-9223372036848625518,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999397,-9223372036848593657,,,C4,11,6,5,2021,87.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999409,-9223372036848630501,,,C4,11,6,5,2021,113.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035851999421,-9223372036848623975,,,C4,11,6,5,2021,121.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999433,-9223372036848625875,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999457,-9223372036848625881,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999469,-9223372036848625536,,,C4,11,6,5,2021,99.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851999481,-9223372036848625550,,,C4,11,6,5,2021,102.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851999493,-9223372036848630228,,,C4,11,6,5,2021,112.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999505,-9223372036848630225,,,C4,11,6,5,2021,110.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035851999517,-9223372036848630224,,,C4,11,6,5,2021,105.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999529,-9223372036849129574,,,C4,11,6,5,2021,110.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999541,-9223372036848630222,,,C4,11,6,5,2021,106.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999553,-9223372036848625931,,,C4,11,6,5,2021,97.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999565,-9223372036848627121,,,C4,11,6,5,2021,106.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851999577,-9223372036848627510,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999589,-9223372036848127617,,,C4,11,6,5,2021,101.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999601,-9223372036848630233,,,C4,11,6,5,2021,101.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851999613,-9223372036849927804,,,C4,11,6,5,2021,113.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999625,-9223372036848630229,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999637,-9223372036848626037,,,C4,11,6,5,2021,107.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999649,-9223372036847519132,,,C4,11,6,5,2021,100.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851999661,-9223372036848626031,,,C4,11,6,5,2021,111.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999673,-9223372036848626032,,,C4,11,6,5,2021,99.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999685,-9223372036848627126,,,C4,11,6,5,2021,101.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851999697,-9223372036848625615,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999709,-9223372036847936234,,,C4,11,6,5,2021,103.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851999721,-9223372036848629635,,,C4,11,6,5,2021,104.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035851999733,-9223372036848629632,,,C4,11,6,5,2021,100.0,65.0,GENETICO,Semestrale,2021,,,
-9223372035851999745,-9223372036848629633,,,C4,11,6,5,2021,89.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999757,-9223372036848629630,,,C4,11,6,5,2021,106.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999769,-9223372036848630506,,,C4,11,6,5,2021,111.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999781,-9223372036850294265,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999793,-9223372036848630504,,,C4,11,6,5,2021,101.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999805,-9223372036848595207,,,C4,11,6,5,2021,91.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851999817,-9223372036848630248,,,C4,11,6,5,2021,115.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851999829,-9223372036847952851,,,C4,11,6,5,2021,101.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851999841,-9223372036849139618,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999853,-9223372036848630236,,,C4,11,6,5,2021,107.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999865,-9223372036848624486,,,C4,11,6,5,2021,107.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999877,-9223372036848624487,,,C4,11,6,5,2021,93.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035851999889,-9223372036848624488,,,C4,11,6,5,2021,115.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999901,-9223372036848625600,,,C4,11,6,5,2021,106.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999913,-9223372036848627087,,,C4,11,6,5,2021,105.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999925,-9223372036848627088,,,C4,11,6,5,2021,109.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999937,-9223372036849422277,,,C4,11,6,5,2021,84.0,66.0,GENETICO,Semestrale,2021,,,
-9223372035851999949,-9223372036848629490,,,C4,11,6,5,2021,103.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035851999961,-9223372036848629489,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999973,-9223372036849705756,,,C4,11,6,5,2021,112.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035851999985,-9223372036848629492,,,C4,11,6,5,2021,92.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035851999997,-9223372036848629495,,,C4,11,6,5,2021,105.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000009,-9223372036848631083,,,C4,11,6,5,2021,104.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000033,-9223372036848631179,,,C4,11,6,5,2021,97.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035852000045,-9223372036848627123,,,C4,11,6,5,2021,101.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035852000057,-9223372036849143962,,,C4,11,6,5,2021,92.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000069,-9223372036848595437,,,C4,11,6,5,2021,109.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035852000081,-9223372036849927784,,,C4,11,6,5,2021,111.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000093,-9223372036848630242,,,C4,11,6,5,2021,94.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000105,-9223372036848630239,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000117,-9223372036848626036,,,C4,11,6,5,2021,110.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000129,-9223372036848307098,,,C4,11,6,5,2021,102.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035852000141,-9223372036848630449,,,C4,11,6,5,2021,110.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000153,-9223372036848629427,,,C4,11,6,5,2021,113.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000165,-9223372036848625357,,,C4,11,6,5,2021,112.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000177,-9223372036843754342,,,C4,11,6,5,2021,95.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035852000189,-9223372036849097213,,,C4,11,6,5,2021,110.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000201,-9223372036848625981,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000213,-9223372036848625543,,,C4,11,6,5,2021,118.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000225,-9223372036848629769,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000237,-9223372036848628634,,,C4,11,6,5,2021,95.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000249,-9223372036848626054,,,C4,11,6,5,2021,111.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000261,-9223372036848625890,,,C4,11,6,5,2021,99.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000273,-9223372036849101775,,,C4,11,6,5,2021,107.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000285,-9223372036848629641,,,C4,11,6,5,2021,108.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000297,-9223372036848629636,,,C4,11,6,5,2021,99.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000309,-9223372036850172325,,,C4,11,6,5,2021,100.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000321,-9223372036848629639,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000333,-9223372036848627127,,,C4,11,6,5,2021,100.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000345,-9223372036835156239,,,C4,11,6,5,2021,105.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035852000357,-9223372036848630250,,,C4,11,6,5,2021,102.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000369,-9223372036848630251,,,C4,11,6,5,2021,105.0,73.0,GENETICO,Semestrale,2021,,,
-9223372035852000381,-9223372036849150185,,,C4,11,6,5,2021,107.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000393,-9223372036848625907,,,C4,11,6,5,2021,99.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000405,-9223372036848627357,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000417,-9223372036848627358,,,C4,11,6,5,2021,92.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000429,-9223372036848627359,,,C4,11,6,5,2021,107.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000441,-9223372036848627360,,,C4,11,6,5,2021,113.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000453,-9223372036848629771,,,C4,11,6,5,2021,100.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000465,-9223372036848629770,,,C4,11,6,5,2021,113.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000477,-9223372036848629774,,,C4,11,6,5,2021,93.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000489,-9223372036848627134,,,C4,11,6,5,2021,101.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000501,-9223372036848627133,,,C4,11,6,5,2021,102.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000513,-9223372036848626132,,,C4,11,6,5,2021,108.0,67.0,GENETICO,Semestrale,2021,,,
-9223372035852000525,-9223372036848629645,,,C4,11,6,5,2021,116.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000537,-9223372036849096046,,,C4,11,6,5,2021,116.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000549,-9223372036848625938,,,C4,11,6,5,2021,96.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000561,-9223372036848636295,,,C4,11,6,5,2021,118.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000573,-9223372036848627092,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000585,-9223372036848627090,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000597,-9223372036848631089,,,C4,11,6,5,2021,108.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000609,-9223372036848629647,,,C4,11,6,5,2021,105.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000621,-9223372036848626519,,,C4,11,6,5,2021,100.0,72.0,GENETICO,Semestrale,2021,,,
-9223372035852000633,-9223372036848626521,,,C4,11,6,5,2021,93.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000645,-9223372036848625977,,,C4,11,6,5,2021,104.0,71.0,GENETICO,Semestrale,2021,,,
-9223372035852000657,-9223372036848626069,,,C4,11,6,5,2021,106.0,69.0,GENETICO,Semestrale,2021,,,
-9223372035852000669,-9223372036848626072,,,C4,11,6,5,2021,108.0,70.0,GENETICO,Semestrale,2021,,,
-9223372035852000681,-9223372036848627354,,,C4,11,6,5,2021,110.0,71.0,GENETICO,Semestrale,2021,,,
