idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc
-9223372036733594363,-9223372036849960668,28,PD,C4,11,14,6,2018,1.0,49.3,2018-06-14,12049892
-9223372036733597838,-9223372036848538628,28,PD,C4,11,14,6,2018,1.0,48.7,2018-06-14,13004972
-9223372036733623540,-9223372036849883835,25,BL,C4,11,16,6,2018,1.0,45.2,2018-06-16,12006448
-9223372036733635956,-9223372036850184644,24,VI,C4,11,1,6,2018,1.0,66.8,2018-06-01,12988829
-9223372036733667736,-9223372036850208004,16,BG,C4,11,26,6,2018,1.0,0.0,2018-06-26,11460908
-9223372036733753221,-9223372036848632472,23,VR,C4,11,13,6,2018,1.0,82.7,2018-06-13,12080395
-9223372036733785565,-9223372036848635972,16,BG,C4,11,26,6,2018,1.0,79.1,2018-06-26,11577801
-9223372036733792625,-9223372036849631350,24,VI,C4,11,1,6,2018,1.0,81.9,2018-06-01,12988853
-9223372036733796754,-9223372036848552238,24,VI,C4,11,26,6,2018,1.0,78.0,2018-06-26,13028965
-9223372036733820603,-9223372036850185586,24,VI,C4,11,1,6,2018,1.0,82.1,2018-06-01,12988839
-9223372036733837768,-9223372036850208009,16,BG,C4,11,26,6,2018,1.0,55.0,2018-06-26,11460724
-9223372036733874756,-9223372036848576074,23,VR,C4,11,13,6,2018,1.0,52.6,2018-06-13,12080475
-9223372036733913002,-9223372036850528040,97,LC,C4,11,19,6,2018,1.0,84.8,2018-06-19,11454192
-9223372036733914441,-9223372036848633082,97,LC,C4,11,19,6,2018,1.0,39.4,2018-06-19,11453917
-9223372036733930947,-9223372036850611534,17,BS,C4,11,14,6,2018,1.0,73.7,2018-06-14,76539762
-9223372036733965923,-9223372036850350248,25,BL,C4,11,7,6,2018,1.0,85.4,2018-06-07,73647600
-9223372036733979877,-9223372036850207922,16,BG,C4,11,26,6,2018,1.0,0.0,2018-06-26,11587995
-9223372036733979979,-9223372036849960657,28,PD,C4,11,14,6,2018,1.0,52.3,2018-06-14,13004192
-9223372036733984376,-9223372036848632362,23,VR,C4,11,13,6,2018,1.0,65.9,2018-06-13,12080393
-9223372036733991470,-9223372036849414045,23,VR,C4,11,13,6,2018,1.0,25.7,2018-06-13,12080390
-9223372036733993107,-9223372036849830054,24,VI,C4,11,28,6,2018,1.0,70.3,2018-06-28,13028814
-9223372036734001792,-9223372036848633583,97,LC,C4,11,19,6,2018,1.0,53.7,2018-06-19,11454235
-9223372036734017213,-9223372036848904454,17,BS,C4,11,14,6,2018,1.0,85.6,2018-06-14,76539579
-9223372036734022237,-9223372036849800384,25,BL,C4,11,6,6,2018,1.0,64.7,2018-06-06,12007445
-9223372036734051332,-9223372036850294257,23,VR,C4,11,13,6,2018,1.0,83.9,2018-06-13,12079688
-9223372036734058884,-9223372036848654745,23,VR,C4,11,13,6,2018,1.0,59.6,2018-06-13,12080258
-9223372036734059469,-9223372036848655117,25,BL,C4,11,27,6,2018,1.0,73.1,2018-06-27,12006242
-9223372036734060309,-9223372036848554071,25,BL,C4,11,6,6,2018,1.0,68.3,2018-06-06,12006915
-9223372036734097738,-9223372036848647637,97,LC,C4,11,19,6,2018,1.0,44.9,2018-06-19,11454039
-9223372036734100188,-9223372036848905166,17,BS,C4,11,18,6,2018,1.0,69.2,2018-06-18,76539639
-9223372036734110422,-9223372036849800306,25,BL,C4,11,6,6,2018,1.0,24.1,2018-06-06,12006892
-9223372036734126445,-9223372036849883839,25,BL,C4,11,16,6,2018,1.0,66.3,2018-06-16,12006338
-9223372036734126712,-9223372036849960689,28,PD,C4,11,14,6,2018,1.0,87.2,2018-06-14,13004193
-9223372036734143445,-9223372036849706787,16,BG,C4,11,13,6,2018,1.0,29.7,2018-06-13,11461041
-9223372036734160117,-9223372036849667254,24,VI,C4,11,5,6,2018,1.0,69.7,2018-06-05,12086804
-9223372036734162016,-9223372036849829462,13,CO,C4,11,22,6,2018,1.0,85.4,2018-06-22,73543094
-9223372036734167329,-9223372036850577363,25,BL,C4,11,27,6,2018,1.0,78.0,2018-06-27,12006219
-9223372036734227975,-9223372036850528043,97,LC,C4,11,19,6,2018,1.0,25.9,2018-06-19,11453666
-9223372036734252060,-9223372036848552848,25,BL,C4,11,7,6,2018,1.0,80.8,2018-06-07,11997374
-9223372036734258615,-9223372036849706785,16,BG,C4,11,13,6,2018,1.0,72.7,2018-06-13,11460975
-9223372036734266279,-9223372036849527288,16,BG,C4,11,26,6,2018,1.0,37.5,2018-06-26,11588018
-9223372036734286417,-9223372036850350214,25,BL,C4,11,7,6,2018,1.0,87.4,2018-06-07,12006807
-9223372036734305372,-9223372036848553913,25,BL,C4,11,27,6,2018,1.0,78.7,2018-06-27,12006327
-9223372036734308269,-9223372036848653917,24,VI,C4,11,1,6,2018,1.0,80.4,2018-06-01,12988692
-9223372036734315039,-9223372036850350372,25,BL,C4,11,7,6,2018,1.0,79.4,2018-06-07,73647620
-9223372036734318465,-9223372036848642265,25,BL,C4,11,22,6,2018,1.0,64.0,2018-06-22,12119342
-9223372036734324611,-9223372036848553914,25,BL,C4,11,27,6,2018,1.0,66.6,2018-06-27,12006397
-9223372036733031945,-9223372036849498582,18,PV,C4,11,12,7,2018,1.0,56.3,2018-07-12,76798620
-9223372036733079260,-9223372036850314066,16,BG,C4,11,5,7,2018,1.0,78.3,2018-07-05,77519563
-9223372036733084998,-9223372036850350349,25,BL,C4,11,11,7,2018,1.0,27.6,2018-07-11,12855715
-9223372036733107905,-9223372036850280134,13,CO,C4,11,17,7,2018,1.0,76.2,2018-07-17,11576618
-9223372036733120782,-9223372036849706787,16,BG,C4,11,18,7,2018,1.0,0.0,2018-07-18,11461374
-9223372036733133968,-9223372036850314078,16,BG,C4,11,5,7,2018,1.0,0.0,2018-07-05,77519942
-9223372036733144087,-9223372036849516329,25,BL,C4,11,13,7,2018,1.0,72.6,2018-07-13,12855444
-9223372036733189661,-9223372036849096849,25,BL,C4,11,24,7,2018,1.0,51.4,2018-07-24,12855779
-9223372036733247347,-9223372036849082058,17,BS,C4,11,31,7,2018,1.0,76.6,2018-07-31,76760716
-9223372036733247656,-9223372036850370101,25,BL,C4,11,24,7,2018,1.0,90.2,2018-07-24,12855400
-9223372036733335149,-9223372036850280161,13,CO,C4,11,17,7,2018,1.0,84.3,2018-07-17,11576376
-9223372036733364059,-9223372036849690223,25,BL,C4,11,11,7,2018,1.0,79.2,2018-07-11,12855276
-9223372036733393275,-9223372036849800384,25,BL,C4,11,13,7,2018,1.0,67.3,2018-07-13,12855221
-9223372036733429032,-9223372036848831791,18,PV,C4,11,12,7,2018,1.0,83.8,2018-07-12,76798613
-9223372036733442803,-9223372036849884268,25,BL,C4,11,6,7,2018,1.0,51.7,2018-07-06,12862961
-9223372036733518256,-9223372036848554071,25,BL,C4,11,13,7,2018,1.0,69.5,2018-07-13,12855261
-9223372036733578652,-9223372036848618915,16,BG,C4,11,5,7,2018,1.0,77.0,2018-07-05,77519588
-9223372036733626301,-9223372036850526956,25,BL,C4,11,13,7,2018,1.0,67.6,2018-07-13,12855394
-9223372036733710300,-9223372036849667254,24,VI,C4,11,12,7,2018,1.0,63.9,2018-07-12,13025373
-9223372036733735321,-9223372036849883839,25,BL,C4,11,24,7,2018,1.0,81.5,2018-07-24,12005751
-9223372036733746242,-9223372036849829462,13,CO,C4,11,26,7,2018,1.0,80.8,2018-07-26,11591835
-9223372036733837890,-9223372036848656749,25,BL,C4,11,13,7,2018,1.0,79.6,2018-07-13,12855142
-9223372036733864422,-9223372036848626028,13,CO,C4,11,17,7,2018,1.0,53.6,2018-07-17,11604981
-9223372036733908285,-9223372036850280171,13,CO,C4,11,17,7,2018,1.0,88.8,2018-07-17,11576316
-9223372036733912274,-9223372036849800306,25,BL,C4,11,13,7,2018,1.0,41.0,2018-07-13,12855291
-9223372036734105532,-9223372036848829862,16,BG,C4,11,18,7,2018,1.0,0.0,2018-07-18,78263430
-9223372036734117590,-9223372036850280368,13,CO,C4,11,17,7,2018,1.0,76.0,2018-07-17,11576327
-9223372036734117888,-9223372036850528036,16,BG,C4,11,18,7,2018,1.0,84.4,2018-07-18,11461142
-9223372036734147379,-9223372036849751679,25,BL,C4,11,2,7,2018,1.0,90.0,2018-07-02,13000054
-9223372036734187813,-9223372036848642265,25,BL,C4,11,24,7,2018,1.0,82.5,2018-07-24,12855772
-9223372036734259544,-9223372036849706785,16,BG,C4,11,18,7,2018,1.0,89.1,2018-07-18,11461185
-9223372036733032456,-9223372036848633332,97,LC,C4,11,21,9,2018,1.0,0.0,2018-09-21,13264239
-9223372036733034959,-9223372036848653146,17,BS,C4,11,20,9,2018,1.0,49.0,2018-09-20,77069150
-9223372036733037193,-9223372036849525748,24,VI,C4,11,10,9,2018,1.0,73.8,2018-09-10,12906987
-9223372036733074904,-9223372036850526944,25,BL,C4,11,10,9,2018,1.0,73.8,2018-09-10,12826376
-9223372036733077410,-9223372036850528036,16,BG,C4,11,14,9,2018,1.0,80.8,2018-09-14,78277786
-9223372036733176386,-9223372036848633082,97,LC,C4,11,21,9,2018,1.0,78.7,2018-09-21,13264765
-9223372036733242087,-9223372036850185602,24,VI,C4,11,10,9,2018,1.0,75.0,2018-09-10,12906968
-9223372036733264351,-9223372036848904454,17,BS,C4,11,10,9,2018,1.0,85.3,2018-09-10,77068924
-9223372036733279984,-9223372036849549242,97,LC,C4,11,21,9,2018,1.0,0.0,2018-09-21,13265142
-9223372036733280360,-9223372036850185586,24,VI,C4,11,10,9,2018,1.0,64.3,2018-09-10,12906801
-9223372036733284137,-9223372036850528040,97,LC,C4,11,21,9,2018,1.0,49.3,2018-09-21,13264651
-9223372036733313783,-9223372036850184538,24,VI,C4,11,10,9,2018,1.0,80.0,2018-09-10,12906879
-9223372036733331274,-9223372036848631222,97,LC,C4,11,21,9,2018,1.0,0.0,2018-09-21,13264663
-9223372036733336240,-9223372036849694907,17,BS,C4,11,10,9,2018,1.0,0.0,2018-09-10,77068959
-9223372036733351952,-9223372036848905166,17,BS,C4,11,11,9,2018,1.0,72.9,2018-09-11,77068964
-9223372036733357256,-9223372036848655112,24,VI,C4,11,10,9,2018,1.0,75.2,2018-09-10,12907125
-9223372036733361557,-9223372036850314078,16,BG,C4,11,4,9,2018,1.0,84.4,2018-09-04,78262912
-9223372036733367568,-9223372036848565425,24,VI,C4,11,10,9,2018,1.0,78.4,2018-09-10,12906949
-9223372036733389940,-9223372036849082287,23,VR,C4,11,18,9,2018,1.0,76.7,2018-09-18,12857894
-9223372036733399121,-9223372036849456813,23,VR,C4,11,18,9,2018,1.0,0.0,2018-09-18,12857514
-9223372036733411738,-9223372036848633583,97,LC,C4,11,21,9,2018,1.0,0.0,2018-09-21,13264866
-9223372036733454035,-9223372036850350349,25,BL,C4,11,11,9,2018,1.0,52.2,2018-09-11,12826148
-9223372036733455027,-9223372036850185485,24,VI,C4,11,10,9,2018,1.0,58.5,2018-09-10,12906646
-9223372036733483895,-9223372036850536188,25,BL,C4,11,6,9,2018,1.0,66.1,2018-09-06,12849709
-9223372036733497549,-9223372036848656749,25,BL,C4,11,5,9,2018,1.0,72.5,2018-09-05,12826732
-9223372036733509534,-9223372036849090350,17,BS,C4,11,24,9,2018,1.0,87.3,2018-09-24,78379836
-9223372036733519855,-9223372036848553185,25,BL,C4,11,6,9,2018,1.0,72.1,2018-09-06,12850020
-9223372036733525633,-9223372036850291027,17,BS,C4,11,21,9,2018,1.0,63.8,2018-09-21,77069193
-9223372036733541859,-9223372036848568764,24,VI,C4,11,10,9,2018,1.0,65.9,2018-09-10,12906866
-9223372036733550044,-9223372036849090448,23,VR,C4,11,18,9,2018,1.0,79.8,2018-09-18,12857565
-9223372036733597168,-9223372036849553962,25,BL,C4,11,11,9,2018,1.0,84.7,2018-09-11,12826515
-9223372036733621476,-9223372036848568763,24,VI,C4,11,10,9,2018,1.0,91.7,2018-09-10,12907094
-9223372036733625108,-9223372036850370138,25,BL,C4,11,11,9,2018,1.0,86.4,2018-09-11,12826299
-9223372036733627996,-9223372036850184644,24,VI,C4,11,10,9,2018,1.0,86.0,2018-09-10,12906620
-9223372036733687406,-9223372036848557885,24,VI,C4,11,10,9,2018,1.0,72.1,2018-09-10,12906844
-9223372036733696785,-9223372036849690223,25,BL,C4,11,11,9,2018,1.0,74.2,2018-09-11,12826227
-9223372036733702193,-9223372036850291014,17,BS,C4,11,21,9,2018,1.0,84.7,2018-09-21,77068947
-9223372036733810978,-9223372036850526956,25,BL,C4,11,10,9,2018,1.0,74.4,2018-09-10,12826321
-9223372036733822601,-9223372036849667254,24,VI,C4,11,24,9,2018,1.0,63.0,2018-09-24,12878316
-9223372036733879035,-9223372036850291039,17,BS,C4,11,21,9,2018,1.0,63.9,2018-09-21,77068851
-9223372036733889552,-9223372036848565427,24,VI,C4,11,10,9,2018,1.0,0.0,2018-09-10,12906831
-9223372036733892260,-9223372036849706787,16,BG,C4,11,14,9,2018,1.0,40.8,2018-09-14,78278037
-9223372036733897252,-9223372036849706785,16,BG,C4,11,14,9,2018,1.0,84.4,2018-09-14,78277895
-9223372036733943214,-9223372036850536380,25,BL,C4,11,6,9,2018,1.0,87.2,2018-09-06,12849784
-9223372036733955229,-9223372036849112997,24,VI,C4,11,10,9,2018,1.0,86.9,2018-09-10,12906828
-9223372036733973402,-9223372036849631350,24,VI,C4,11,10,9,2018,1.0,63.3,2018-09-10,12906917
-9223372036734004578,-9223372036849553923,25,BL,C4,11,11,9,2018,1.0,90.8,2018-09-11,12826456
-9223372036734086553,-9223372036850184623,24,VI,C4,11,10,9,2018,1.0,0.0,2018-09-10,12907050
-9223372036734090023,-9223372036850536389,25,BL,C4,11,6,9,2018,1.0,89.2,2018-09-06,12849593
-9223372036734126553,-9223372036849082058,17,BS,C4,11,19,9,2018,1.0,64.9,2018-09-19,78327311
-9223372036734127698,-9223372036848653917,24,VI,C4,11,10,9,2018,1.0,84.8,2018-09-10,12906984
-9223372036734153459,-9223372036848635947,97,LC,C4,11,21,9,2018,1.0,44.9,2018-09-21,13264230
-9223372036734179162,-9223372036848647637,97,LC,C4,11,21,9,2018,1.0,72.7,2018-09-21,13264389
-9223372036734182123,-9223372036848561954,24,VI,C4,11,10,9,2018,1.0,0.0,2018-09-10,12907103
-9223372036734195953,-9223372036850528043,97,LC,C4,11,21,9,2018,1.0,0.0,2018-09-21,13264279
-9223372036734203598,-9223372036848628921,97,LC,C4,11,21,9,2018,1.0,0.0,2018-09-21,13264163
-9223372036734210176,-9223372036849580708,25,BL,C4,11,6,9,2018,1.0,65.4,2018-09-06,12849479
-9223372036734246750,-9223372036850314066,16,BG,C4,11,4,9,2018,1.0,82.5,2018-09-04,11464934
-9223372036733035654,-9223372036850207999,16,BG,C4,11,11,10,2018,1.0,88.2,2018-10-11,13545123
-9223372036733038325,-9223372036848552848,25,BL,C4,11,19,10,2018,1.0,74.4,2018-10-19,12891706
-9223372036733039689,-9223372036849334708,14,SO,C4,11,15,10,2018,1.0,74.1,2018-10-15,13304704
-9223372036733041437,-9223372036849690223,25,BL,C4,11,19,10,2018,1.0,86.4,2018-10-19,12892052
-9223372036733052315,-9223372036849455437,17,BS,C4,11,30,10,2018,1.0,73.0,2018-10-30,78302391
-9223372036733059116,-9223372036850184623,24,VI,C4,11,18,10,2018,1.0,57.0,2018-10-18,14699668
-9223372036733067620,-9223372036849427855,24,VI,C4,11,1,10,2018,1.0,0.0,2018-10-01,12901995
-9223372036733076116,-9223372036849456813,23,VR,C4,11,25,10,2018,1.0,0.0,2018-10-25,14633625
-9223372036733082805,-9223372036848570507,24,VI,C4,11,1,10,2018,1.0,86.3,2018-10-01,12901554
-9223372036733083346,-9223372036850294397,23,VR,C4,11,1,10,2018,1.0,85.5,2018-10-01,14620764
-9223372036733087590,-9223372036850526944,25,BL,C4,11,17,10,2018,1.0,69.4,2018-10-17,12891554
-9223372036733094744,-9223372036848905166,17,BS,C4,11,23,10,2018,1.0,63.5,2018-10-23,78302548
-9223372036733095615,-9223372036849404185,25,BL,C4,11,8,10,2018,1.0,81.4,2018-10-08,12884837
-9223372036733096804,-9223372036849090448,23,VR,C4,11,25,10,2018,1.0,87.1,2018-10-25,14633805
-9223372036733117827,-9223372036848655993,25,BL,C4,11,19,10,2018,1.0,84.9,2018-10-19,12891678
-9223372036733135526,-9223372036848911587,17,BS,C4,11,30,10,2018,1.0,72.0,2018-10-30,78302971
-9223372036733158851,-9223372036848964582,14,SO,C4,11,15,10,2018,1.0,93.3,2018-10-15,13239110
-9223372036733163814,-9223372036848917746,17,BS,C4,11,30,10,2018,1.0,76.5,2018-10-30,78302869
-9223372036733165250,-9223372036848628921,97,LC,C4,11,29,10,2018,1.0,56.6,2018-10-29,13295969
-9223372036733167202,-9223372036849455427,17,BS,C4,11,30,10,2018,1.0,82.2,2018-10-30,78302870
-9223372036733167520,-9223372036849455436,17,BS,C4,11,30,10,2018,1.0,79.9,2018-10-30,78302681
-9223372036733170668,-9223372036848964584,14,SO,C4,11,15,10,2018,1.0,78.8,2018-10-15,13256073
-9223372036733171610,-9223372036849426335,97,LC,C4,11,16,10,2018,1.0,74.7,2018-10-16,13264679
-9223372036733191140,-9223372036850556276,97,LC,C4,11,16,10,2018,1.0,79.8,2018-10-16,13264583
-9223372036733200494,-9223372036848645477,14,SO,C4,11,15,10,2018,1.0,86.7,2018-10-15,13304448
-9223372036733201212,-9223372036850314086,16,BG,C4,11,10,10,2018,1.0,57.9,2018-10-10,13268187
-9223372036733204448,-9223372036848831791,18,PV,C4,11,4,10,2018,1.0,86.7,2018-10-04,76775843
-9223372036733212539,-9223372036850528043,97,LC,C4,11,29,10,2018,1.0,61.9,2018-10-29,13264487
-9223372036733215155,-9223372036850556293,97,LC,C4,11,16,10,2018,1.0,72.0,2018-10-16,13264446
-9223372036733215471,-9223372036848635413,17,BS,C4,11,2,10,2018,1.0,81.8,2018-10-02,78379043
-9223372036733221077,-9223372036848631222,97,LC,C4,11,29,10,2018,1.0,37.9,2018-10-29,13295425
-9223372036733249857,-9223372036849516329,25,BL,C4,11,12,10,2018,1.0,91.1,2018-10-12,12891612
-9223372036733252715,-9223372036850185485,24,VI,C4,11,18,10,2018,1.0,0.0,2018-10-18,14699676
-9223372036733262694,-9223372036850294257,23,VR,C4,11,1,10,2018,1.0,85.8,2018-10-01,14620592
-9223372036733262943,-9223372036849694907,17,BS,C4,11,24,10,2018,1.0,58.4,2018-10-24,78302543
-9223372036733272967,-9223372036848963840,14,SO,C4,11,15,10,2018,1.0,69.2,2018-10-15,13238349
-9223372036733274710,-9223372036849549242,97,LC,C4,11,29,10,2018,1.0,67.9,2018-10-29,13264540
-9223372036733274908,-9223372036850314066,16,BG,C4,11,10,10,2018,1.0,77.1,2018-10-10,13268280
-9223372036733283097,-9223372036850382595,24,VI,C4,11,1,10,2018,1.0,83.2,2018-10-01,12901738
-9223372036733284565,-9223372036850280134,13,CO,C4,11,22,10,2018,1.0,73.1,2018-10-22,77521277
-9223372036733294214,-9223372036849960657,28,PD,C4,11,26,10,2018,1.0,66.4,2018-10-26,12919253
-9223372036733295674,-9223372036848654745,23,VR,C4,11,1,10,2018,1.0,60.8,2018-10-01,14620787
-9223372036733301092,-9223372036848632362,23,VR,C4,11,1,10,2018,1.0,82.5,2018-10-01,14620566
-9223372036733318391,-9223372036850528040,97,LC,C4,11,29,10,2018,1.0,53.1,2018-10-29,13295242
-9223372036733321339,-9223372036849349988,16,BG,C4,11,11,10,2018,1.0,82.7,2018-10-11,13545100
-9223372036733347059,-9223372036850350248,25,BL,C4,11,19,10,2018,1.0,87.4,2018-10-19,12826873
-9223372036733354821,-9223372036848887978,17,BS,C4,11,30,10,2018,1.0,50.3,2018-10-30,78302975
-9223372036733365385,-9223372036848614229,14,SO,C4,11,15,10,2018,1.0,57.5,2018-10-15,13238343
-9223372036733369872,-9223372036848913845,17,BS,C4,11,30,10,2018,1.0,79.7,2018-10-30,78302665
-9223372036733380115,-9223372036848633332,97,LC,C4,11,29,10,2018,1.0,36.6,2018-10-29,13295497
-9223372036733400899,-9223372036848914553,13,CO,C4,11,17,10,2018,1.0,89.0,2018-10-17,11457113
-9223372036733411336,-9223372036848618915,16,BG,C4,11,10,10,2018,1.0,79.2,2018-10-10,13268198
-9223372036733414799,-9223372036848917131,17,BS,C4,11,30,10,2018,1.0,82.5,2018-10-30,78302908
-9223372036733417335,-9223372036850391113,24,VI,C4,11,1,10,2018,1.0,88.0,2018-10-01,12901368
-9223372036733420903,-9223372036850381396,24,VI,C4,11,1,10,2018,1.0,76.9,2018-10-01,12901366
-9223372036733423922,-9223372036848568764,24,VI,C4,11,18,10,2018,1.0,67.2,2018-10-18,14699664
-9223372036733435729,-9223372036849455440,17,BS,C4,11,30,10,2018,1.0,72.3,2018-10-30,78302866
-9223372036733461860,-9223372036848655960,14,SO,C4,11,15,10,2018,1.0,80.3,2018-10-15,13238176
-9223372036733471331,-9223372036849966308,25,BL,C4,11,9,10,2018,1.0,86.3,2018-10-09,12896660
-9223372036733476842,-9223372036850382618,24,VI,C4,11,1,10,2018,1.0,0.0,2018-10-01,12901633
-9223372036733477033,-9223372036849631350,24,VI,C4,11,18,10,2018,1.0,0.0,2018-10-18,14699765
-9223372036733478083,-9223372036848621571,16,BG,C4,11,11,10,2018,1.0,87.3,2018-10-11,13545094
-9223372036733483849,-9223372036849608641,23,VR,C4,11,25,10,2018,1.0,0.0,2018-10-25,14633756
-9223372036733487050,-9223372036848635439,17,BS,C4,11,2,10,2018,1.0,86.5,2018-10-02,78379212
-9223372036733488271,-9223372036848633583,97,LC,C4,11,29,10,2018,1.0,55.4,2018-10-29,13264352
-9223372036733510003,-9223372036849455441,17,BS,C4,11,30,10,2018,1.0,75.3,2018-10-30,78302593
-9223372036733512136,-9223372036850244244,13,CO,C4,11,23,10,2018,1.0,41.5,2018-10-23,78279200
-9223372036733516771,-9223372036850615567,14,SO,C4,11,12,10,2018,1.0,83.2,2018-10-12,13255548
-9223372036733525158,-9223372036849144977,14,SO,C4,11,15,10,2018,1.0,88.6,2018-10-15,13238197
-9223372036733563575,-9223372036850314019,16,BG,C4,11,16,10,2018,1.0,77.3,2018-10-16,13545057
-9223372036733575565,-9223372036849920211,23,VR,C4,11,25,10,2018,1.0,0.0,2018-10-25,14633931
-9223372036733610959,-9223372036850370101,25,BL,C4,11,18,10,2018,1.0,82.4,2018-10-18,12891427
-9223372036733612955,-9223372036848565427,24,VI,C4,11,18,10,2018,1.0,0.0,2018-10-18,14699643
-9223372036733615184,-9223372036849553923,25,BL,C4,11,18,10,2018,1.0,78.8,2018-10-18,12891362
-9223372036733621184,-9223372036849299052,14,SO,C4,11,15,10,2018,1.0,89.5,2018-10-15,13238170
-9223372036733636500,-9223372036849659934,23,VR,C4,11,1,10,2018,1.0,0.0,2018-10-01,14620681
-9223372036733636850,-9223372036849455447,17,BS,C4,11,30,10,2018,1.0,75.4,2018-10-30,78302741
-9223372036733638202,-9223372036849455429,17,BS,C4,11,30,10,2018,1.0,75.5,2018-10-30,78302740
-9223372036733644916,-9223372036849090350,17,BS,C4,11,30,10,2018,1.0,74.8,2018-10-30,78302893
-9223372036733664409,-9223372036848964583,14,SO,C4,11,15,10,2018,1.0,49.0,2018-10-15,13238223
-9223372036733664782,-9223372036849498582,18,PV,C4,11,4,10,2018,1.0,58.5,2018-10-04,76775700
-9223372036733672970,-9223372036848660814,17,BS,C4,11,30,10,2018,1.0,62.9,2018-10-30,78302579
-9223372036733673930,-9223372036848570508,24,VI,C4,11,1,10,2018,1.0,83.3,2018-10-01,12901612
-9223372036733683770,-9223372036850611534,17,BS,C4,11,24,10,2018,1.0,51.6,2018-10-24,78302599
-9223372036733696453,-9223372036849455443,17,BS,C4,11,30,10,2018,1.0,68.5,2018-10-30,78302647
-9223372036733699450,-9223372036848655112,24,VI,C4,11,18,10,2018,1.0,61.8,2018-10-18,14699710
-9223372036733706620,-9223372036848638118,14,SO,C4,11,15,10,2018,1.0,79.7,2018-10-15,13238571
-9223372036733717388,-9223372036850556281,97,LC,C4,11,16,10,2018,1.0,79.0,2018-10-16,13264503
-9223372036733717829,-9223372036849751679,25,BL,C4,11,4,10,2018,1.0,77.6,2018-10-04,12896757
-9223372036733745342,-9223372036849455422,17,BS,C4,11,30,10,2018,1.0,62.3,2018-10-30,78302569
-9223372036733751280,-9223372036850391119,24,VI,C4,11,1,10,2018,1.0,78.3,2018-10-01,12901978
-9223372036733762342,-9223372036848561954,24,VI,C4,11,18,10,2018,1.0,71.6,2018-10-18,14699634
-9223372036733798601,-9223372036850208004,16,BG,C4,11,11,10,2018,1.0,84.8,2018-10-11,13545196
-9223372036733806584,-9223372036848553986,25,BL,C4,11,19,10,2018,1.0,91.2,2018-10-19,12891683
-9223372036733812497,-9223372036850381407,24,VI,C4,11,1,10,2018,1.0,72.6,2018-10-01,12901819
