,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,PagDiagnosiDiGravidanza,DataAnalisiPag,NumeroCampionePag,identifying_column
4041,-9223372032472168678,-9223372036848630629,21,BZ,C4,11,23,3,2023,POSITIVA,2023-03-23,433216.0,-9223372036848630629_2023-03-23
4042,-9223372032480961734,-9223372036846166053,21,BZ,C4,11,22,3,2023,POSITIVA,2023-03-22,189308.0,-9223372036846166053_2023-03-22
4043,-9223372032480961743,-9223372036845393353,21,BZ,C4,11,21,3,2023,POSITIVA,2023-03-21,189303.0,-9223372036845393353_2023-03-21
4044,-9223372032480961746,-9223372036846488789,21,BZ,C4,11,21,3,2023,POSITIVA,2023-03-21,189302.0,-9223372036846488789_2023-03-21
4045,-9223372032480961749,-9223372036848622516,21,BZ,C4,11,21,3,2023,NEGATIVA,2023-03-21,189301.0,-9223372036848622516_2023-03-21
4046,-9223372032480961761,-9223372036846489059,21,BZ,C4,11,22,3,2023,NEGATIVA,2023-03-22,303203.0,-9223372036846489059_2023-03-22
4047,-9223372032480961773,-9223372036848627076,21,BZ,C4,11,22,3,2023,POSITIVA,2023-03-22,303207.0,-9223372036848627076_2023-03-22
4048,-9223372032480961782,-9223372036848009921,21,BZ,C4,11,23,3,2023,NEGATIVA,2023-03-23,303208.0,-9223372036848009921_2023-03-23
4049,-9223372032484316285,-9223372036845234111,21,BZ,C4,11,23,3,2023,POSITIVA,2023-03-23,417502.0,-9223372036845234111_2023-03-23
4050,-9223372032484316288,-9223372036845313943,21,BZ,C4,11,23,3,2023,POSITIVA,2023-03-23,417501.0,-9223372036845313943_2023-03-23
4051,-9223372032484316291,-9223372036846008997,21,BZ,C4,11,23,3,2023,POSITIVA,2023-03-23,417503.0,-9223372036846008997_2023-03-23
4052,-9223372032484316294,-9223372036848127524,21,BZ,C4,11,23,3,2023,POSITIVA,2023-03-23,417504.0,-9223372036848127524_2023-03-23
4053,-9223372032484316300,-9223372036845680828,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,255313.0,-9223372036845680828_2023-03-20
4054,-9223372032484316303,-9223372036848609494,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,255316.0,-9223372036848609494_2023-03-20
4055,-9223372032484316306,-9223372036845662020,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,255314.0,-9223372036845662020_2023-03-20
4056,-9223372032484316315,-9223372036845703304,21,BZ,C4,11,22,3,2023,POSITIVA,2023-03-22,296211.0,-9223372036845703304_2023-03-22
4057,-9223372032484316318,-9223372036844991469,21,BZ,C4,11,22,3,2023,NEGATIVA,2023-03-22,296210.0,-9223372036844991469_2023-03-22
4058,-9223372032484316321,-9223372036846488915,21,BZ,C4,11,22,3,2023,POSITIVA,2023-03-22,296213.0,-9223372036846488915_2023-03-22
4059,-9223372032484316324,-9223372036847958199,21,BZ,C4,11,22,3,2023,POSITIVA,2023-03-22,296214.0,-9223372036847958199_2023-03-22
4060,-9223372032484316339,-9223372036845642846,21,BZ,C4,11,21,3,2023,POSITIVA,2023-03-21,417513.0,-9223372036845642846_2023-03-21
4061,-9223372032484316342,-9223372036847951953,21,BZ,C4,11,21,3,2023,NEGATIVA,2023-03-21,417514.0,-9223372036847951953_2023-03-21
4062,-9223372032487934311,-9223372036845622443,21,BZ,C4,11,19,3,2023,POSITIVA,2023-03-19,243601.0,-9223372036845622443_2023-03-19
4063,-9223372032487934314,-9223372036848629630,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,243608.0,-9223372036848629630_2023-03-17
4064,-9223372032487934317,-9223372036848636681,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,243607.0,-9223372036848636681_2023-03-17
4065,-9223372032487934320,-9223372036845642839,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,243603.0,-9223372036845642839_2023-03-20
4066,-9223372032487934323,-9223372036846606090,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,243606.0,-9223372036846606090_2023-03-20
4067,-9223372032487934326,-9223372036844231862,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,243602.0,-9223372036844231862_2023-03-20
4068,-9223372032487934329,-9223372036845118555,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,243604.0,-9223372036845118555_2023-03-20
4069,-9223372032487934332,-9223372036845983924,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,243605.0,-9223372036845983924_2023-03-20
4070,-9223372032487934335,-9223372036845314926,21,BZ,C4,11,18,3,2023,RIVEDIBILE,2023-03-18,243610.0,-9223372036845314926_2023-03-18
4071,-9223372032487934338,-9223372036846326001,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,243611.0,-9223372036846326001_2023-03-18
4072,-9223372032487934344,-9223372036846604535,21,BZ,C4,11,21,3,2023,POSITIVA,2023-03-21,324013.0,-9223372036846604535_2023-03-21
4073,-9223372032487934350,-9223372036848618376,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,324011.0,-9223372036848618376_2023-03-20
4074,-9223372032487934380,-9223372036845427423,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,324010.0,-9223372036845427423_2023-03-17
4075,-9223372032491364012,-9223372036846489115,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,249605.0,-9223372036846489115_2023-03-18
4076,-9223372032491364015,-9223372036846323550,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,249606.0,-9223372036846323550_2023-03-18
4077,-9223372032491364018,-9223372036847938345,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,249603.0,-9223372036847938345_2023-03-18
4078,-9223372032491364021,-9223372036847952785,21,BZ,C4,11,18,3,2023,NEGATIVA,2023-03-18,249609.0,-9223372036847952785_2023-03-18
4079,-9223372032491364042,-9223372036846164945,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,249604.0,-9223372036846164945_2023-03-18
4080,-9223372032491364085,-9223372036845393196,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,439605.0,-9223372036845393196_2023-03-20
4081,-9223372032491364088,-9223372036846144142,21,BZ,C4,11,20,3,2023,NEGATIVA,2023-03-20,318402.0,-9223372036846144142_2023-03-20
4082,-9223372032491364091,-9223372036847963895,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,318401.0,-9223372036847963895_2023-03-20
4083,-9223372032491364094,-9223372036847987646,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,318403.0,-9223372036847987646_2023-03-20
4084,-9223372032491364097,-9223372036848642132,21,BZ,C4,11,20,3,2023,POSITIVA,2023-03-20,318404.0,-9223372036848642132_2023-03-20
4085,-9223372032491364142,-9223372036846326667,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,341405.0,-9223372036846326667_2023-03-17
4086,-9223372032491364145,-9223372036848612244,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,341407.0,-9223372036848612244_2023-03-17
4087,-9223372032491364148,-9223372036848618353,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,315918.0,-9223372036848618353_2023-03-17
4088,-9223372032491364151,-9223372036847952889,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,341401.0,-9223372036847952889_2023-03-18
4089,-9223372032491364154,-9223372036848007098,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,341406.0,-9223372036848007098_2023-03-18
4090,-9223372032491364157,-9223372036848618395,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,341403.0,-9223372036848618395_2023-03-18
4091,-9223372032491364181,-9223372036847947460,21,BZ,C4,11,18,3,2023,NEGATIVA,2023-03-18,315905.0,-9223372036847947460_2023-03-18
4092,-9223372032492329357,-9223372036842014504,17,BS,C4,11,20,3,2023,NEGATIVA,2023-03-20,89500956.0,-9223372036842014504_2023-03-20
4093,-9223372032492329400,-9223372036842006885,17,BS,C4,11,20,3,2023,POSITIVA,2023-03-20,89500948.0,-9223372036842006885_2023-03-20
4094,-9223372032492329465,-9223372036845387888,17,BS,C4,11,20,3,2023,POSITIVA,2023-03-20,89500459.0,-9223372036845387888_2023-03-20
4095,-9223372032494132842,-9223372036845135534,21,BZ,C4,11,10,3,2023,RIVEDIBILE,2023-03-10,143209.0,-9223372036845135534_2023-03-10
4096,-9223372032495149739,-9223372036845490580,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,140007.0,-9223372036845490580_2023-03-17
4097,-9223372032495149742,-9223372036845744800,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,140005.0,-9223372036845744800_2023-03-17
4098,-9223372032495149745,-9223372036846323837,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,140004.0,-9223372036846323837_2023-03-17
4099,-9223372032495149748,-9223372036848631475,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,140003.0,-9223372036848631475_2023-03-17
4100,-9223372032495149751,-9223372036847951896,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,140006.0,-9223372036847951896_2023-03-17
4101,-9223372032495149754,-9223372036848118952,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,140002.0,-9223372036848118952_2023-03-17
4102,-9223372032495149757,-9223372036845702558,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,140017.0,-9223372036845702558_2023-03-18
4103,-9223372032495149760,-9223372036848632457,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,140016.0,-9223372036848632457_2023-03-18
4104,-9223372032495149769,-9223372036845702629,21,BZ,C4,11,19,3,2023,NEGATIVA,2023-03-19,330007.0,-9223372036845702629_2023-03-19
4105,-9223372032495149772,-9223372036846248377,21,BZ,C4,11,19,3,2023,POSITIVA,2023-03-19,330010.0,-9223372036846248377_2023-03-19
4106,-9223372032495149775,-9223372036848654184,21,BZ,C4,11,19,3,2023,POSITIVA,2023-03-19,330006.0,-9223372036848654184_2023-03-19
4107,-9223372032495149778,-9223372036848013270,21,BZ,C4,11,18,3,2023,NEGATIVA,2023-03-18,330018.0,-9223372036848013270_2023-03-18
4108,-9223372032495149781,-9223372036845702645,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,212203.0,-9223372036845702645_2023-03-17
4109,-9223372032495149784,-9223372036845702644,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,212202.0,-9223372036845702644_2023-03-17
4110,-9223372032495149787,-9223372036845796992,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,330012.0,-9223372036845796992_2023-03-17
4111,-9223372032495149790,-9223372036846195364,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,330015.0,-9223372036846195364_2023-03-17
4112,-9223372032495149793,-9223372036846488810,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,330013.0,-9223372036846488810_2023-03-17
4113,-9223372032495149796,-9223372036847948463,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,330011.0,-9223372036847948463_2023-03-17
4114,-9223372032495149799,-9223372036848609491,21,BZ,C4,11,17,3,2023,NEGATIVA,2023-03-17,330016.0,-9223372036848609491_2023-03-17
4115,-9223372032495149802,-9223372036848642270,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,330014.0,-9223372036848642270_2023-03-17
4116,-9223372032495149805,-9223372036845251740,21,BZ,C4,11,18,3,2023,NEGATIVA,2023-03-18,330009.0,-9223372036845251740_2023-03-18
4117,-9223372032495149808,-9223372036845618110,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,330008.0,-9223372036845618110_2023-03-18
4118,-9223372032495149811,-9223372036846488816,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,330005.0,-9223372036846488816_2023-03-18
4119,-9223372032495149817,-9223372036845427872,21,BZ,C4,11,19,3,2023,POSITIVA,2023-03-19,201803.0,-9223372036845427872_2023-03-19
4120,-9223372032495149829,-9223372036845393450,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,201808.0,-9223372036845393450_2023-03-18
4121,-9223372032495149832,-9223372036848120334,21,BZ,C4,11,18,3,2023,POSITIVA,2023-03-18,201807.0,-9223372036848120334_2023-03-18
4122,-9223372032495149838,-9223372036848123465,21,BZ,C4,11,17,3,2023,POSITIVA,2023-03-17,140008.0,-9223372036848123465_2023-03-17
4123,-9223372032499366499,-9223372036847961469,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,130401.0,-9223372036847961469_2023-03-14
4124,-9223372032499366527,-9223372036847956562,21,BZ,C4,11,15,3,2023,POSITIVA,2023-03-15,437808.0,-9223372036847956562_2023-03-15
4125,-9223372032499366532,-9223372036848610304,21,BZ,C4,11,15,3,2023,POSITIVA,2023-03-15,437810.0,-9223372036848610304_2023-03-15
4126,-9223372032499366537,-9223372036849137348,21,BZ,C4,11,15,3,2023,POSITIVA,2023-03-15,437811.0,-9223372036849137348_2023-03-15
4127,-9223372032499366552,-9223372036847956575,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,214509.0,-9223372036847956575_2023-03-14
4128,-9223372032499366557,-9223372036846154791,21,BZ,C4,11,15,3,2023,POSITIVA,2023-03-15,214511.0,-9223372036846154791_2023-03-15
4129,-9223372032499366567,-9223372036848655045,21,BZ,C4,11,15,3,2023,NEGATIVA,2023-03-15,214510.0,-9223372036848655045_2023-03-15
4130,-9223372032499366575,-9223372036846206013,21,BZ,C4,11,16,3,2023,NEGATIVA,2023-03-16,437802.0,-9223372036846206013_2023-03-16
4131,-9223372032499366580,-9223372036846222873,21,BZ,C4,11,16,3,2023,POSITIVA,2023-03-16,437801.0,-9223372036846222873_2023-03-16
4132,-9223372032499366585,-9223372036848015359,21,BZ,C4,11,16,3,2023,POSITIVA,2023-03-16,437803.0,-9223372036848015359_2023-03-16
4133,-9223372032499485982,-9223372036849909751,36,MO,C4,11,16,3,2023,POSITIVA,2023-03-16,61639941.0,-9223372036849909751_2023-03-16
4134,-9223372032500551204,-9223372036845658824,17,BS,C4,11,13,3,2023,POSITIVA,2023-03-13,89406697.0,-9223372036845658824_2023-03-13
4135,-9223372032508499010,-9223372036848169846,21,BZ,C4,11,2,3,2023,POSITIVA,2023-03-02,139802.0,-9223372036848169846_2023-03-02
4136,-9223372032508499013,-9223372036848610969,21,BZ,C4,11,2,3,2023,POSITIVA,2023-03-02,139803.0,-9223372036848610969_2023-03-02
4137,-9223372032508499115,-9223372036845314145,21,BZ,C4,11,13,3,2023,NEGATIVA,2023-03-13,207702.0,-9223372036845314145_2023-03-13
4138,-9223372032508499118,-9223372036845702753,21,BZ,C4,11,13,3,2023,NEGATIVA,2023-03-13,207704.0,-9223372036845702753_2023-03-13
4139,-9223372032508499121,-9223372036848630601,21,BZ,C4,11,13,3,2023,POSITIVA,2023-03-13,207703.0,-9223372036848630601_2023-03-13
4140,-9223372032508499157,-9223372036847932578,21,BZ,C4,11,11,3,2023,POSITIVA,2023-03-11,207712.0,-9223372036847932578_2023-03-11
4141,-9223372032508499160,-9223372036848126581,21,BZ,C4,11,13,3,2023,POSITIVA,2023-03-13,207713.0,-9223372036848126581_2023-03-13
4142,-9223372032508499212,-9223372036846164969,21,BZ,C4,11,14,3,2023,NEGATIVA,2023-03-14,251705.0,-9223372036846164969_2023-03-14
4143,-9223372032508499215,-9223372036848614590,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,251704.0,-9223372036848614590_2023-03-14
4144,-9223372032509472051,-9223372036848620820,16,BG,C4,11,14,3,2023,NEGATIVA,2023-03-14,55503056.0,-9223372036848620820_2023-03-14
4145,-9223372032512065089,-9223372036848611156,21,BZ,C4,11,15,3,2023,POSITIVA,2023-03-15,156106.0,-9223372036848611156_2023-03-15
4146,-9223372032512065098,-9223372036848123906,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,307406.0,-9223372036848123906_2023-03-14
4147,-9223372032515818154,-9223372036846489138,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,156704.0,-9223372036846489138_2023-03-14
4148,-9223372032515818157,-9223372036847956596,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,156706.0,-9223372036847956596_2023-03-14
4149,-9223372032515818160,-9223372036848123475,21,BZ,C4,11,14,3,2023,POSITIVA,2023-03-14,156705.0,-9223372036848123475_2023-03-14
4150,-9223372032515818163,-9223372036848657742,21,BZ,C4,11,14,3,2023,RIVEDIBILE,2023-03-14,156707.0,-9223372036848657742_2023-03-14
4151,-9223372032515818166,-9223372036846491339,21,BZ,C4,11,12,3,2023,POSITIVA,2023-03-12,253809.0,-9223372036846491339_2023-03-12
4152,-9223372032515818169,-9223372036848612830,21,BZ,C4,11,12,3,2023,POSITIVA,2023-03-12,253808.0,-9223372036848612830_2023-03-12
4153,-9223372032515818181,-9223372036845401288,21,BZ,C4,11,6,3,2023,POSITIVA,2023-03-06,118602.0,-9223372036845401288_2023-03-06
4154,-9223372032515818184,-9223372036848645594,21,BZ,C4,11,6,3,2023,NEGATIVA,2023-03-06,118601.0,-9223372036848645594_2023-03-06
4155,-9223372032516067585,-9223372036850099591,24,VI,C4,11,10,3,2023,POSITIVA,2023-03-10,60438558.0,-9223372036850099591_2023-03-10
4156,-9223372032516714667,-9223372036845122177,16,BG,C4,11,10,3,2023,NEGATIVA,2023-03-10,55508321.0,-9223372036845122177_2023-03-10
4157,-9223372032516714670,-9223372036846937555,16,BG,C4,11,10,3,2023,POSITIVA,2023-03-10,55508276.0,-9223372036846937555_2023-03-10
4158,-9223372032519658406,-9223372036847948366,21,BZ,C4,11,12,3,2023,POSITIVA,2023-03-12,334101.0,-9223372036847948366_2023-03-12
4159,-9223372032519658409,-9223372036848649682,21,BZ,C4,11,12,3,2023,POSITIVA,2023-03-12,334102.0,-9223372036848649682_2023-03-12
4160,-9223372032519658457,-9223372036848121362,21,BZ,C4,11,10,3,2023,POSITIVA,2023-03-10,200003.0,-9223372036848121362_2023-03-10
4161,-9223372032519658478,-9223372036845314671,21,BZ,C4,11,10,3,2023,POSITIVA,2023-03-10,200001.0,-9223372036845314671_2023-03-10
4162,-9223372032519658481,-9223372036848649786,21,BZ,C4,11,12,3,2023,POSITIVA,2023-03-12,143201.0,-9223372036848649786_2023-03-12
4163,-9223372032519658484,-9223372036845808223,21,BZ,C4,11,12,3,2023,POSITIVA,2023-03-12,200018.0,-9223372036845808223_2023-03-12
4164,-9223372032519658487,-9223372036848613034,21,BZ,C4,11,9,3,2023,POSITIVA,2023-03-09,143210.0,-9223372036848613034_2023-03-09
4165,-9223372032519658490,-9223372036848645582,21,BZ,C4,11,9,3,2023,POSITIVA,2023-03-09,143211.0,-9223372036848645582_2023-03-09
4166,-9223372032519658493,-9223372036845797282,21,BZ,C4,11,10,3,2023,NEGATIVA,2023-03-10,143213.0,-9223372036845797282_2023-03-10
4167,-9223372032519658496,-9223372036847950635,21,BZ,C4,11,10,3,2023,NEGATIVA,2023-03-10,143212.0,-9223372036847950635_2023-03-10
4168,-9223372032519658499,-9223372036848120415,21,BZ,C4,11,10,3,2023,NEGATIVA,2023-03-10,143214.0,-9223372036848120415_2023-03-10
4169,-9223372032523337741,-9223372036847940311,21,BZ,C4,11,8,3,2023,POSITIVA,2023-03-08,245607.0,-9223372036847940311_2023-03-08
4170,-9223372032523337773,-9223372036846491269,21,BZ,C4,11,9,3,2023,POSITIVA,2023-03-09,245608.0,-9223372036846491269_2023-03-09
4171,-9223372032523338198,-9223372036845745346,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,151908.0,-9223372036845745346_2023-03-07
4172,-9223372032523338284,-9223372036846488259,21,BZ,C4,11,5,3,2023,POSITIVA,2023-03-05,151907.0,-9223372036846488259_2023-03-05
4173,-9223372032523338370,-9223372036848116281,21,BZ,C4,11,5,3,2023,POSITIVA,2023-03-05,151905.0,-9223372036848116281_2023-03-05
4174,-9223372032523338455,-9223372036845582993,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,151903.0,-9223372036845582993_2023-03-07
4175,-9223372032523338514,-9223372036845070617,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,151902.0,-9223372036845070617_2023-03-07
4176,-9223372032523338632,-9223372036846488287,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,151904.0,-9223372036846488287_2023-03-07
4177,-9223372032523338718,-9223372036845470246,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,229504.0,-9223372036845470246_2023-03-07
4178,-9223372032523338822,-9223372036846323677,21,BZ,C4,11,7,3,2023,NEGATIVA,2023-03-07,229503.0,-9223372036846323677_2023-03-07
4179,-9223372032523339108,-9223372036846324221,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,229505.0,-9223372036846324221_2023-03-07
4180,-9223372032524439726,-9223372036849694907,17,BS,C4,11,7,3,2023,POSITIVA,2023-03-07,89500617.0,-9223372036849694907_2023-03-07
4181,-9223372032531511738,-9223372036845314883,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,213712.0,-9223372036845314883_2023-03-07
4182,-9223372032531511741,-9223372036848613586,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,213711.0,-9223372036848613586_2023-03-07
4183,-9223372032531511744,-9223372036846492393,21,BZ,C4,11,5,3,2023,POSITIVA,2023-03-05,211601.0,-9223372036846492393_2023-03-05
4184,-9223372032531511759,-9223372036847958201,21,BZ,C4,11,5,3,2023,NEGATIVA,2023-03-05,201818.0,-9223372036847958201_2023-03-05
4185,-9223372032533360435,-9223372036848588443,22,TN,C4,11,9,3,2023,POSITIVA,2023-03-09,0.0,-9223372036848588443_2023-03-09
4186,-9223372032533360440,-9223372036845386470,22,TN,C4,11,9,3,2023,POSITIVA,2023-03-09,0.0,-9223372036845386470_2023-03-09
4187,-9223372032533360445,-9223372036849126293,22,TN,C4,11,9,3,2023,POSITIVA,2023-03-09,0.0,-9223372036849126293_2023-03-09
4188,-9223372032533360450,-9223372036844960233,22,TN,C4,11,9,3,2023,POSITIVA,2023-03-09,0.0,-9223372036844960233_2023-03-09
4189,-9223372032533360455,-9223372036848589500,22,TN,C4,11,9,3,2023,POSITIVA,2023-03-09,0.0,-9223372036848589500_2023-03-09
4190,-9223372032535212517,-9223372036850451303,10,GE,C4,11,8,3,2023,POSITIVA,2023-03-08,54560916.0,-9223372036850451303_2023-03-08
4191,-9223372032535924704,-9223372036848650658,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,415812.0,-9223372036848650658_2023-03-07
4192,-9223372032535924716,-9223372036845314921,21,BZ,C4,11,7,3,2023,POSITIVA,2023-03-07,147901.0,-9223372036845314921_2023-03-07
4193,-9223372032535924719,-9223372036848002174,21,BZ,C4,11,6,3,2023,POSITIVA,2023-03-06,147904.0,-9223372036848002174_2023-03-06
4194,-9223372032539307793,-9223372036844633427,21,BZ,C4,11,6,3,2023,POSITIVA,2023-03-06,238303.0,-9223372036844633427_2023-03-06
4195,-9223372032539307796,-9223372036845912348,21,BZ,C4,11,6,3,2023,POSITIVA,2023-03-06,238302.0,-9223372036845912348_2023-03-06
4196,-9223372032539307805,-9223372036845376011,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,270208.0,-9223372036845376011_2023-03-03
4197,-9223372032539307835,-9223372036847924454,21,BZ,C4,11,2,3,2023,NEGATIVA,2023-03-02,218108.0,-9223372036847924454_2023-03-02
4198,-9223372032539307838,-9223372036847950613,21,BZ,C4,11,2,3,2023,POSITIVA,2023-03-02,218111.0,-9223372036847950613_2023-03-02
4199,-9223372032540085913,-9223372036849671078,14,SO,C4,11,3,3,2023,NEGATIVA,2023-03-03,55418484.0,-9223372036849671078_2023-03-03
4200,-9223372032543267225,-9223372036845723830,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,425618.0,-9223372036845723830_2023-03-03
4201,-9223372032543267228,-9223372036846164939,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,422301.0,-9223372036846164939_2023-03-03
4202,-9223372032543267231,-9223372036848002101,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,422302.0,-9223372036848002101_2023-03-03
4203,-9223372032543267237,-9223372036846646756,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,425601.0,-9223372036846646756_2023-03-03
4204,-9223372032543267249,-9223372036846490893,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,107101.0,-9223372036846490893_2023-03-01
4205,-9223372032543267288,-9223372036845252354,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,438009.0,-9223372036845252354_2023-03-01
4206,-9223372032543267291,-9223372036846646984,21,BZ,C4,11,1,3,2023,NEGATIVA,2023-03-01,438004.0,-9223372036846646984_2023-03-01
4207,-9223372032543267294,-9223372036847987767,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,438005.0,-9223372036847987767_2023-03-01
4208,-9223372032543267300,-9223372036848610729,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,438008.0,-9223372036848610729_2023-03-01
4209,-9223372032543267303,-9223372036845536546,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,422305.0,-9223372036845536546_2023-03-01
4210,-9223372032543267306,-9223372036845424608,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,422306.0,-9223372036845424608_2023-03-01
4211,-9223372032543267309,-9223372036846257573,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,422307.0,-9223372036846257573_2023-03-01
4212,-9223372032543267312,-9223372036848126442,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,422308.0,-9223372036848126442_2023-03-01
4213,-9223372032543267315,-9223372036848612347,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,422309.0,-9223372036848612347_2023-03-01
4214,-9223372032543267345,-9223372036847932606,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,425602.0,-9223372036847932606_2023-03-03
4215,-9223372032543267348,-9223372036845812396,21,BZ,C4,11,2,3,2023,POSITIVA,2023-03-02,425605.0,-9223372036845812396_2023-03-02
4216,-9223372032543267351,-9223372036847952882,21,BZ,C4,11,2,3,2023,POSITIVA,2023-03-02,425604.0,-9223372036847952882_2023-03-02
4217,-9223372032543267354,-9223372036848637807,21,BZ,C4,11,2,3,2023,NEGATIVA,2023-03-02,425606.0,-9223372036848637807_2023-03-02
4218,-9223372032543267357,-9223372036848645591,21,BZ,C4,11,2,3,2023,NEGATIVA,2023-03-02,425603.0,-9223372036848645591_2023-03-02
4219,-9223372032543267360,-9223372036848126701,21,BZ,C4,11,3,3,2023,POSITIVA,2023-03-03,438016.0,-9223372036848126701_2023-03-03
4220,-9223372032543267363,-9223372036845427433,21,BZ,C4,11,2,3,2023,POSITIVA,2023-03-02,438017.0,-9223372036845427433_2023-03-02
4221,-9223372032543553428,-9223372036831114161,24,VI,C4,11,1,3,2023,POSITIVA,2023-03-01,61269916.0,-9223372036831114161_2023-03-01
4222,-9223372032547193709,-9223372036847968177,21,BZ,C4,11,4,3,2023,NEGATIVA,2023-03-04,153201.0,-9223372036847968177_2023-03-04
4223,-9223372032547193750,-9223372036846916538,21,BZ,C4,11,1,3,2023,NEGATIVA,2023-03-01,427207.0,-9223372036846916538_2023-03-01
4224,-9223372032555565824,-9223372036846492964,21,BZ,C4,11,1,3,2023,RIVEDIBILE,2023-03-01,223018.0,-9223372036846492964_2023-03-01
4225,-9223372032555565827,-9223372036846326666,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,223014.0,-9223372036846326666_2023-03-01
4226,-9223372032555565830,-9223372036848125012,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,223016.0,-9223372036848125012_2023-03-01
4227,-9223372032555565833,-9223372036847971537,21,BZ,C4,11,1,3,2023,POSITIVA,2023-03-01,223013.0,-9223372036847971537_2023-03-01
