,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc,full_date,identifying_column
15404,-9223372031874453667,-9223372036831016947,4,CN,C4,11,25,7,2023,,78.7,2023-07-25,60979120,2023-07-25,-9223372036831016947_2023-07-25
15405,-9223372031874453686,-9223372036848619788,4,CN,C4,11,25,7,2023,,79.5,2023-07-25,60979112,2023-07-25,-9223372036848619788_2023-07-25
15406,-9223372031874453723,-9223372036845610141,4,CN,C4,11,25,7,2023,,78.5,2023-07-25,60979042,2023-07-25,-9223372036845610141_2023-07-25
15407,-9223372031874453742,-9223372036849623623,4,CN,C4,11,25,7,2023,,0.0,2023-07-25,60979013,2023-07-25,-9223372036849623623_2023-07-25
15408,-9223372031874453761,-9223372036849236105,4,CN,C4,11,25,7,2023,,79.2,2023-07-25,60979004,2023-07-25,-9223372036849236105_2023-07-25
15409,-9223372031874453952,-9223372036849927625,4,CN,C4,11,25,7,2023,,83.6,2023-07-25,54470755,2023-07-25,-9223372036849927625_2023-07-25
15410,-9223372031876099324,-9223372036847357160,17,BS,C4,11,24,7,2023,1.0,92.0,2023-07-24,89077745,2023-07-24,-9223372036847357160_2023-07-24
15411,-9223372031876100071,-9223372036848626317,17,BS,C4,11,24,7,2023,1.0,78.4,2023-07-24,89077468,2023-07-24,-9223372036848626317_2023-07-24
15412,-9223372031876100779,-9223372036848612930,17,BS,C4,11,24,7,2023,1.0,80.5,2023-07-24,89077316,2023-07-24,-9223372036848612930_2023-07-24
15413,-9223372031885207018,-9223372036846550613,16,BG,C4,11,25,7,2023,1.0,93.7,2023-07-25,54348059,2023-07-25,-9223372036846550613_2023-07-25
15414,-9223372031885209581,-9223372036847518860,16,BG,C4,11,25,7,2023,1.0,73.3,2023-07-25,54348855,2023-07-25,-9223372036847518860_2023-07-25
15415,-9223372031885210804,-9223372036847932545,16,BG,C4,11,25,7,2023,1.0,77.1,2023-07-25,54348700,2023-07-25,-9223372036847932545_2023-07-25
15416,-9223372031885211545,-9223372036845122177,16,BG,C4,11,25,7,2023,1.0,79.5,2023-07-25,54348024,2023-07-25,-9223372036845122177_2023-07-25
15417,-9223372031885211905,-9223372036847827063,16,BG,C4,11,25,7,2023,1.0,90.0,2023-07-25,54348225,2023-07-25,-9223372036847827063_2023-07-25
15418,-9223372031885216671,-9223372036845122175,16,BG,C4,11,25,7,2023,1.0,81.8,2023-07-25,54348060,2023-07-25,-9223372036845122175_2023-07-25
15419,-9223372031885451150,-9223372036845803395,17,BS,C4,11,24,7,2023,1.0,43.3,2023-07-24,89077280,2023-07-24,-9223372036845803395_2023-07-24
15420,-9223372031889003155,-9223372036849553962,25,BL,C4,11,24,7,2023,1.0,61.8,2023-07-24,63530658,2023-07-24,-9223372036849553962_2023-07-24
15421,-9223372031889003541,-9223372036850350349,25,BL,C4,11,24,7,2023,1.0,80.7,2023-07-24,64434866,2023-07-24,-9223372036850350349_2023-07-24
15422,-9223372031889003702,-9223372036846188992,25,BL,C4,11,24,7,2023,1.0,79.5,2023-07-24,64434940,2023-07-24,-9223372036846188992_2023-07-24
15423,-9223372031889003735,-9223372036850350304,25,BL,C4,11,24,7,2023,1.0,83.0,2023-07-24,64434680,2023-07-24,-9223372036850350304_2023-07-24
15424,-9223372031889003799,-9223372036850069415,25,BL,C4,11,24,7,2023,1.0,93.0,2023-07-24,63530519,2023-07-24,-9223372036850069415_2023-07-24
15425,-9223372031889003865,-9223372036849285686,25,BL,C4,11,24,7,2023,1.0,84.3,2023-07-24,63530543,2023-07-24,-9223372036849285686_2023-07-24
15426,-9223372031889003931,-9223372036846476156,25,BL,C4,11,24,7,2023,1.0,73.2,2023-07-24,63530646,2023-07-24,-9223372036846476156_2023-07-24
15427,-9223372031889004127,-9223372036846188989,25,BL,C4,11,24,7,2023,1.0,64.9,2023-07-24,64434537,2023-07-24,-9223372036846188989_2023-07-24
15428,-9223372031889004158,-9223372036850350335,25,BL,C4,11,24,7,2023,1.0,47.9,2023-07-24,64434610,2023-07-24,-9223372036850350335_2023-07-24
15429,-9223372031889004351,-9223372036848629641,25,BL,C4,11,24,7,2023,1.0,80.7,2023-07-24,64434231,2023-07-24,-9223372036848629641_2023-07-24
15430,-9223372031889280139,-9223372036849595450,97,LC,C4,11,24,7,2023,1.0,87.1,2023-07-24,89924837,2023-07-24,-9223372036849595450_2023-07-24
15431,-9223372031889280179,-9223372036831823731,97,LC,C4,11,24,7,2023,1.0,78.9,2023-07-24,89924808,2023-07-24,-9223372036831823731_2023-07-24
15432,-9223372031889280199,-9223372036849212020,97,LC,C4,11,24,7,2023,1.0,86.0,2023-07-24,89924758,2023-07-24,-9223372036849212020_2023-07-24
15433,-9223372031889280239,-9223372036808914828,97,LC,C4,11,24,7,2023,1.0,89.2,2023-07-24,89924727,2023-07-24,-9223372036808914828_2023-07-24
15434,-9223372031889280299,-9223372036849813750,97,LC,C4,11,24,7,2023,1.0,88.8,2023-07-24,89924610,2023-07-24,-9223372036849813750_2023-07-24
15435,-9223372031889280339,-9223372036849813742,97,LC,C4,11,24,7,2023,1.0,68.8,2023-07-24,89924393,2023-07-24,-9223372036849813742_2023-07-24
15436,-9223372031894097914,-9223372036849202729,96,BI,C4,11,20,7,2023,,86.0,2023-07-20,53380242,2023-07-20,-9223372036849202729_2023-07-20
15437,-9223372031895267714,-9223372036844294252,19,CR,C4,11,20,7,2023,1.0,83.1,2023-07-20,89311388,2023-07-20,-9223372036844294252_2023-07-20
15438,-9223372031895935210,-9223372036850280149,13,CO,C4,11,21,7,2023,1.0,84.4,2023-07-21,62705967,2023-07-21,-9223372036850280149_2023-07-21
15439,-9223372031895935228,-9223372036850280356,13,CO,C4,11,21,7,2023,1.0,68.3,2023-07-21,62705942,2023-07-21,-9223372036850280356_2023-07-21
15440,-9223372031895935246,-9223372036810184813,13,CO,C4,11,21,7,2023,1.0,84.6,2023-07-21,62705909,2023-07-21,-9223372036810184813_2023-07-21
15441,-9223372031895935266,-9223372036846368295,13,CO,C4,11,21,7,2023,1.0,81.9,2023-07-21,62705905,2023-07-21,-9223372036846368295_2023-07-21
15442,-9223372031895935286,-9223372036850280368,13,CO,C4,11,21,7,2023,1.0,75.0,2023-07-21,62705835,2023-07-21,-9223372036850280368_2023-07-21
15443,-9223372031895935325,-9223372036849376291,13,CO,C4,11,21,7,2023,1.0,82.0,2023-07-21,62705830,2023-07-21,-9223372036849376291_2023-07-21
15444,-9223372031895935345,-9223372036849555388,13,CO,C4,11,21,7,2023,1.0,72.1,2023-07-21,62705807,2023-07-21,-9223372036849555388_2023-07-21
15445,-9223372031895935388,-9223372036850280171,13,CO,C4,11,21,7,2023,1.0,73.1,2023-07-21,62705783,2023-07-21,-9223372036850280171_2023-07-21
15446,-9223372031895935426,-9223372036846249507,13,CO,C4,11,21,7,2023,1.0,40.2,2023-07-21,62705721,2023-07-21,-9223372036846249507_2023-07-21
15447,-9223372031895935444,-9223372036850280134,13,CO,C4,11,21,7,2023,1.0,84.8,2023-07-21,62705717,2023-07-21,-9223372036850280134_2023-07-21
15448,-9223372031895935500,-9223372036844963443,13,CO,C4,11,21,7,2023,1.0,71.0,2023-07-21,62705645,2023-07-21,-9223372036844963443_2023-07-21
15449,-9223372031902049271,-9223372036845216409,25,BL,C4,11,19,7,2023,1.0,70.0,2023-07-19,63538017,2023-07-19,-9223372036845216409_2023-07-19
15450,-9223372031902049335,-9223372036849409159,25,BL,C4,11,19,7,2023,1.0,86.3,2023-07-19,63538006,2023-07-19,-9223372036849409159_2023-07-19
15451,-9223372031902709734,-9223372036846476157,25,BL,C4,11,20,7,2023,1.0,79.0,2023-07-20,63518405,2023-07-20,-9223372036846476157_2023-07-20
15452,-9223372031902709958,-9223372036849751679,25,BL,C4,11,20,7,2023,1.0,72.7,2023-07-20,63518164,2023-07-20,-9223372036849751679_2023-07-20
15453,-9223372031902725125,-9223372036850526944,25,BL,C4,11,20,7,2023,1.0,72.6,2023-07-20,64434198,2023-07-20,-9223372036850526944_2023-07-20
15454,-9223372031905794939,-9223372036850292897,2,VC,C4,11,18,7,2023,,84.3,2023-07-18,61004565,2023-07-18,-9223372036850292897_2023-07-18
15455,-9223372031905794969,-9223372036846586053,2,VC,C4,11,18,7,2023,,80.6,2023-07-18,60996962,2023-07-18,-9223372036846586053_2023-07-18
15456,-9223372031905794984,-9223372036835155996,2,VC,C4,11,18,7,2023,,0.0,2023-07-18,60996839,2023-07-18,-9223372036835155996_2023-07-18
15457,-9223372031905794999,-9223372036809536631,2,VC,C4,11,18,7,2023,,55.6,2023-07-18,60996835,2023-07-18,-9223372036809536631_2023-07-18
15458,-9223372031905795058,-9223372036810369539,2,VC,C4,11,18,7,2023,,0.0,2023-07-18,60996637,2023-07-18,-9223372036810369539_2023-07-18
15459,-9223372031905795148,-9223372036850292888,2,VC,C4,11,18,7,2023,,89.6,2023-07-18,60996330,2023-07-18,-9223372036850292888_2023-07-18
15460,-9223372031905795223,-9223372036846324769,2,VC,C4,11,18,7,2023,,74.9,2023-07-18,60996163,2023-07-18,-9223372036846324769_2023-07-18
15461,-9223372031905795298,-9223372036850292944,2,VC,C4,11,18,7,2023,,80.0,2023-07-18,60996044,2023-07-18,-9223372036850292944_2023-07-18
15462,-9223372031905795523,-9223372036846195539,2,VC,C4,11,18,7,2023,,71.7,2023-07-18,53380792,2023-07-18,-9223372036846195539_2023-07-18
15463,-9223372031905795538,-9223372036845553774,2,VC,C4,11,18,7,2023,,85.8,2023-07-18,53380780,2023-07-18,-9223372036845553774_2023-07-18
15464,-9223372031905795568,-9223372036850292865,2,VC,C4,11,18,7,2023,,89.1,2023-07-18,53380741,2023-07-18,-9223372036850292865_2023-07-18
15465,-9223372031905795688,-9223372036850292915,2,VC,C4,11,18,7,2023,,81.4,2023-07-18,53380507,2023-07-18,-9223372036850292915_2023-07-18
15466,-9223372031905795718,-9223372036844153791,2,VC,C4,11,18,7,2023,,87.9,2023-07-18,53380351,2023-07-18,-9223372036844153791_2023-07-18
15467,-9223372031906636591,-9223372036847969418,14,SO,C4,11,17,7,2023,1.0,58.9,2023-07-17,62685440,2023-07-17,-9223372036847969418_2023-07-17
15468,-9223372031907653290,-9223372036848019851,25,BL,C4,11,18,7,2023,1.0,0.0,2023-07-18,62553559,2023-07-18,-9223372036848019851_2023-07-18
15469,-9223372031907712678,-9223372036833133913,25,BL,C4,11,19,7,2023,1.0,53.7,2023-07-19,63538482,2023-07-19,-9223372036833133913_2023-07-19
15470,-9223372031907712711,-9223372036846949673,25,BL,C4,11,19,7,2023,1.0,82.4,2023-07-19,63538460,2023-07-19,-9223372036846949673_2023-07-19
15471,-9223372031907712751,-9223372036834116836,25,BL,C4,11,19,7,2023,1.0,79.2,2023-07-19,63538400,2023-07-19,-9223372036834116836_2023-07-19
15472,-9223372031907712848,-9223372036834129432,25,BL,C4,11,19,7,2023,1.0,72.6,2023-07-19,63538318,2023-07-19,-9223372036834129432_2023-07-19
15473,-9223372031907712881,-9223372036834563119,25,BL,C4,11,19,7,2023,1.0,79.5,2023-07-19,63538314,2023-07-19,-9223372036834563119_2023-07-19
15474,-9223372031907712946,-9223372036806110563,25,BL,C4,11,19,7,2023,1.0,68.0,2023-07-19,63538261,2023-07-19,-9223372036806110563_2023-07-19
15475,-9223372031907713400,-9223372036834085649,25,BL,C4,11,19,7,2023,1.0,86.5,2023-07-19,63538109,2023-07-19,-9223372036834085649_2023-07-19
15476,-9223372031907713433,-9223372036806110561,25,BL,C4,11,19,7,2023,1.0,62.3,2023-07-19,63538108,2023-07-19,-9223372036806110561_2023-07-19
15477,-9223372031907713497,-9223372036834151278,25,BL,C4,11,19,7,2023,1.0,90.6,2023-07-19,63538091,2023-07-19,-9223372036834151278_2023-07-19
15478,-9223372031907713627,-9223372036834250432,25,BL,C4,11,19,7,2023,1.0,83.4,2023-07-19,63538065,2023-07-19,-9223372036834250432_2023-07-19
15479,-9223372031907713759,-9223372036834069722,25,BL,C4,11,19,7,2023,1.0,73.1,2023-07-19,63538048,2023-07-19,-9223372036834069722_2023-07-19
15480,-9223372031907713825,-9223372036833156925,25,BL,C4,11,19,7,2023,1.0,81.4,2023-07-19,63538040,2023-07-19,-9223372036833156925_2023-07-19
15481,-9223372031907776728,-9223372036850610282,17,BS,C4,11,18,7,2023,1.0,38.0,2023-07-18,89869534,2023-07-18,-9223372036850610282_2023-07-18
15482,-9223372031912864601,-9223372036850585680,17,BS,C4,11,18,7,2023,1.0,72.1,2023-07-18,89869336,2023-07-18,-9223372036850585680_2023-07-18
15483,-9223372031912869374,-9223372036849694907,17,BS,C4,11,18,7,2023,1.0,64.4,2023-07-18,89869726,2023-07-18,-9223372036849694907_2023-07-18
15484,-9223372031913341081,-9223372036835156213,18,PV,C4,11,18,7,2023,1.0,60.7,2023-07-18,90315266,2023-07-18,-9223372036835156213_2023-07-18
15485,-9223372031913723660,-9223372036849829462,13,CO,C4,11,17,7,2023,1.0,83.8,2023-07-17,88955617,2023-07-17,-9223372036849829462_2023-07-17
15486,-9223372031913726366,-9223372036848613074,97,LC,C4,11,18,7,2023,1.0,68.4,2023-07-18,62684485,2023-07-18,-9223372036848613074_2023-07-18
15487,-9223372031913726404,-9223372036847931049,97,LC,C4,11,18,7,2023,1.0,68.4,2023-07-18,62684262,2023-07-18,-9223372036847931049_2023-07-18
15488,-9223372031913726442,-9223372036846253495,97,LC,C4,11,18,7,2023,1.0,63.7,2023-07-18,62684124,2023-07-18,-9223372036846253495_2023-07-18
15489,-9223372031913726461,-9223372036850152065,97,LC,C4,11,18,7,2023,1.0,75.5,2023-07-18,62684096,2023-07-18,-9223372036850152065_2023-07-18
15490,-9223372031913726499,-9223372036847915431,97,LC,C4,11,18,7,2023,1.0,74.4,2023-07-18,62684078,2023-07-18,-9223372036847915431_2023-07-18
15491,-9223372031913726518,-9223372036850152072,97,LC,C4,11,18,7,2023,0.0,0.0,2023-07-18,62684025,2023-07-18,-9223372036850152072_2023-07-18
15492,-9223372031917248734,-9223372036849656532,14,SO,C4,11,17,7,2023,1.0,70.0,2023-07-17,88955074,2023-07-17,-9223372036849656532_2023-07-17
15493,-9223372031917249229,-9223372036848111502,14,SO,C4,11,17,7,2023,1.0,72.1,2023-07-17,88954749,2023-07-17,-9223372036848111502_2023-07-17
15494,-9223372031917251187,-9223372036849656534,14,SO,C4,11,17,7,2023,1.0,81.8,2023-07-17,62685996,2023-07-17,-9223372036849656534_2023-07-17
15495,-9223372031917251228,-9223372036850262300,14,SO,C4,11,17,7,2023,1.0,79.2,2023-07-17,62685940,2023-07-17,-9223372036850262300_2023-07-17
15496,-9223372031917251268,-9223372036847819304,14,SO,C4,11,17,7,2023,1.0,48.8,2023-07-17,62685910,2023-07-17,-9223372036847819304_2023-07-17
15497,-9223372031917251348,-9223372036845936807,14,SO,C4,11,17,7,2023,1.0,88.0,2023-07-17,62685879,2023-07-17,-9223372036845936807_2023-07-17
15498,-9223372031917251423,-9223372036846490489,14,SO,C4,11,17,7,2023,1.0,72.8,2023-07-17,62685830,2023-07-17,-9223372036846490489_2023-07-17
15499,-9223372031920200747,-9223372036850028788,1,TO,C4,11,14,7,2023,,70.6,2023-07-14,60966344,2023-07-14,-9223372036850028788_2023-07-14
15500,-9223372031920210125,-9223372036845731070,1,TO,C4,11,14,7,2023,,0.0,2023-07-14,61158810,2023-07-14,-9223372036845731070_2023-07-14
15501,-9223372031920211886,-9223372036850028804,1,TO,C4,11,14,7,2023,,56.9,2023-07-14,60966169,2023-07-14,-9223372036850028804_2023-07-14
15502,-9223372031921186108,-9223372036849960668,26,TV,C4,11,14,7,2023,1.0,26.9,2023-07-14,63523622,2023-07-14,-9223372036849960668_2023-07-14
15503,-9223372031921186726,-9223372036849960634,26,TV,C4,11,14,7,2023,1.0,59.5,2023-07-14,63154902,2023-07-14,-9223372036849960634_2023-07-14
15504,-9223372031921186832,-9223372036849960645,26,TV,C4,11,14,7,2023,1.0,66.7,2023-07-14,63154800,2023-07-14,-9223372036849960645_2023-07-14
15505,-9223372031921186906,-9223372036849515608,26,TV,C4,11,14,7,2023,1.0,70.5,2023-07-14,63154778,2023-07-14,-9223372036849515608_2023-07-14
15506,-9223372031921187021,-9223372036849515606,26,TV,C4,11,14,7,2023,1.0,50.5,2023-07-14,63154728,2023-07-14,-9223372036849515606_2023-07-14
15507,-9223372031921187386,-9223372036849214399,26,TV,C4,11,14,7,2023,1.0,60.9,2023-07-14,63154569,2023-07-14,-9223372036849214399_2023-07-14
15508,-9223372031921398021,-9223372036850263214,24,VI,C4,11,14,7,2023,1.0,76.6,2023-07-14,63162645,2023-07-14,-9223372036850263214_2023-07-14
15509,-9223372031921398053,-9223372036849228291,24,VI,C4,11,14,7,2023,1.0,86.6,2023-07-14,63162625,2023-07-14,-9223372036849228291_2023-07-14
15510,-9223372031921398085,-9223372036850263312,24,VI,C4,11,14,7,2023,1.0,81.1,2023-07-14,63162543,2023-07-14,-9223372036850263312_2023-07-14
15511,-9223372031921398117,-9223372036846485080,24,VI,C4,11,14,7,2023,1.0,85.1,2023-07-14,63162417,2023-07-14,-9223372036846485080_2023-07-14
15512,-9223372031921398147,-9223372036845724174,24,VI,C4,11,14,7,2023,1.0,61.2,2023-07-14,63162402,2023-07-14,-9223372036845724174_2023-07-14
15513,-9223372031921398180,-9223372036850263269,24,VI,C4,11,14,7,2023,1.0,35.6,2023-07-14,63162385,2023-07-14,-9223372036850263269_2023-07-14
15514,-9223372031921398213,-9223372036849371768,24,VI,C4,11,14,7,2023,1.0,82.4,2023-07-14,63162383,2023-07-14,-9223372036849371768_2023-07-14
15515,-9223372031921398246,-9223372036848125570,24,VI,C4,11,14,7,2023,1.0,87.6,2023-07-14,63162377,2023-07-14,-9223372036848125570_2023-07-14
15516,-9223372031921398279,-9223372036845738380,24,VI,C4,11,14,7,2023,1.0,95.4,2023-07-14,63162359,2023-07-14,-9223372036845738380_2023-07-14
15517,-9223372031921398310,-9223372036846321275,24,VI,C4,11,14,7,2023,1.0,75.1,2023-07-14,63162347,2023-07-14,-9223372036846321275_2023-07-14
15518,-9223372031921398341,-9223372036845738379,24,VI,C4,11,14,7,2023,1.0,80.2,2023-07-14,63162345,2023-07-14,-9223372036845738379_2023-07-14
15519,-9223372031921398374,-9223372036850263295,24,VI,C4,11,14,7,2023,1.0,34.2,2023-07-14,63162273,2023-07-14,-9223372036850263295_2023-07-14
15520,-9223372031925731054,-9223372036848602130,24,VI,C4,11,13,7,2023,1.0,75.1,2023-07-13,63161395,2023-07-13,-9223372036848602130_2023-07-13
15521,-9223372031925731087,-9223372036849326551,24,VI,C4,11,13,7,2023,1.0,46.4,2023-07-13,63161349,2023-07-13,-9223372036849326551_2023-07-13
15522,-9223372031926942554,-9223372036845054507,30,UD,C4,11,11,7,2023,,68.0,2023-07-11,63361947,2023-07-11,-9223372036845054507_2023-07-11
15523,-9223372031926942581,-9223372036850354710,30,UD,C4,11,11,7,2023,,78.3,2023-07-11,63361921,2023-07-11,-9223372036850354710_2023-07-11
15524,-9223372031926942634,-9223372036847569310,30,UD,C4,11,11,7,2023,,78.5,2023-07-11,63361916,2023-07-11,-9223372036847569310_2023-07-11
15525,-9223372031926942667,-9223372036849259511,30,UD,C4,11,11,7,2023,,87.8,2023-07-11,63361893,2023-07-11,-9223372036849259511_2023-07-11
15526,-9223372031926942692,-9223372036850354698,30,UD,C4,11,11,7,2023,,81.5,2023-07-11,63361887,2023-07-11,-9223372036850354698_2023-07-11
15527,-9223372031926942719,-9223372036844383624,30,UD,C4,11,11,7,2023,,77.5,2023-07-11,63361729,2023-07-11,-9223372036844383624_2023-07-11
15528,-9223372031926942746,-9223372036850354719,30,UD,C4,11,11,7,2023,,61.6,2023-07-11,63361708,2023-07-11,-9223372036850354719_2023-07-11
15529,-9223372031936974586,-9223372036847327113,25,BL,C4,11,10,7,2023,1.0,39.8,2023-07-10,63538969,2023-07-10,-9223372036847327113_2023-07-10
15530,-9223372031936974619,-9223372036848125552,25,BL,C4,11,10,7,2023,1.0,79.9,2023-07-10,63538772,2023-07-10,-9223372036848125552_2023-07-10
15531,-9223372031936974650,-9223372036844909124,25,BL,C4,11,10,7,2023,1.0,73.2,2023-07-10,63538662,2023-07-10,-9223372036844909124_2023-07-10
15532,-9223372031936974785,-9223372036844985050,25,BL,C4,11,10,7,2023,1.0,70.1,2023-07-10,63538396,2023-07-10,-9223372036844985050_2023-07-10
15533,-9223372031936974818,-9223372036849356984,25,BL,C4,11,10,7,2023,1.0,65.2,2023-07-10,63538387,2023-07-10,-9223372036849356984_2023-07-10
15534,-9223372031936974851,-9223372036849317271,25,BL,C4,11,10,7,2023,1.0,58.7,2023-07-10,63538359,2023-07-10,-9223372036849317271_2023-07-10
15535,-9223372031936974882,-9223372036849220636,25,BL,C4,11,10,7,2023,1.0,57.0,2023-07-10,63538349,2023-07-10,-9223372036849220636_2023-07-10
15536,-9223372031937174825,-9223372036850108071,2,VC,C4,11,7,7,2023,,89.0,2023-07-07,61189311,2023-07-07,-9223372036850108071_2023-07-07
15537,-9223372031937175044,-9223372036850108086,2,VC,C4,11,7,7,2023,,79.8,2023-07-07,61189241,2023-07-07,-9223372036850108086_2023-07-07
15538,-9223372031937187108,-9223372036845536416,1,TO,C4,11,10,7,2023,,74.5,2023-07-10,61157338,2023-07-10,-9223372036845536416_2023-07-10
15539,-9223372031939049903,-9223372036847940403,16,BG,C4,11,10,7,2023,1.0,82.6,2023-07-10,62628034,2023-07-10,-9223372036847940403_2023-07-10
15540,-9223372031942845423,-9223372036849671078,14,SO,C4,11,12,7,2023,1.0,79.1,2023-07-12,62685742,2023-07-12,-9223372036849671078_2023-07-12
15541,-9223372031947638114,-9223372036849263391,25,BL,C4,11,10,7,2023,1.0,55.7,2023-07-10,63538970,2023-07-10,-9223372036849263391_2023-07-10
15542,-9223372031947638147,-9223372036845337257,25,BL,C4,11,10,7,2023,1.0,34.8,2023-07-10,63538766,2023-07-10,-9223372036845337257_2023-07-10
15543,-9223372031947638212,-9223372036850577357,25,BL,C4,11,10,7,2023,1.0,82.5,2023-07-10,63538653,2023-07-10,-9223372036850577357_2023-07-10
15544,-9223372031947638245,-9223372036850577521,25,BL,C4,11,10,7,2023,1.0,77.0,2023-07-10,63538588,2023-07-10,-9223372036850577521_2023-07-10
15545,-9223372031947638277,-9223372036849355601,25,BL,C4,11,10,7,2023,1.0,56.3,2023-07-10,63538580,2023-07-10,-9223372036849355601_2023-07-10
15546,-9223372031947638310,-9223372036849311667,25,BL,C4,11,10,7,2023,1.0,85.6,2023-07-10,63538503,2023-07-10,-9223372036849311667_2023-07-10
15547,-9223372031947638343,-9223372036849263389,25,BL,C4,11,10,7,2023,1.0,72.5,2023-07-10,63538437,2023-07-10,-9223372036849263389_2023-07-10
15548,-9223372031947638375,-9223372036846476743,25,BL,C4,11,10,7,2023,1.0,52.5,2023-07-10,63538427,2023-07-10,-9223372036846476743_2023-07-10
15549,-9223372031947638412,-9223372036845423591,25,BL,C4,11,10,7,2023,1.0,65.0,2023-07-10,63538284,2023-07-10,-9223372036845423591_2023-07-10
15550,-9223372031947638443,-9223372036850577524,25,BL,C4,11,10,7,2023,1.0,69.1,2023-07-10,63538271,2023-07-10,-9223372036850577524_2023-07-10
15551,-9223372031947638476,-9223372036846320501,25,BL,C4,11,10,7,2023,1.0,54.1,2023-07-10,63538226,2023-07-10,-9223372036846320501_2023-07-10
15552,-9223372031947638508,-9223372036849415115,25,BL,C4,11,10,7,2023,1.0,85.9,2023-07-10,63538193,2023-07-10,-9223372036849415115_2023-07-10
15553,-9223372031947639639,-9223372036849481179,25,BL,C4,11,10,7,2023,1.0,49.4,2023-07-10,63518931,2023-07-10,-9223372036849481179_2023-07-10
15554,-9223372031947640713,-9223372036847553065,25,BL,C4,11,10,7,2023,1.0,38.1,2023-07-10,63518670,2023-07-10,-9223372036847553065_2023-07-10
15555,-9223372031947641157,-9223372036849349098,25,BL,C4,11,10,7,2023,1.0,53.2,2023-07-10,63518505,2023-07-10,-9223372036849349098_2023-07-10
15556,-9223372031949847603,-9223372036845833636,17,BS,C4,11,6,7,2023,1.0,62.8,2023-07-06,89869364,2023-07-06,-9223372036845833636_2023-07-06
15557,-9223372031949848276,-9223372036846483972,17,BS,C4,11,10,7,2023,1.0,53.1,2023-07-10,89967407,2023-07-10,-9223372036846483972_2023-07-10
15558,-9223372031949848299,-9223372036846483974,17,BS,C4,11,10,7,2023,1.0,65.3,2023-07-10,89967384,2023-07-10,-9223372036846483974_2023-07-10
15559,-9223372031953846087,-9223372036849909456,36,MO,C4,11,10,7,2023,,0.0,2023-07-10,63687818,2023-07-10,-9223372036849909456_2023-07-10
15560,-9223372031953846158,-9223372036849909307,36,MO,C4,11,10,7,2023,,0.0,2023-07-10,63687560,2023-07-10,-9223372036849909307_2023-07-10
15561,-9223372031953846439,-9223372036849505993,36,MO,C4,11,10,7,2023,,0.0,2023-07-10,63687219,2023-07-10,-9223372036849505993_2023-07-10
15562,-9223372031953846825,-9223372036845191175,36,MO,C4,11,10,7,2023,,0.0,2023-07-10,63687021,2023-07-10,-9223372036845191175_2023-07-10
15563,-9223372031953868216,-9223372036845621814,30,UD,C4,11,11,7,2023,,59.5,2023-07-11,63358954,2023-07-11,-9223372036845621814_2023-07-11
15564,-9223372031953868269,-9223372036832470293,30,UD,C4,11,11,7,2023,,86.6,2023-07-11,63358898,2023-07-11,-9223372036832470293_2023-07-11
15565,-9223372031954108633,-9223372036844756461,25,BL,C4,11,7,7,2023,1.0,50.0,2023-07-07,63530062,2023-07-07,-9223372036844756461_2023-07-07
15566,-9223372031954108699,-9223372036844786527,25,BL,C4,11,7,7,2023,1.0,48.5,2023-07-07,63530090,2023-07-07,-9223372036844786527_2023-07-07
15567,-9223372031954108793,-9223372036844786519,25,BL,C4,11,7,7,2023,1.0,83.1,2023-07-07,63530019,2023-07-07,-9223372036844786519_2023-07-07
15568,-9223372031954318087,-9223372036850184644,24,VI,C4,11,7,7,2023,1.0,81.4,2023-07-07,63163000,2023-07-07,-9223372036850184644_2023-07-07
15569,-9223372031954318197,-9223372036847602062,24,VI,C4,11,7,7,2023,1.0,80.9,2023-07-07,63162927,2023-07-07,-9223372036847602062_2023-07-07
15570,-9223372031954318232,-9223372036850185101,24,VI,C4,11,7,7,2023,1.0,84.7,2023-07-07,63162926,2023-07-07,-9223372036850185101_2023-07-07
15571,-9223372031954318268,-9223372036849525758,24,VI,C4,11,7,7,2023,1.0,82.2,2023-07-07,63162902,2023-07-07,-9223372036849525758_2023-07-07
15572,-9223372031954318305,-9223372036850185485,24,VI,C4,11,7,7,2023,1.0,86.1,2023-07-07,63162842,2023-07-07,-9223372036850185485_2023-07-07
15573,-9223372031954318342,-9223372036849317005,24,VI,C4,11,7,7,2023,1.0,73.1,2023-07-07,63162815,2023-07-07,-9223372036849317005_2023-07-07
15574,-9223372031954318490,-9223372036846489948,24,VI,C4,11,7,7,2023,1.0,76.5,2023-07-07,63144975,2023-07-07,-9223372036846489948_2023-07-07
15575,-9223372031954318564,-9223372036850185602,24,VI,C4,11,7,7,2023,1.0,77.7,2023-07-07,63144902,2023-07-07,-9223372036850185602_2023-07-07
15576,-9223372031954318638,-9223372036849317000,24,VI,C4,11,7,7,2023,1.0,90.0,2023-07-07,63144872,2023-07-07,-9223372036849317000_2023-07-07
15577,-9223372031954318709,-9223372036849222408,24,VI,C4,11,7,7,2023,1.0,73.1,2023-07-07,63144673,2023-07-07,-9223372036849222408_2023-07-07
