,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
1746,-9223372036849088408,-9223372036695169719,1,TO,C4,11,Consistenza del coagulo (A30),7.0,mm,11,3,2019,-9223372036849088408_2019
1763,-9223372036850034758,-9223372036695167245,1,TO,C4,11,Consistenza del coagulo (A30),13.0,mm,11,3,2019,-9223372036850034758_2019
1782,-9223372036849081781,-9223372036691217789,3,NO,C4,11,Consistenza del coagulo (A30),2.0,mm,20,3,2019,-9223372036849081781_2019
1792,-9223372036850298683,-9223372036691212400,1,TO,C4,11,Consistenza del coagulo (A30),11.0,mm,25,3,2019,-9223372036850298683_2019
1799,-9223372036850096128,-9223372036696493206,1,TO,C4,11,Consistenza del coagulo (A30),19.0,mm,6,3,2019,-9223372036850096128_2019
1816,-9223372036849088245,-9223372036695173279,1,TO,C4,11,Consistenza del coagulo (A30),11.0,mm,11,3,2019,-9223372036849088245_2019
1824,-9223372036850292888,-9223372036695514427,2,VC,C4,11,Consistenza del coagulo (A30),5.0,mm,8,3,2019,-9223372036850292888_2019
1829,-9223372036850034829,-9223372036695168462,1,TO,C4,11,Consistenza del coagulo (A30),21.0,mm,11,3,2019,-9223372036850034829_2019
1857,-9223372036850108102,-9223372036689096641,2,VC,C4,11,Consistenza del coagulo (A30),4.0,mm,26,3,2019,-9223372036850108102_2019
1862,-9223372036848620248,-9223372036690870851,1,TO,C4,11,Consistenza del coagulo (A30),17.0,mm,26,3,2019,-9223372036848620248_2019
1871,-9223372036850034784,-9223372036695175164,1,TO,C4,11,Consistenza del coagulo (A30),0.0,mm,11,3,2019,-9223372036850034784_2019
1872,-9223372036849085682,-9223372036695167383,1,TO,C4,11,Consistenza del coagulo (A30),44.0,mm,11,3,2019,-9223372036849085682_2019
1877,-9223372036849086309,-9223372036696518177,4,CN,C4,11,Consistenza del coagulo (A30),8.0,mm,5,3,2019,-9223372036849086309_2019
1881,-9223372036849087684,-9223372036691218029,3,NO,C4,11,Consistenza del coagulo (A30),20.0,mm,20,3,2019,-9223372036849087684_2019
1896,-9223372036850069587,-9223372036691212089,1,TO,C4,11,Consistenza del coagulo (A30),15.0,mm,25,3,2019,-9223372036850069587_2019
1902,-9223372036849082142,-9223372036687818848,1,TO,C4,11,Consistenza del coagulo (A30),10.0,mm,4,4,2019,-9223372036849082142_2019
1911,-9223372036849088885,-9223372036687818920,1,TO,C4,11,Consistenza del coagulo (A30),32.0,mm,4,4,2019,-9223372036849088885_2019
1944,-9223372036849544863,-9223372036687818860,1,TO,C4,11,Consistenza del coagulo (A30),15.0,mm,4,4,2019,-9223372036849544863_2019
1952,-9223372036850277220,-9223372036681366666,1,TO,C4,11,Consistenza del coagulo (A30),14.0,mm,24,4,2019,-9223372036850277220_2019
1973,-9223372036848644127,-9223372036683667907,1,TO,C4,11,Consistenza del coagulo (A30),3.0,mm,16,4,2019,-9223372036848644127_2019
2011,-9223372036849084828,-9223372036687818731,1,TO,C4,11,Consistenza del coagulo (A30),14.0,mm,4,4,2019,-9223372036849084828_2019
2019,-9223372036849086466,-9223372036687818680,1,TO,C4,11,Consistenza del coagulo (A30),4.0,mm,4,4,2019,-9223372036849086466_2019
2024,-9223372036848171472,-9223372036687818761,1,TO,C4,11,Consistenza del coagulo (A30),34.0,mm,4,4,2019,-9223372036848171472_2019
2041,-9223372036848220122,-9223372036687847371,96,BI,C4,11,Consistenza del coagulo (A30),19.0,mm,1,4,2019,-9223372036848220122_2019
2060,-9223372036849081727,-9223372036687818815,1,TO,C4,11,Consistenza del coagulo (A30),26.0,mm,4,4,2019,-9223372036849081727_2019
2064,-9223372036849927714,-9223372036641748766,4,CN,C4,11,Consistenza del coagulo (A30),13.0,mm,29,5,2019,-9223372036849927714_2019
2075,-9223372036849312648,-9223372036676027402,1,TO,C4,11,Consistenza del coagulo (A30),-3.0,mm,9,5,2019,-9223372036849312648_2019
2119,-9223372036850320884,-9223372036676084097,4,CN,C4,11,Consistenza del coagulo (A30),20.0,mm,10,5,2019,-9223372036850320884_2019
2156,-9223372036849355662,-9223372036678159235,1,TO,C4,11,Consistenza del coagulo (A30),21.0,mm,3,5,2019,-9223372036849355662_2019
2191,-9223372036849084241,-9223372036678159357,1,TO,C4,11,Consistenza del coagulo (A30),13.0,mm,3,5,2019,-9223372036849084241_2019
2199,-9223372036849927824,-9223372036641748802,4,CN,C4,11,Consistenza del coagulo (A30),23.0,mm,30,5,2019,-9223372036849927824_2019
2249,-9223372036849087542,-9223372036641748970,4,CN,C4,11,Consistenza del coagulo (A30),2.0,mm,29,5,2019,-9223372036849087542_2019
2256,-9223372036848166499,-9223372036678160276,1,TO,C4,11,Consistenza del coagulo (A30),10.0,mm,3,5,2019,-9223372036848166499_2019
2276,-9223372036849053038,-9223372036604374705,1,TO,C4,11,Consistenza del coagulo (A30),-8.0,mm,16,6,2019,-9223372036849053038_2019
2286,-9223372036849919146,-9223372036612307957,1,TO,C4,11,Consistenza del coagulo (A30),13.0,mm,5,6,2019,-9223372036849919146_2019
2296,-9223372036848639573,-9223372036612307182,1,TO,C4,11,Consistenza del coagulo (A30),18.0,mm,5,6,2019,-9223372036848639573_2019
2297,-9223372036848620842,-9223372036612457332,1,TO,C4,11,Consistenza del coagulo (A30),18.0,mm,6,6,2019,-9223372036848620842_2019
