,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
1819,-9223372036849081781,-9223372036691217789,3,NO,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,20,3,2019,-9223372036849081781_2019
1829,-9223372036850298683,-9223372036691212400,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,25,3,2019,-9223372036850298683_2019
1837,-9223372036850096128,-9223372036696493206,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,6,3,2019,-9223372036850096128_2019
1857,-9223372036849088245,-9223372036695173279,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,11,3,2019,-9223372036849088245_2019
1865,-9223372036850292888,-9223372036695514427,2,VC,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,8,3,2019,-9223372036850292888_2019
1870,-9223372036850034829,-9223372036695168462,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,11,3,2019,-9223372036850034829_2019
1898,-9223372036850108102,-9223372036689096641,2,VC,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,26,3,2019,-9223372036850108102_2019
1903,-9223372036848620248,-9223372036690870851,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,26,3,2019,-9223372036848620248_2019
1912,-9223372036850034784,-9223372036695175164,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,11,3,2019,-9223372036850034784_2019
1913,-9223372036849085682,-9223372036695167383,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),5.0,min,11,3,2019,-9223372036849085682_2019
1918,-9223372036849086309,-9223372036696518177,4,CN,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,5,3,2019,-9223372036849086309_2019
1922,-9223372036849087684,-9223372036691218029,3,NO,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,20,3,2019,-9223372036849087684_2019
1937,-9223372036850069587,-9223372036691212089,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,25,3,2019,-9223372036850069587_2019
1943,-9223372036849082142,-9223372036687818848,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,4,4,2019,-9223372036849082142_2019
1952,-9223372036849088885,-9223372036687818920,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),7.0,min,4,4,2019,-9223372036849088885_2019
1985,-9223372036849544863,-9223372036687818860,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,4,4,2019,-9223372036849544863_2019
1993,-9223372036850277220,-9223372036681366666,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,24,4,2019,-9223372036850277220_2019
2015,-9223372036848644127,-9223372036683667907,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),12.0,min,16,4,2019,-9223372036848644127_2019
2055,-9223372036849084828,-9223372036687818731,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,4,4,2019,-9223372036849084828_2019
2064,-9223372036849086466,-9223372036687818680,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,4,4,2019,-9223372036849086466_2019
2069,-9223372036848171472,-9223372036687818761,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),7.0,min,4,4,2019,-9223372036848171472_2019
2087,-9223372036848220122,-9223372036687847371,96,BI,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,1,4,2019,-9223372036848220122_2019
2108,-9223372036849081727,-9223372036687818815,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),8.0,min,4,4,2019,-9223372036849081727_2019
2113,-9223372036849927714,-9223372036641748766,4,CN,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,29,5,2019,-9223372036849927714_2019
2124,-9223372036849312648,-9223372036676027402,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,9,5,2019,-9223372036849312648_2019
2168,-9223372036850320884,-9223372036676084097,4,CN,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,10,5,2019,-9223372036850320884_2019
2209,-9223372036849355662,-9223372036678159235,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,3,5,2019,-9223372036849355662_2019
2248,-9223372036849084241,-9223372036678159357,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,3,5,2019,-9223372036849084241_2019
2259,-9223372036849927824,-9223372036641748802,4,CN,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,30,5,2019,-9223372036849927824_2019
2314,-9223372036849087542,-9223372036641748970,4,CN,C4,11,Tempo di rassodamento del coagulo (K20),11.0,min,29,5,2019,-9223372036849087542_2019
2322,-9223372036848166499,-9223372036678160276,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,3,5,2019,-9223372036848166499_2019
2344,-9223372036849053038,-9223372036604374705,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),12.0,min,16,6,2019,-9223372036849053038_2019
2354,-9223372036849919146,-9223372036612307957,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),10.0,min,5,6,2019,-9223372036849919146_2019
2364,-9223372036848639573,-9223372036612307182,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),7.0,min,5,6,2019,-9223372036848639573_2019
2365,-9223372036848620842,-9223372036612457332,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,6,6,2019,-9223372036848620842_2019
2375,-9223372036850028529,-9223372036604376463,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),12.0,min,16,6,2019,-9223372036850028529_2019
2403,-9223372036849090149,-9223372036623430594,1,TO,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,4,6,2019,-9223372036849090149_2019
