,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza,full_date,identifying_column
1129,-9223372036216427843,-9223372036848640390,21,BZ,C4,11,18,4,2018,2018-04-18,POSITIVA,2018-04-18,-9223372036848640390_2018-04-18
1130,-9223372036216427849,-9223372036848622497,21,BZ,C4,11,16,4,2018,2018-04-16,POSITIVA,2018-04-16,-9223372036848622497_2018-04-16
1131,-9223372036216427853,-9223372036849109647,21,BZ,C4,11,24,4,2018,2018-04-24,POSITIVA,2018-04-24,-9223372036849109647_2018-04-24
1132,-9223372036216427935,-9223372036848611281,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848611281_2018-04-06
1133,-9223372036216428299,-9223372036848649582,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848649582_2018-04-06
1134,-9223372036216428352,-9223372036848645096,21,BZ,C4,11,1,4,2018,2018-04-01,POSITIVA,2018-04-01,-9223372036848645096_2018-04-01
1135,-9223372036216428378,-9223372036848635948,21,BZ,C4,11,14,4,2018,2018-04-14,POSITIVA,2018-04-14,-9223372036848635948_2018-04-14
1136,-9223372036216428788,-9223372036849137348,21,BZ,C4,11,4,4,2018,2018-04-04,POSITIVA,2018-04-04,-9223372036849137348_2018-04-04
1137,-9223372036216428807,-9223372036849098815,21,BZ,C4,11,21,4,2018,2018-04-21,NEGATIVA,2018-04-21,-9223372036849098815_2018-04-21
1138,-9223372036216428853,-9223372036848633460,21,BZ,C4,11,17,4,2018,2018-04-17,POSITIVA,2018-04-17,-9223372036848633460_2018-04-17
1139,-9223372036216428855,-9223372036848660711,21,BZ,C4,11,28,4,2018,2018-04-28,POSITIVA,2018-04-28,-9223372036848660711_2018-04-28
1140,-9223372036216428856,-9223372036848618605,21,BZ,C4,11,18,4,2018,2018-04-18,POSITIVA,2018-04-18,-9223372036848618605_2018-04-18
1141,-9223372036216428870,-9223372036849105525,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036849105525_2018-04-30
1142,-9223372036216429187,-9223372036848646382,21,BZ,C4,11,10,4,2018,2018-04-10,POSITIVA,2018-04-10,-9223372036848646382_2018-04-10
1143,-9223372036216429190,-9223372036849146801,21,BZ,C4,11,10,4,2018,2018-04-10,POSITIVA,2018-04-10,-9223372036849146801_2018-04-10
1144,-9223372036216429196,-9223372036848618501,21,BZ,C4,11,1,4,2018,2018-04-01,POSITIVA,2018-04-01,-9223372036848618501_2018-04-01
1145,-9223372036216429234,-9223372036848631478,21,BZ,C4,11,2,4,2018,2018-04-02,NEGATIVA,2018-04-02,-9223372036848631478_2018-04-02
1146,-9223372036216429264,-9223372036848622307,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848622307_2018-04-30
1147,-9223372036216429270,-9223372036848648728,21,BZ,C4,11,15,4,2018,2018-04-15,POSITIVA,2018-04-15,-9223372036848648728_2018-04-15
1148,-9223372036216429274,-9223372036848629519,21,BZ,C4,11,20,4,2018,2018-04-20,POSITIVA,2018-04-20,-9223372036848629519_2018-04-20
1149,-9223372036216429287,-9223372036849099455,21,BZ,C4,11,16,4,2018,2018-04-16,POSITIVA,2018-04-16,-9223372036849099455_2018-04-16
1150,-9223372036216429309,-9223372036848630578,21,BZ,C4,11,9,4,2018,2018-04-09,NEGATIVA,2018-04-09,-9223372036848630578_2018-04-09
1151,-9223372036216429567,-9223372036848635195,21,BZ,C4,11,6,4,2018,2018-04-06,NEGATIVA,2018-04-06,-9223372036848635195_2018-04-06
1152,-9223372036216429598,-9223372036849131617,21,BZ,C4,11,27,4,2018,2018-04-27,POSITIVA,2018-04-27,-9223372036849131617_2018-04-27
1153,-9223372036216429658,-9223372036849127924,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036849127924_2018-04-06
1154,-9223372036216430011,-9223372036848645701,21,BZ,C4,11,5,4,2018,2018-04-05,POSITIVA,2018-04-05,-9223372036848645701_2018-04-05
1155,-9223372036216430073,-9223372036848657069,21,BZ,C4,11,17,4,2018,2018-04-17,POSITIVA,2018-04-17,-9223372036848657069_2018-04-17
1156,-9223372036216430085,-9223372036848654994,21,BZ,C4,11,1,4,2018,2018-04-01,NEGATIVA,2018-04-01,-9223372036848654994_2018-04-01
1157,-9223372036216430478,-9223372036848654001,21,BZ,C4,11,8,4,2018,2018-04-08,POSITIVA,2018-04-08,-9223372036848654001_2018-04-08
1158,-9223372036216430546,-9223372036848625490,21,BZ,C4,11,1,4,2018,2018-04-01,POSITIVA,2018-04-01,-9223372036848625490_2018-04-01
1159,-9223372036216430571,-9223372036848638736,21,BZ,C4,11,24,4,2018,2018-04-24,NEGATIVA,2018-04-24,-9223372036848638736_2018-04-24
1160,-9223372036216430572,-9223372036848625456,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848625456_2018-04-25
1161,-9223372036216430573,-9223372036849132585,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036849132585_2018-04-25
1162,-9223372036216430578,-9223372036848642785,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848642785_2018-04-25
1163,-9223372036216430593,-9223372036848635406,21,BZ,C4,11,5,4,2018,2018-04-05,POSITIVA,2018-04-05,-9223372036848635406_2018-04-05
1164,-9223372036216430606,-9223372036848652750,21,BZ,C4,11,2,4,2018,2018-04-02,POSITIVA,2018-04-02,-9223372036848652750_2018-04-02
1165,-9223372036216430977,-9223372036848655678,21,BZ,C4,11,2,4,2018,2018-04-02,POSITIVA,2018-04-02,-9223372036848655678_2018-04-02
1166,-9223372036216431021,-9223372036848641323,21,BZ,C4,11,27,4,2018,2018-04-27,POSITIVA,2018-04-27,-9223372036848641323_2018-04-27
1167,-9223372036216431052,-9223372036848639217,21,BZ,C4,11,29,4,2018,2018-04-29,NEGATIVA,2018-04-29,-9223372036848639217_2018-04-29
1168,-9223372036216431054,-9223372036848653020,21,BZ,C4,11,29,4,2018,2018-04-29,NEGATIVA,2018-04-29,-9223372036848653020_2018-04-29
1169,-9223372036216431446,-9223372036848655007,21,BZ,C4,11,20,4,2018,2018-04-20,POSITIVA,2018-04-20,-9223372036848655007_2018-04-20
1170,-9223372036216431836,-9223372036848631771,21,BZ,C4,11,28,4,2018,2018-04-28,POSITIVA,2018-04-28,-9223372036848631771_2018-04-28
1171,-9223372036216431852,-9223372036848640603,21,BZ,C4,11,29,4,2018,2018-04-29,NEGATIVA,2018-04-29,-9223372036848640603_2018-04-29
1172,-9223372036216431900,-9223372036848643370,21,BZ,C4,11,3,4,2018,2018-04-03,POSITIVA,2018-04-03,-9223372036848643370_2018-04-03
1173,-9223372036216431947,-9223372036848652196,21,BZ,C4,11,28,4,2018,2018-04-28,POSITIVA,2018-04-28,-9223372036848652196_2018-04-28
1174,-9223372036216432367,-9223372036848618913,21,BZ,C4,11,3,4,2018,2018-04-03,POSITIVA,2018-04-03,-9223372036848618913_2018-04-03
1175,-9223372036216432368,-9223372036848653908,21,BZ,C4,11,12,4,2018,2018-04-12,POSITIVA,2018-04-12,-9223372036848653908_2018-04-12
1176,-9223372036216432750,-9223372036848645623,21,BZ,C4,11,16,4,2018,2018-04-16,POSITIVA,2018-04-16,-9223372036848645623_2018-04-16
1177,-9223372036216432796,-9223372036848633050,21,BZ,C4,11,21,4,2018,2018-04-21,POSITIVA,2018-04-21,-9223372036848633050_2018-04-21
1178,-9223372036216432802,-9223372036848660669,21,BZ,C4,11,28,4,2018,2018-04-28,POSITIVA,2018-04-28,-9223372036848660669_2018-04-28
1179,-9223372036216433250,-9223372036848652317,21,BZ,C4,11,2,4,2018,2018-04-02,POSITIVA,2018-04-02,-9223372036848652317_2018-04-02
1180,-9223372036216433275,-9223372036848627352,21,BZ,C4,11,4,4,2018,2018-04-04,POSITIVA,2018-04-04,-9223372036848627352_2018-04-04
1181,-9223372036216433276,-9223372036848636510,21,BZ,C4,11,4,4,2018,2018-04-04,NEGATIVA,2018-04-04,-9223372036848636510_2018-04-04
1182,-9223372036216433679,-9223372036848656211,21,BZ,C4,11,23,4,2018,2018-04-23,POSITIVA,2018-04-23,-9223372036848656211_2018-04-23
1183,-9223372036216433728,-9223372036848634047,21,BZ,C4,11,14,4,2018,2018-04-14,POSITIVA,2018-04-14,-9223372036848634047_2018-04-14
1184,-9223372036216444224,-9223372036848618235,21,BZ,C4,11,29,4,2018,2018-04-29,POSITIVA,2018-04-29,-9223372036848618235_2018-04-29
1185,-9223372036216444227,-9223372036848640325,21,BZ,C4,11,29,4,2018,2018-04-29,POSITIVA,2018-04-29,-9223372036848640325_2018-04-29
1186,-9223372036216444235,-9223372036848656503,21,BZ,C4,11,29,4,2018,2018-04-29,POSITIVA,2018-04-29,-9223372036848656503_2018-04-29
1187,-9223372036216449645,-9223372036848620508,21,BZ,C4,11,5,4,2018,2018-04-05,POSITIVA,2018-04-05,-9223372036848620508_2018-04-05
1188,-9223372036216452793,-9223372036848633609,21,BZ,C4,11,23,4,2018,2018-04-23,POSITIVA,2018-04-23,-9223372036848633609_2018-04-23
1189,-9223372036216452801,-9223372036848647512,21,BZ,C4,11,18,4,2018,2018-04-18,RIVEDIBILE,2018-04-18,-9223372036848647512_2018-04-18
1190,-9223372036216453211,-9223372036848655103,21,BZ,C4,11,6,4,2018,2018-04-06,NEGATIVA,2018-04-06,-9223372036848655103_2018-04-06
1191,-9223372036216453250,-9223372036848660683,21,BZ,C4,11,7,4,2018,2018-04-07,NEGATIVA,2018-04-07,-9223372036848660683_2018-04-07
1192,-9223372036216453652,-9223372036848652520,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848652520_2018-04-06
1193,-9223372036216454095,-9223372036848662036,21,BZ,C4,11,14,4,2018,2018-04-14,POSITIVA,2018-04-14,-9223372036848662036_2018-04-14
1194,-9223372036216454098,-9223372036849102013,21,BZ,C4,11,16,4,2018,2018-04-16,POSITIVA,2018-04-16,-9223372036849102013_2018-04-16
1195,-9223372036216454584,-9223372036848627126,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848627126_2018-04-30
1196,-9223372036216454585,-9223372036848640260,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848640260_2018-04-30
1197,-9223372036216454596,-9223372036848650564,21,BZ,C4,11,21,4,2018,2018-04-21,POSITIVA,2018-04-21,-9223372036848650564_2018-04-21
1198,-9223372036216454985,-9223372036848640918,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848640918_2018-04-25
1199,-9223372036216454999,-9223372036848636328,21,BZ,C4,11,26,4,2018,2018-04-26,POSITIVA,2018-04-26,-9223372036848636328_2018-04-26
1200,-9223372036216455003,-9223372036848622337,21,BZ,C4,11,19,4,2018,2018-04-19,POSITIVA,2018-04-19,-9223372036848622337_2018-04-19
1201,-9223372036216455436,-9223372036848639577,21,BZ,C4,11,24,4,2018,2018-04-24,POSITIVA,2018-04-24,-9223372036848639577_2018-04-24
1202,-9223372036216455455,-9223372036848659719,21,BZ,C4,11,2,4,2018,2018-04-02,POSITIVA,2018-04-02,-9223372036848659719_2018-04-02
1203,-9223372036216455458,-9223372036849919031,21,BZ,C4,11,29,4,2018,2018-04-29,POSITIVA,2018-04-29,-9223372036849919031_2018-04-29
1204,-9223372036216455925,-9223372036848647653,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848647653_2018-04-06
1205,-9223372036216456257,-9223372036848642781,21,BZ,C4,11,24,4,2018,2018-04-24,NEGATIVA,2018-04-24,-9223372036848642781_2018-04-24
1206,-9223372036216456258,-9223372036848633333,21,BZ,C4,11,24,4,2018,2018-04-24,POSITIVA,2018-04-24,-9223372036848633333_2018-04-24
1207,-9223372036216456266,-9223372036848625454,21,BZ,C4,11,19,4,2018,2018-04-19,POSITIVA,2018-04-19,-9223372036848625454_2018-04-19
1208,-9223372036216456279,-9223372036848626505,21,BZ,C4,11,2,4,2018,2018-04-02,POSITIVA,2018-04-02,-9223372036848626505_2018-04-02
1209,-9223372036216456285,-9223372036848629626,21,BZ,C4,11,23,4,2018,2018-04-23,NEGATIVA,2018-04-23,-9223372036848629626_2018-04-23
1210,-9223372036216456302,-9223372036848636659,21,BZ,C4,11,18,4,2018,2018-04-18,POSITIVA,2018-04-18,-9223372036848636659_2018-04-18
1211,-9223372036216456327,-9223372036848631108,21,BZ,C4,11,3,4,2018,2018-04-03,NEGATIVA,2018-04-03,-9223372036848631108_2018-04-03
1212,-9223372036216456724,-9223372036848625890,21,BZ,C4,11,29,4,2018,2018-04-29,POSITIVA,2018-04-29,-9223372036848625890_2018-04-29
1213,-9223372036216456744,-9223372036848644395,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848644395_2018-04-30
1214,-9223372036216456749,-9223372036848630535,21,BZ,C4,11,20,4,2018,2018-04-20,POSITIVA,2018-04-20,-9223372036848630535_2018-04-20
1215,-9223372036216456769,-9223372036848632430,21,BZ,C4,11,22,4,2018,2018-04-22,POSITIVA,2018-04-22,-9223372036848632430_2018-04-22
1216,-9223372036216457168,-9223372036848653102,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848653102_2018-04-30
1217,-9223372036216457171,-9223372036849156725,21,BZ,C4,11,30,4,2018,2018-04-30,NEGATIVA,2018-04-30,-9223372036849156725_2018-04-30
1218,-9223372036216457197,-9223372036848660852,21,BZ,C4,11,17,4,2018,2018-04-17,NEGATIVA,2018-04-17,-9223372036848660852_2018-04-17
1219,-9223372036216457199,-9223372036848649737,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848649737_2018-04-06
1220,-9223372036216457206,-9223372036848643349,21,BZ,C4,11,9,4,2018,2018-04-09,NEGATIVA,2018-04-09,-9223372036848643349_2018-04-09
1221,-9223372036216457650,-9223372036848637825,21,BZ,C4,11,10,4,2018,2018-04-10,POSITIVA,2018-04-10,-9223372036848637825_2018-04-10
1222,-9223372036216457665,-9223372036848652200,21,BZ,C4,11,3,4,2018,2018-04-03,POSITIVA,2018-04-03,-9223372036848652200_2018-04-03
1223,-9223372036216457666,-9223372036848661839,21,BZ,C4,11,12,4,2018,2018-04-12,POSITIVA,2018-04-12,-9223372036848661839_2018-04-12
1224,-9223372036216457675,-9223372036848662002,21,BZ,C4,11,12,4,2018,2018-04-12,NEGATIVA,2018-04-12,-9223372036848662002_2018-04-12
1225,-9223372036216458080,-9223372036848649006,21,BZ,C4,11,20,4,2018,2018-04-20,POSITIVA,2018-04-20,-9223372036848649006_2018-04-20
1226,-9223372036216461210,-9223372036848643286,21,BZ,C4,11,23,4,2018,2018-04-23,POSITIVA,2018-04-23,-9223372036848643286_2018-04-23
1227,-9223372036216461211,-9223372036848645949,21,BZ,C4,11,23,4,2018,2018-04-23,POSITIVA,2018-04-23,-9223372036848645949_2018-04-23
1228,-9223372036216461212,-9223372036848659802,21,BZ,C4,11,23,4,2018,2018-04-23,POSITIVA,2018-04-23,-9223372036848659802_2018-04-23
1229,-9223372036216463162,-9223372036848645091,21,BZ,C4,11,29,4,2018,2018-04-29,POSITIVA,2018-04-29,-9223372036848645091_2018-04-29
1230,-9223372036216463203,-9223372036848654026,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848654026_2018-04-25
1231,-9223372036216463877,-9223372036848654932,21,BZ,C4,11,25,4,2018,2018-04-25,NEGATIVA,2018-04-25,-9223372036848654932_2018-04-25
1232,-9223372036216469774,-9223372036848619679,21,BZ,C4,11,13,4,2018,2018-04-13,NEGATIVA,2018-04-13,-9223372036848619679_2018-04-13
1233,-9223372036216470360,-9223372036848661361,21,BZ,C4,11,13,4,2018,2018-04-13,POSITIVA,2018-04-13,-9223372036848661361_2018-04-13
1234,-9223372036216470377,-9223372036848646142,21,BZ,C4,11,7,4,2018,2018-04-07,NEGATIVA,2018-04-07,-9223372036848646142_2018-04-07
1235,-9223372036216470379,-9223372036848646143,21,BZ,C4,11,7,4,2018,2018-04-07,POSITIVA,2018-04-07,-9223372036848646143_2018-04-07
1236,-9223372036216471043,-9223372036848641873,21,BZ,C4,11,7,4,2018,2018-04-07,POSITIVA,2018-04-07,-9223372036848641873_2018-04-07
1237,-9223372036216471948,-9223372036848646982,21,BZ,C4,11,3,4,2018,2018-04-03,NEGATIVA,2018-04-03,-9223372036848646982_2018-04-03
1238,-9223372036216472401,-9223372036848622121,21,BZ,C4,11,7,4,2018,2018-04-07,POSITIVA,2018-04-07,-9223372036848622121_2018-04-07
1239,-9223372036216472409,-9223372036848634435,21,BZ,C4,11,9,4,2018,2018-04-09,POSITIVA,2018-04-09,-9223372036848634435_2018-04-09
1240,-9223372036216472445,-9223372036848633517,21,BZ,C4,11,7,4,2018,2018-04-07,POSITIVA,2018-04-07,-9223372036848633517_2018-04-07
1241,-9223372036216472854,-9223372036848639316,21,BZ,C4,11,14,4,2018,2018-04-14,NEGATIVA,2018-04-14,-9223372036848639316_2018-04-14
1242,-9223372036216472856,-9223372036848661324,21,BZ,C4,11,14,4,2018,2018-04-14,NEGATIVA,2018-04-14,-9223372036848661324_2018-04-14
1243,-9223372036216472901,-9223372036848035167,21,BZ,C4,11,21,4,2018,2018-04-21,NEGATIVA,2018-04-21,-9223372036848035167_2018-04-21
1244,-9223372036216473126,-9223372036848653983,21,BZ,C4,11,9,4,2018,2018-04-09,POSITIVA,2018-04-09,-9223372036848653983_2018-04-09
1245,-9223372036216473283,-9223372036848636494,21,BZ,C4,11,29,4,2018,2018-04-29,NEGATIVA,2018-04-29,-9223372036848636494_2018-04-29
1246,-9223372036216473351,-9223372036848636806,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848636806_2018-04-30
1247,-9223372036216473354,-9223372036849106502,21,BZ,C4,11,18,4,2018,2018-04-18,POSITIVA,2018-04-18,-9223372036849106502_2018-04-18
1248,-9223372036216473511,-9223372036848635954,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848635954_2018-04-06
1249,-9223372036216473514,-9223372036849097666,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036849097666_2018-04-06
1250,-9223372036216473516,-9223372036848622163,21,BZ,C4,11,5,4,2018,2018-04-05,POSITIVA,2018-04-05,-9223372036848622163_2018-04-05
1251,-9223372036216473581,-9223372036848644158,21,BZ,C4,11,14,4,2018,2018-04-14,NEGATIVA,2018-04-14,-9223372036848644158_2018-04-14
1252,-9223372036216473960,-9223372036848647171,21,BZ,C4,11,16,4,2018,2018-04-16,POSITIVA,2018-04-16,-9223372036848647171_2018-04-16
1253,-9223372036216474012,-9223372036848633307,21,BZ,C4,11,20,4,2018,2018-04-20,POSITIVA,2018-04-20,-9223372036848633307_2018-04-20
1254,-9223372036216474212,-9223372036848652569,21,BZ,C4,11,20,4,2018,2018-04-20,POSITIVA,2018-04-20,-9223372036848652569_2018-04-20
1255,-9223372036216474214,-9223372036848615517,21,BZ,C4,11,24,4,2018,2018-04-24,POSITIVA,2018-04-24,-9223372036848615517_2018-04-24
1256,-9223372036216474427,-9223372036848630594,21,BZ,C4,11,28,4,2018,2018-04-28,POSITIVA,2018-04-28,-9223372036848630594_2018-04-28
1257,-9223372036216474433,-9223372036848650026,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848650026_2018-04-30
1258,-9223372036216474475,-9223372036848657028,21,BZ,C4,11,24,4,2018,2018-04-24,POSITIVA,2018-04-24,-9223372036848657028_2018-04-24
1259,-9223372036216474814,-9223372036848633450,21,BZ,C4,11,19,4,2018,2018-04-19,NEGATIVA,2018-04-19,-9223372036848633450_2018-04-19
1260,-9223372036216474927,-9223372036849146582,21,BZ,C4,11,17,4,2018,2018-04-17,RIVEDIBILE,2018-04-17,-9223372036849146582_2018-04-17
1261,-9223372036216475259,-9223372036848658896,21,BZ,C4,11,14,4,2018,2018-04-14,NEGATIVA,2018-04-14,-9223372036848658896_2018-04-14
1262,-9223372036216475277,-9223372036848661406,21,BZ,C4,11,14,4,2018,2018-04-14,POSITIVA,2018-04-14,-9223372036848661406_2018-04-14
1263,-9223372036216475318,-9223372036848634311,21,BZ,C4,11,10,4,2018,2018-04-10,POSITIVA,2018-04-10,-9223372036848634311_2018-04-10
1264,-9223372036216475319,-9223372036848657898,21,BZ,C4,11,10,4,2018,2018-04-10,NEGATIVA,2018-04-10,-9223372036848657898_2018-04-10
1265,-9223372036216475330,-9223372036848637340,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848637340_2018-04-06
1266,-9223372036216475365,-9223372036848635448,21,BZ,C4,11,24,4,2018,2018-04-24,POSITIVA,2018-04-24,-9223372036848635448_2018-04-24
1267,-9223372036216475366,-9223372036848638721,21,BZ,C4,11,24,4,2018,2018-04-24,NEGATIVA,2018-04-24,-9223372036848638721_2018-04-24
1268,-9223372036216475770,-9223372036848634279,21,BZ,C4,11,2,4,2018,2018-04-02,POSITIVA,2018-04-02,-9223372036848634279_2018-04-02
1269,-9223372036216475792,-9223372036848660242,21,BZ,C4,11,10,4,2018,2018-04-10,POSITIVA,2018-04-10,-9223372036848660242_2018-04-10
1270,-9223372036216475798,-9223372036848625424,21,BZ,C4,11,6,4,2018,2018-04-06,POSITIVA,2018-04-06,-9223372036848625424_2018-04-06
1271,-9223372036216475814,-9223372036848657693,21,BZ,C4,11,3,4,2018,2018-04-03,NEGATIVA,2018-04-03,-9223372036848657693_2018-04-03
1272,-9223372036216475904,-9223372036849119106,21,BZ,C4,11,7,4,2018,2018-04-07,NEGATIVA,2018-04-07,-9223372036849119106_2018-04-07
1273,-9223372036216476085,-9223372036848635447,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848635447_2018-04-25
1274,-9223372036216476090,-9223372036848642771,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848642771_2018-04-25
1275,-9223372036216476091,-9223372036848651002,21,BZ,C4,11,25,4,2018,2018-04-25,POSITIVA,2018-04-25,-9223372036848651002_2018-04-25
1276,-9223372036216476097,-9223372036848649555,21,BZ,C4,11,19,4,2018,2018-04-19,POSITIVA,2018-04-19,-9223372036848649555_2018-04-19
1277,-9223372036216476107,-9223372036848660246,21,BZ,C4,11,2,4,2018,2018-04-02,NEGATIVA,2018-04-02,-9223372036848660246_2018-04-02
1278,-9223372036216476108,-9223372036848625447,21,BZ,C4,11,5,4,2018,2018-04-05,POSITIVA,2018-04-05,-9223372036848625447_2018-04-05
1279,-9223372036216476132,-9223372036848632714,21,BZ,C4,11,5,4,2018,2018-04-05,NEGATIVA,2018-04-05,-9223372036848632714_2018-04-05
1280,-9223372036216476172,-9223372036848647006,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848647006_2018-04-30
1281,-9223372036216476287,-9223372036848642036,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848642036_2018-04-30
1282,-9223372036216476517,-9223372036848626495,21,BZ,C4,11,6,4,2018,2018-04-06,NEGATIVA,2018-04-06,-9223372036848626495_2018-04-06
1283,-9223372036216476546,-9223372036848618107,21,BZ,C4,11,16,4,2018,2018-04-16,POSITIVA,2018-04-16,-9223372036848618107_2018-04-16
1284,-9223372036216476552,-9223372036848623763,21,BZ,C4,11,28,4,2018,2018-04-28,POSITIVA,2018-04-28,-9223372036848623763_2018-04-28
1285,-9223372036216476576,-9223372036848661618,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848661618_2018-04-30
1286,-9223372036216476734,-9223372036848632399,21,BZ,C4,11,30,4,2018,2018-04-30,POSITIVA,2018-04-30,-9223372036848632399_2018-04-30
1287,-9223372036216476768,-9223372036848642769,21,BZ,C4,11,17,4,2018,2018-04-17,POSITIVA,2018-04-17,-9223372036848642769_2018-04-17
1288,-9223372036216477035,-9223372036848657612,21,BZ,C4,11,21,4,2018,2018-04-21,POSITIVA,2018-04-21,-9223372036848657612_2018-04-21
