,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,IcssIndiceCelluleSomatiche,AccuratezzaCalcoloIndice,TipoIndice,FrequenzaCalcolo,AnnoDiRiferimento,NumeroDiFiglie,NumeroDiAziende,AreaGeograficaEsteraDiInfluenzaSuCalcolo,identifying_column
11634,-9223372035851989137,-9223372036848616810,,,C4,11,6,5,2021,117.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848616810_2021
11635,-9223372035851989149,-9223372036848618056,,,C4,11,6,5,2021,98.0,57.0,GENETICO,Semestrale,2021,,,,-9223372036848618056_2021
11636,-9223372035851989161,-9223372036848618055,,,C4,11,6,5,2021,103.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036848618055_2021
11637,-9223372035851989173,-9223372036848620822,,,C4,11,6,5,2021,113.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620822_2021
11638,-9223372035851989185,-9223372036848620823,,,C4,11,6,5,2021,99.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620823_2021
11639,-9223372035851989197,-9223372036849114387,,,C4,11,6,5,2021,98.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036849114387_2021
11640,-9223372035851989209,-9223372036849146831,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036849146831_2021
11641,-9223372035851989221,-9223372036835156200,,,C4,11,6,5,2021,91.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036835156200_2021
11642,-9223372035851989233,-9223372036849118282,,,C4,11,6,5,2021,99.0,66.0,GENETICO,Semestrale,2021,,,,-9223372036849118282_2021
11643,-9223372035851989245,-9223372036849107514,,,C4,11,6,5,2021,106.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036849107514_2021
11644,-9223372035851989257,-9223372036848617509,,,C4,11,6,5,2021,113.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848617509_2021
11645,-9223372035851989269,-9223372036848617508,,,C4,11,6,5,2021,98.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617508_2021
11646,-9223372035851989281,-9223372036850171849,,,C4,11,6,5,2021,112.0,49.0,GENETICO,Semestrale,2021,,,,-9223372036850171849_2021
11647,-9223372035851989293,-9223372036847537366,,,C4,11,6,5,2021,109.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036847537366_2021
11648,-9223372035851989305,-9223372036849131255,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036849131255_2021
11649,-9223372035851989317,-9223372036849203069,,,C4,11,6,5,2021,98.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036849203069_2021
11650,-9223372035851989329,-9223372036848617569,,,C4,11,6,5,2021,99.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848617569_2021
11651,-9223372035851989341,-9223372036848617571,,,C4,11,6,5,2021,107.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617571_2021
11652,-9223372035851989353,-9223372036848617570,,,C4,11,6,5,2021,110.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617570_2021
11653,-9223372035851989365,-9223372036848618561,,,C4,11,6,5,2021,96.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618561_2021
11654,-9223372035851989377,-9223372036848616457,,,C4,11,6,5,2021,108.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848616457_2021
11655,-9223372035851989389,-9223372036848616977,,,C4,11,6,5,2021,118.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848616977_2021
11656,-9223372035851989401,-9223372036848616560,,,C4,11,6,5,2021,107.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848616560_2021
11657,-9223372035851989413,-9223372036849106597,,,C4,11,6,5,2021,118.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036849106597_2021
11658,-9223372035851989425,-9223372036850382564,,,C4,11,6,5,2021,102.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036850382564_2021
11659,-9223372035851989437,-9223372036848616570,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848616570_2021
11660,-9223372035851989449,-9223372036848616569,,,C4,11,6,5,2021,108.0,73.0,GENETICO,Semestrale,2021,,,,-9223372036848616569_2021
11661,-9223372035851989461,-9223372036835156201,,,C4,11,6,5,2021,111.0,61.0,GENETICO,Semestrale,2021,,,,-9223372036835156201_2021
11662,-9223372035851989473,-9223372036848618058,,,C4,11,6,5,2021,94.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618058_2021
11663,-9223372035851989485,-9223372036848617072,,,C4,11,6,5,2021,96.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848617072_2021
11664,-9223372035851989497,-9223372036850381396,,,C4,11,6,5,2021,98.0,53.0,GENETICO,Semestrale,2021,,,,-9223372036850381396_2021
11665,-9223372035851989509,-9223372036850382618,,,C4,11,6,5,2021,110.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036850382618_2021
11666,-9223372035851989521,-9223372036850382595,,,C4,11,6,5,2021,97.0,55.0,GENETICO,Semestrale,2021,,,,-9223372036850382595_2021
11667,-9223372035851989533,-9223372036849945852,,,C4,11,6,5,2021,107.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036849945852_2021
11668,-9223372035851989545,-9223372036848601408,,,C4,11,6,5,2021,112.0,65.0,GENETICO,Semestrale,2021,,,,-9223372036848601408_2021
11669,-9223372035851989557,-9223372036848601335,,,C4,11,6,5,2021,102.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848601335_2021
11670,-9223372035851989569,-9223372036848619329,,,C4,11,6,5,2021,98.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848619329_2021
11671,-9223372035851989581,-9223372036850272108,,,C4,11,6,5,2021,99.0,53.0,GENETICO,Semestrale,2021,,,,-9223372036850272108_2021
11672,-9223372035851989593,-9223372036848594552,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848594552_2021
11673,-9223372035851989605,-9223372036848590593,,,C4,11,6,5,2021,99.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848590593_2021
11674,-9223372035851989617,-9223372036848600916,,,C4,11,6,5,2021,111.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848600916_2021
11675,-9223372035851989629,-9223372036848591406,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848591406_2021
11676,-9223372035851989641,-9223372036849154990,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036849154990_2021
11677,-9223372035851989653,-9223372036848600913,,,C4,11,6,5,2021,90.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848600913_2021
11678,-9223372035851989665,-9223372036847518949,,,C4,11,6,5,2021,96.0,61.0,GENETICO,Semestrale,2021,,,,-9223372036847518949_2021
11679,-9223372035851989677,-9223372036848127570,,,C4,11,6,5,2021,90.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848127570_2021
11680,-9223372035851989689,-9223372036849995229,,,C4,11,6,5,2021,107.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036849995229_2021
11681,-9223372035851989701,-9223372036847519117,,,C4,11,6,5,2021,103.0,61.0,GENETICO,Semestrale,2021,,,,-9223372036847519117_2021
11682,-9223372035851989713,-9223372036848616649,,,C4,11,6,5,2021,105.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036848616649_2021
11683,-9223372035851989725,-9223372036848616648,,,C4,11,6,5,2021,105.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036848616648_2021
11684,-9223372035851989737,-9223372036848621019,,,C4,11,6,5,2021,102.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848621019_2021
11685,-9223372035851989749,-9223372036848617078,,,C4,11,6,5,2021,111.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848617078_2021
11686,-9223372035851989761,-9223372036848617077,,,C4,11,6,5,2021,106.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848617077_2021
11687,-9223372035851989773,-9223372036848617076,,,C4,11,6,5,2021,89.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848617076_2021
11688,-9223372035851989785,-9223372036848619769,,,C4,11,6,5,2021,108.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848619769_2021
11689,-9223372035851989797,-9223372036835156202,,,C4,11,6,5,2021,93.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036835156202_2021
11690,-9223372035851989809,-9223372036835156203,,,C4,11,6,5,2021,105.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036835156203_2021
11691,-9223372035851989821,-9223372036848617575,,,C4,11,6,5,2021,95.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848617575_2021
11692,-9223372035851989833,-9223372036850207999,,,C4,11,6,5,2021,106.0,66.0,GENETICO,Semestrale,2021,,,,-9223372036850207999_2021
11693,-9223372035851989845,-9223372036848618562,,,C4,11,6,5,2021,109.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848618562_2021
11694,-9223372035851989857,-9223372036848618563,,,C4,11,6,5,2021,104.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036848618563_2021
11695,-9223372035851989869,-9223372036848620825,,,C4,11,6,5,2021,114.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848620825_2021
11696,-9223372035851989881,-9223372036848618113,,,C4,11,6,5,2021,109.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848618113_2021
11697,-9223372035851989893,-9223372036848618112,,,C4,11,6,5,2021,109.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848618112_2021
11698,-9223372035851989905,-9223372036848618377,,,C4,11,6,5,2021,110.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618377_2021
11699,-9223372035851989917,-9223372036849690359,,,C4,11,6,5,2021,100.0,64.0,GENETICO,Semestrale,2021,,,,-9223372036849690359_2021
11700,-9223372035851989929,-9223372036850362846,,,C4,11,6,5,2021,100.0,52.0,GENETICO,Semestrale,2021,,,,-9223372036850362846_2021
11701,-9223372035851989941,-9223372036850577497,,,C4,11,6,5,2021,105.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036850577497_2021
11702,-9223372035851989953,-9223372036848598371,,,C4,11,6,5,2021,111.0,73.0,GENETICO,Semestrale,2021,,,,-9223372036848598371_2021
11703,-9223372035851989965,-9223372036849156051,,,C4,11,6,5,2021,106.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036849156051_2021
11704,-9223372035851989977,-9223372036847950889,,,C4,11,6,5,2021,102.0,49.0,GENETICO,Semestrale,2021,,,,-9223372036847950889_2021
11705,-9223372035851989989,-9223372036848591734,,,C4,11,6,5,2021,114.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848591734_2021
11706,-9223372035851990001,-9223372036848616584,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848616584_2021
11707,-9223372035851990013,-9223372036848618612,,,C4,11,6,5,2021,94.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618612_2021
11708,-9223372035851990025,-9223372036848618376,,,C4,11,6,5,2021,94.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848618376_2021
11709,-9223372035851990037,-9223372036848617082,,,C4,11,6,5,2021,108.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848617082_2021
11710,-9223372035851990049,-9223372036835156204,,,C4,11,6,5,2021,107.0,61.0,GENETICO,Semestrale,2021,,,,-9223372036835156204_2021
11711,-9223372035851990061,-9223372036848620068,,,C4,11,6,5,2021,104.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848620068_2021
11712,-9223372035851990073,-9223372036848620070,,,C4,11,6,5,2021,111.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620070_2021
11713,-9223372035851990085,-9223372036848591802,,,C4,11,6,5,2021,97.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848591802_2021
11714,-9223372035851990097,-9223372036848619104,,,C4,11,6,5,2021,94.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848619104_2021
11715,-9223372035851990109,-9223372036848619102,,,C4,11,6,5,2021,96.0,73.0,GENETICO,Semestrale,2021,,,,-9223372036848619102_2021
11716,-9223372035851990121,-9223372036848619459,,,C4,11,6,5,2021,108.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848619459_2021
11717,-9223372035851990133,-9223372036848619458,,,C4,11,6,5,2021,98.0,73.0,GENETICO,Semestrale,2021,,,,-9223372036848619458_2021
11718,-9223372035851990145,-9223372036849106424,,,C4,11,6,5,2021,103.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036849106424_2021
11719,-9223372035851990157,-9223372036848617639,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848617639_2021
11720,-9223372035851990169,-9223372036848593014,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848593014_2021
11721,-9223372035851990181,-9223372036849145394,,,C4,11,6,5,2021,110.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036849145394_2021
11722,-9223372035851990193,-9223372036848219604,,,C4,11,6,5,2021,104.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036848219604_2021
11723,-9223372035851990205,-9223372036849203073,,,C4,11,6,5,2021,107.0,52.0,GENETICO,Semestrale,2021,,,,-9223372036849203073_2021
11724,-9223372035851990217,-9223372036848220140,,,C4,11,6,5,2021,95.0,48.0,GENETICO,Semestrale,2021,,,,-9223372036848220140_2021
11725,-9223372035851990229,-9223372036849245665,,,C4,11,6,5,2021,98.0,61.0,GENETICO,Semestrale,2021,,,,-9223372036849245665_2021
11726,-9223372035851990241,-9223372036849919083,,,C4,11,6,5,2021,109.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036849919083_2021
11727,-9223372035851990253,-9223372036848616583,,,C4,11,6,5,2021,114.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848616583_2021
11728,-9223372035851990265,-9223372036848617636,,,C4,11,6,5,2021,92.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617636_2021
11729,-9223372035851990277,-9223372036848618988,,,C4,11,6,5,2021,102.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618988_2021
11730,-9223372035851990289,-9223372036848618806,,,C4,11,6,5,2021,102.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618806_2021
11731,-9223372035851990301,-9223372036848617012,,,C4,11,6,5,2021,95.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617012_2021
11732,-9223372035851990313,-9223372036848617011,,,C4,11,6,5,2021,109.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617011_2021
11733,-9223372035851990325,-9223372036848618930,,,C4,11,6,5,2021,98.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618930_2021
11734,-9223372035851990337,-9223372036848616947,,,C4,11,6,5,2021,106.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848616947_2021
11735,-9223372035851990349,-9223372036848629721,,,C4,11,6,5,2021,102.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848629721_2021
11736,-9223372035851990361,-9223372036848629719,,,C4,11,6,5,2021,109.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848629719_2021
11737,-9223372035851990373,-9223372036848620827,,,C4,11,6,5,2021,82.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620827_2021
11738,-9223372035851990385,-9223372036848620828,,,C4,11,6,5,2021,103.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848620828_2021
11739,-9223372035851990397,-9223372036848617579,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848617579_2021
11740,-9223372035851990409,-9223372036848618063,,,C4,11,6,5,2021,103.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618063_2021
11741,-9223372035851990421,-9223372036848620833,,,C4,11,6,5,2021,102.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848620833_2021
11742,-9223372035851990433,-9223372036848625913,,,C4,11,6,5,2021,95.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848625913_2021
11743,-9223372035851990445,-9223372036850172279,,,C4,11,6,5,2021,103.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036850172279_2021
11744,-9223372035851990457,-9223372036850172334,,,C4,11,6,5,2021,105.0,55.0,GENETICO,Semestrale,2021,,,,-9223372036850172334_2021
11745,-9223372035851990469,-9223372036849357563,,,C4,11,6,5,2021,107.0,54.0,GENETICO,Semestrale,2021,,,,-9223372036849357563_2021
11746,-9223372035851990481,-9223372036850172353,,,C4,11,6,5,2021,95.0,55.0,GENETICO,Semestrale,2021,,,,-9223372036850172353_2021
11747,-9223372035851990493,-9223372036842058892,,,C4,11,6,5,2021,92.0,49.0,GENETICO,Semestrale,2021,,,,-9223372036842058892_2021
11748,-9223372035851990505,-9223372036850172286,,,C4,11,6,5,2021,102.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036850172286_2021
11749,-9223372035851990517,-9223372036850172363,,,C4,11,6,5,2021,102.0,48.0,GENETICO,Semestrale,2021,,,,-9223372036850172363_2021
11750,-9223372035851990529,-9223372036850172432,,,C4,11,6,5,2021,102.0,55.0,GENETICO,Semestrale,2021,,,,-9223372036850172432_2021
11751,-9223372035851990541,-9223372036850292310,,,C4,11,6,5,2021,97.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036850292310_2021
11752,-9223372035851990553,-9223372036848618571,,,C4,11,6,5,2021,101.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618571_2021
11753,-9223372035851990565,-9223372036846948592,,,C4,11,6,5,2021,96.0,61.0,GENETICO,Semestrale,2021,,,,-9223372036846948592_2021
11754,-9223372035851990577,-9223372036848618614,,,C4,11,6,5,2021,115.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618614_2021
11755,-9223372035851990589,-9223372036849100453,,,C4,11,6,5,2021,110.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036849100453_2021
11756,-9223372035851990601,-9223372036848619005,,,C4,11,6,5,2021,92.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848619005_2021
11757,-9223372035851990613,-9223372036848619003,,,C4,11,6,5,2021,93.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848619003_2021
11758,-9223372035851990625,-9223372036848618235,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618235_2021
11759,-9223372035851990637,-9223372036848618234,,,C4,11,6,5,2021,106.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618234_2021
11760,-9223372035851990649,-9223372036848618478,,,C4,11,6,5,2021,111.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618478_2021
11761,-9223372035851990661,-9223372036848618477,,,C4,11,6,5,2021,92.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618477_2021
11762,-9223372035851990673,-9223372036848623710,,,C4,11,6,5,2021,91.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848623710_2021
11763,-9223372035851990685,-9223372036848623713,,,C4,11,6,5,2021,104.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848623713_2021
11764,-9223372035851990697,-9223372036848127492,,,C4,11,6,5,2021,106.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848127492_2021
11765,-9223372035851990709,-9223372036850280134,,,C4,11,6,5,2021,93.0,66.0,GENETICO,Semestrale,2021,,,,-9223372036850280134_2021
11766,-9223372035851990721,-9223372036848619037,,,C4,11,6,5,2021,106.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036848619037_2021
11767,-9223372035851990733,-9223372036848619039,,,C4,11,6,5,2021,96.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848619039_2021
11768,-9223372035851990745,-9223372036848620076,,,C4,11,6,5,2021,104.0,73.0,GENETICO,Semestrale,2021,,,,-9223372036848620076_2021
11769,-9223372035851990757,-9223372036848618065,,,C4,11,6,5,2021,103.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618065_2021
11770,-9223372035851990769,-9223372036848618064,,,C4,11,6,5,2021,106.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618064_2021
11771,-9223372035851990781,-9223372036848618684,,,C4,11,6,5,2021,98.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618684_2021
11772,-9223372035851990793,-9223372036848618016,,,C4,11,6,5,2021,105.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618016_2021
11773,-9223372035851990805,-9223372036848617097,,,C4,11,6,5,2021,103.0,62.0,GENETICO,Semestrale,2021,,,,-9223372036848617097_2021
11774,-9223372035851990817,-9223372036848617098,,,C4,11,6,5,2021,99.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848617098_2021
11775,-9223372035851990829,-9223372036835156205,,,C4,11,6,5,2021,102.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036835156205_2021
11776,-9223372035851990841,-9223372036848618308,,,C4,11,6,5,2021,103.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618308_2021
11777,-9223372035851990853,-9223372036848617087,,,C4,11,6,5,2021,107.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848617087_2021
11778,-9223372035851990865,-9223372036848617086,,,C4,11,6,5,2021,110.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036848617086_2021
11779,-9223372035851990877,-9223372036848618579,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618579_2021
11780,-9223372035851990889,-9223372036848618580,,,C4,11,6,5,2021,102.0,67.0,GENETICO,Semestrale,2021,,,,-9223372036848618580_2021
11781,-9223372035851990901,-9223372036848620089,,,C4,11,6,5,2021,106.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848620089_2021
11782,-9223372035851990913,-9223372036848618488,,,C4,11,6,5,2021,108.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618488_2021
11783,-9223372035851990925,-9223372036848619788,,,C4,11,6,5,2021,108.0,54.0,GENETICO,Semestrale,2021,,,,-9223372036848619788_2021
11784,-9223372035851990937,-9223372036848620159,,,C4,11,6,5,2021,102.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848620159_2021
11785,-9223372035851990949,-9223372036848620158,,,C4,11,6,5,2021,98.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848620158_2021
11786,-9223372035851990961,-9223372036848620163,,,C4,11,6,5,2021,86.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848620163_2021
11787,-9223372035851990973,-9223372036848592313,,,C4,11,6,5,2021,94.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848592313_2021
11788,-9223372035851990985,-9223372036848623318,,,C4,11,6,5,2021,110.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848623318_2021
11789,-9223372035851990997,-9223372036848618070,,,C4,11,6,5,2021,102.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618070_2021
11790,-9223372035851991009,-9223372036848618068,,,C4,11,6,5,2021,108.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618068_2021
11791,-9223372035851991021,-9223372036848622116,,,C4,11,6,5,2021,99.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036848622116_2021
11792,-9223372035851991033,-9223372036848619047,,,C4,11,6,5,2021,102.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848619047_2021
11793,-9223372035851991045,-9223372036848617585,,,C4,11,6,5,2021,103.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848617585_2021
11794,-9223372035851991057,-9223372036848617586,,,C4,11,6,5,2021,99.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848617586_2021
11795,-9223372035851991069,-9223372036848623319,,,C4,11,6,5,2021,102.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848623319_2021
11796,-9223372035851991081,-9223372036848618621,,,C4,11,6,5,2021,97.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848618621_2021
11797,-9223372035851991093,-9223372036848618622,,,C4,11,6,5,2021,117.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848618622_2021
11798,-9223372035851991105,-9223372036848618820,,,C4,11,6,5,2021,97.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848618820_2021
11799,-9223372035851991117,-9223372036848618821,,,C4,11,6,5,2021,106.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618821_2021
11800,-9223372035851991129,-9223372036848620927,,,C4,11,6,5,2021,93.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620927_2021
11801,-9223372035851991141,-9223372036835156206,,,C4,11,6,5,2021,104.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036835156206_2021
11802,-9223372035851991153,-9223372036848618941,,,C4,11,6,5,2021,101.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848618941_2021
11803,-9223372035851991165,-9223372036848618583,,,C4,11,6,5,2021,108.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618583_2021
11804,-9223372035851991177,-9223372036848618945,,,C4,11,6,5,2021,104.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848618945_2021
11805,-9223372035851991189,-9223372036848618943,,,C4,11,6,5,2021,103.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618943_2021
11806,-9223372035851991201,-9223372036848620484,,,C4,11,6,5,2021,91.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620484_2021
11807,-9223372035851991213,-9223372036846948569,,,C4,11,6,5,2021,95.0,60.0,GENETICO,Semestrale,2021,,,,-9223372036846948569_2021
11808,-9223372035851991225,-9223372036848618626,,,C4,11,6,5,2021,95.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848618626_2021
11809,-9223372035851991237,-9223372036848619040,,,C4,11,6,5,2021,111.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036848619040_2021
11810,-9223372035851991249,-9223372036849549241,,,C4,11,6,5,2021,103.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036849549241_2021
11811,-9223372035851991261,-9223372036850577504,,,C4,11,6,5,2021,113.0,70.0,GENETICO,Semestrale,2021,,,,-9223372036850577504_2021
11812,-9223372035851991273,-9223372036847855783,,,C4,11,6,5,2021,89.0,57.0,GENETICO,Semestrale,2021,,,,-9223372036847855783_2021
11813,-9223372035851991285,-9223372036848622828,,,C4,11,6,5,2021,90.0,72.0,GENETICO,Semestrale,2021,,,,-9223372036848622828_2021
11814,-9223372035851991297,-9223372036848620210,,,C4,11,6,5,2021,98.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848620210_2021
11815,-9223372035851991309,-9223372036848620211,,,C4,11,6,5,2021,94.0,71.0,GENETICO,Semestrale,2021,,,,-9223372036848620211_2021
11816,-9223372035851991321,-9223372036848127523,,,C4,11,6,5,2021,93.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848127523_2021
11817,-9223372035851991333,-9223372036847518926,,,C4,11,6,5,2021,113.0,58.0,GENETICO,Semestrale,2021,,,,-9223372036847518926_2021
11818,-9223372035851991345,-9223372036848623321,,,C4,11,6,5,2021,98.0,68.0,GENETICO,Semestrale,2021,,,,-9223372036848623321_2021
11819,-9223372035851991357,-9223372036848591076,,,C4,11,6,5,2021,96.0,69.0,GENETICO,Semestrale,2021,,,,-9223372036848591076_2021
11820,-9223372035851991369,-9223372036848605210,,,C4,11,6,5,2021,104.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036848605210_2021
11821,-9223372035851991381,-9223372036848594059,,,C4,11,6,5,2021,99.0,56.0,GENETICO,Semestrale,2021,,,,-9223372036848594059_2021
11822,-9223372035851991393,-9223372036848594237,,,C4,11,6,5,2021,105.0,73.0,GENETICO,Semestrale,2021,,,,-9223372036848594237_2021
