,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
654,-9223372036848653969,-9223372036715111859,21,BZ,C4,11,Acetone,-0.07,mM/l,19,12,2018,-9223372036848653969_2018
655,-9223372036848619445,-9223372036715100427,21,BZ,C4,11,Acetone,0.0,mM/l,29,12,2018,-9223372036848619445_2018
656,-9223372036848634155,-9223372036714971601,21,BZ,C4,11,Acetone,0.01,mM/l,28,12,2018,-9223372036848634155_2018
657,-9223372036848617571,-9223372036714935353,21,BZ,C4,11,Acetone,0.01,mM/l,24,12,2018,-9223372036848617571_2018
658,-9223372036848655214,-9223372036714883452,21,BZ,C4,11,Acetone,-0.02,mM/l,29,12,2018,-9223372036848655214_2018
659,-9223372036848588628,-9223372036716229633,22,TN,C4,11,Acetone,0.0,mM/l,27,12,2018,-9223372036848588628_2018
660,-9223372036848608515,-9223372036715254539,21,BZ,C4,11,Acetone,0.05,mM/l,24,12,2018,-9223372036848608515_2018
661,-9223372036848618350,-9223372036715232644,21,BZ,C4,11,Acetone,0.0,mM/l,18,12,2018,-9223372036848618350_2018
662,-9223372036848641318,-9223372036715222057,21,BZ,C4,11,Acetone,0.03,mM/l,23,12,2018,-9223372036848641318_2018
663,-9223372036848648331,-9223372036715203944,21,BZ,C4,11,Acetone,0.0,mM/l,17,12,2018,-9223372036848648331_2018
664,-9223372036848649543,-9223372036715200311,21,BZ,C4,11,Acetone,-0.05,mM/l,24,12,2018,-9223372036848649543_2018
665,-9223372036848654209,-9223372036715183986,21,BZ,C4,11,Acetone,-0.06,mM/l,18,12,2018,-9223372036848654209_2018
666,-9223372036849130116,-9223372036715064405,21,BZ,C4,11,Acetone,-0.01,mM/l,24,12,2018,-9223372036849130116_2018
667,-9223372036848619672,-9223372036713018389,21,BZ,C4,11,Acetone,0.0,mM/l,31,12,2018,-9223372036848619672_2018
668,-9223372036848610967,-9223372036715260955,21,BZ,C4,11,Acetone,0.05,mM/l,17,12,2018,-9223372036848610967_2018
669,-9223372036848651576,-9223372036715252066,21,BZ,C4,11,Acetone,0.04,mM/l,26,12,2018,-9223372036848651576_2018
670,-9223372036848648727,-9223372036715223089,21,BZ,C4,11,Acetone,0.16,mM/l,18,12,2018,-9223372036848648727_2018
671,-9223372036848655045,-9223372036715200752,21,BZ,C4,11,Acetone,-0.04,mM/l,26,12,2018,-9223372036848655045_2018
672,-9223372036848656492,-9223372036715194490,21,BZ,C4,11,Acetone,-0.03,mM/l,18,12,2018,-9223372036848656492_2018
673,-9223372036848626099,-9223372036715189675,21,BZ,C4,11,Acetone,-0.05,mM/l,18,12,2018,-9223372036848626099_2018
674,-9223372036848652436,-9223372036715179914,21,BZ,C4,11,Acetone,0.04,mM/l,22,12,2018,-9223372036848652436_2018
675,-9223372036848654244,-9223372036715178780,21,BZ,C4,11,Acetone,0.05,mM/l,18,12,2018,-9223372036848654244_2018
676,-9223372036848608055,-9223372036715177572,21,BZ,C4,11,Acetone,0.02,mM/l,19,12,2018,-9223372036848608055_2018
677,-9223372036848660301,-9223372036715172368,21,BZ,C4,11,Acetone,0.0,mM/l,26,12,2018,-9223372036848660301_2018
678,-9223372036849097482,-9223372036715108311,21,BZ,C4,11,Acetone,0.07,mM/l,19,12,2018,-9223372036849097482_2018
679,-9223372036848631202,-9223372036715105021,21,BZ,C4,11,Acetone,-0.1,mM/l,18,12,2018,-9223372036848631202_2018
680,-9223372036848613023,-9223372036715070934,21,BZ,C4,11,Acetone,0.01,mM/l,19,12,2018,-9223372036848613023_2018
681,-9223372036848653133,-9223372036714883620,21,BZ,C4,11,Acetone,0.01,mM/l,29,12,2018,-9223372036848653133_2018
682,-9223372036849131562,-9223372036715256189,21,BZ,C4,11,Acetone,0.02,mM/l,18,12,2018,-9223372036849131562_2018
683,-9223372036848655763,-9223372036715251574,21,BZ,C4,11,Acetone,-0.05,mM/l,25,12,2018,-9223372036848655763_2018
684,-9223372036848625442,-9223372036715201613,21,BZ,C4,11,Acetone,-0.07,mM/l,27,12,2018,-9223372036848625442_2018
685,-9223372036848618064,-9223372036715176948,21,BZ,C4,11,Acetone,0.04,mM/l,29,12,2018,-9223372036848618064_2018
686,-9223372036848609488,-9223372036715176759,21,BZ,C4,11,Acetone,-0.06,mM/l,29,12,2018,-9223372036848609488_2018
687,-9223372036848642270,-9223372036715172851,21,BZ,C4,11,Acetone,0.01,mM/l,30,12,2018,-9223372036848642270_2018
688,-9223372036848609023,-9223372036715116927,21,BZ,C4,11,Acetone,0.07,mM/l,23,12,2018,-9223372036848609023_2018
689,-9223372036848613258,-9223372036714856723,21,BZ,C4,11,Acetone,0.33,mM/l,20,12,2018,-9223372036848613258_2018
692,-9223372036848622456,-9223372036715249714,21,BZ,C4,11,Acetone,0.04,mM/l,31,12,2018,-9223372036848622456_2018
693,-9223372036848637212,-9223372036715196331,21,BZ,C4,11,Acetone,0.03,mM/l,16,12,2018,-9223372036848637212_2018
694,-9223372036848618597,-9223372036715179872,21,BZ,C4,11,Acetone,0.02,mM/l,22,12,2018,-9223372036848618597_2018
695,-9223372036848650557,-9223372036715174374,21,BZ,C4,11,Acetone,-0.05,mM/l,26,12,2018,-9223372036848650557_2018
696,-9223372036848609337,-9223372036715153220,21,BZ,C4,11,Acetone,0.0,mM/l,27,12,2018,-9223372036848609337_2018
697,-9223372036848649804,-9223372036714883578,21,BZ,C4,11,Acetone,-0.04,mM/l,29,12,2018,-9223372036848649804_2018
698,-9223372036848612630,-9223372036715211865,21,BZ,C4,11,Acetone,0.0,mM/l,26,12,2018,-9223372036848612630_2018
699,-9223372036848638746,-9223372036715201025,21,BZ,C4,11,Acetone,0.05,mM/l,30,12,2018,-9223372036848638746_2018
700,-9223372036848618659,-9223372036715188016,21,BZ,C4,11,Acetone,-0.02,mM/l,31,12,2018,-9223372036848618659_2018
701,-9223372036848626540,-9223372036715182852,21,BZ,C4,11,Acetone,-0.02,mM/l,22,12,2018,-9223372036848626540_2018
