,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
1406,-9223372036848639081,-9223372036705052128,21,BZ,C4,11,Acido Stearico (C18:0),0.307,g/100 g,2,2,2019,-9223372036848639081_2019
1423,-9223372036848609693,-9223372036705029240,21,BZ,C4,11,Acido Stearico (C18:0),0.3,g/100 g,4,2,2019,-9223372036848609693_2019
1456,-9223372036848611081,-9223372036698156443,21,BZ,C4,11,Acido Stearico (C18:0),0.207,g/100 g,22,2,2019,-9223372036848611081_2019
1473,-9223372036848618871,-9223372036700519254,21,BZ,C4,11,Acido Stearico (C18:0),0.283,g/100 g,15,2,2019,-9223372036848618871_2019
1515,-9223372036848625944,-9223372036700523810,21,BZ,C4,11,Acido Stearico (C18:0),0.227,g/100 g,19,2,2019,-9223372036848625944_2019
1517,-9223372036848651381,-9223372036700514991,21,BZ,C4,11,Acido Stearico (C18:0),0.351,g/100 g,17,2,2019,-9223372036848651381_2019
1518,-9223372036848654295,-9223372036700502215,21,BZ,C4,11,Acido Stearico (C18:0),0.254,g/100 g,21,2,2019,-9223372036848654295_2019
1521,-9223372036848648160,-9223372036698168948,21,BZ,C4,11,Acido Stearico (C18:0),0.321,g/100 g,22,2,2019,-9223372036848648160_2019
1557,-9223372036848621503,-9223372036700483699,21,BZ,C4,11,Acido Stearico (C18:0),0.374,g/100 g,13,2,2019,-9223372036848621503_2019
1562,-9223372036848620991,-9223372036698154531,21,BZ,C4,11,Acido Stearico (C18:0),0.405,g/100 g,20,2,2019,-9223372036848620991_2019
1567,-9223372036848661437,-9223372036705047886,21,BZ,C4,11,Acido Stearico (C18:0),0.205,g/100 g,5,2,2019,-9223372036848661437_2019
1684,-9223372036848660949,-9223372036698115431,21,BZ,C4,11,Acido Stearico (C18:0),0.316,g/100 g,26,2,2019,-9223372036848660949_2019
1707,-9223372036849151955,-9223372036705023026,21,BZ,C4,11,Acido Stearico (C18:0),0.385,g/100 g,2,2,2019,-9223372036849151955_2019
1711,-9223372036848635971,-9223372036704420006,72,BA,C4,11,Acido Stearico (C18:0),0.211,g/100 g,11,2,2019,-9223372036848635971_2019
1728,-9223372036848635968,-9223372036698126768,21,BZ,C4,11,Acido Stearico (C18:0),0.341,g/100 g,23,2,2019,-9223372036848635968_2019
1737,-9223372036848648707,-9223372036702837993,21,BZ,C4,11,Acido Stearico (C18:0),0.293,g/100 g,11,2,2019,-9223372036848648707_2019
1790,-9223372036848640246,-9223372036702814320,21,BZ,C4,11,Acido Stearico (C18:0),0.262,g/100 g,15,2,2019,-9223372036848640246_2019
1792,-9223372036848612797,-9223372036702787748,21,BZ,C4,11,Acido Stearico (C18:0),0.251,g/100 g,9,2,2019,-9223372036848612797_2019
1793,-9223372036848643649,-9223372036702755120,21,BZ,C4,11,Acido Stearico (C18:0),0.362,g/100 g,8,2,2019,-9223372036848643649_2019
1813,-9223372036848662052,-9223372036705016670,21,BZ,C4,11,Acido Stearico (C18:0),0.379,g/100 g,5,2,2019,-9223372036848662052_2019
1819,-9223372036848661781,-9223372036702806779,21,BZ,C4,11,Acido Stearico (C18:0),0.37,g/100 g,10,2,2019,-9223372036848661781_2019
1833,-9223372036848645617,-9223372036702837048,21,BZ,C4,11,Acido Stearico (C18:0),0.439,g/100 g,7,2,2019,-9223372036848645617_2019
1846,-9223372036848661880,-9223372036698167751,21,BZ,C4,11,Acido Stearico (C18:0),0.345,g/100 g,18,2,2019,-9223372036848661880_2019
1895,-9223372036848638696,-9223372036700548971,21,BZ,C4,11,Acido Stearico (C18:0),0.27,g/100 g,19,2,2019,-9223372036848638696_2019
1921,-9223372036848614022,-9223372036698152599,21,BZ,C4,11,Acido Stearico (C18:0),0.475,g/100 g,21,2,2019,-9223372036848614022_2019
1929,-9223372036848649522,-9223372036702795015,21,BZ,C4,11,Acido Stearico (C18:0),0.246,g/100 g,11,2,2019,-9223372036848649522_2019
1969,-9223372036848617581,-9223372036702813984,21,BZ,C4,11,Acido Stearico (C18:0),0.249,g/100 g,11,2,2019,-9223372036848617581_2019
1972,-9223372036848660296,-9223372036700556343,21,BZ,C4,11,Acido Stearico (C18:0),0.333,g/100 g,21,2,2019,-9223372036848660296_2019
2049,-9223372036848627058,-9223372036702805618,21,BZ,C4,11,Acido Stearico (C18:0),0.449,g/100 g,13,2,2019,-9223372036848627058_2019
2101,-9223372036848642783,-9223372036705036189,21,BZ,C4,11,Acido Stearico (C18:0),0.328,g/100 g,7,2,2019,-9223372036848642783_2019
2126,-9223372036848650568,-9223372036705023047,21,BZ,C4,11,Acido Stearico (C18:0),0.296,g/100 g,2,2,2019,-9223372036848650568_2019
2166,-9223372036848645639,-9223372036698154090,21,BZ,C4,11,Acido Stearico (C18:0),0.345,g/100 g,24,2,2019,-9223372036848645639_2019
2173,-9223372036848641665,-9223372036702832246,21,BZ,C4,11,Acido Stearico (C18:0),0.363,g/100 g,14,2,2019,-9223372036848641665_2019
2185,-9223372036848661120,-9223372036705041795,21,BZ,C4,11,Acido Stearico (C18:0),0.382,g/100 g,4,2,2019,-9223372036848661120_2019
2205,-9223372036848630141,-9223372036700553193,21,BZ,C4,11,Acido Stearico (C18:0),0.376,g/100 g,16,2,2019,-9223372036848630141_2019
2207,-9223372036848642518,-9223372036700545653,21,BZ,C4,11,Acido Stearico (C18:0),0.311,g/100 g,15,2,2019,-9223372036848642518_2019
2221,-9223372036848652727,-9223372036705023068,21,BZ,C4,11,Acido Stearico (C18:0),0.302,g/100 g,2,2,2019,-9223372036848652727_2019
2234,-9223372036849656534,-9223372036697984913,21,BZ,C4,11,Acido Stearico (C18:0),0.324,g/100 g,23,2,2019,-9223372036849656534_2019
2237,-9223372036849143157,-9223372036704420303,72,BA,C4,11,Acido Stearico (C18:0),0.257,g/100 g,11,2,2019,-9223372036849143157_2019
2238,-9223372036848661114,-9223372036702823242,21,BZ,C4,11,Acido Stearico (C18:0),0.286,g/100 g,12,2,2019,-9223372036848661114_2019
2244,-9223372036848654342,-9223372036700544792,21,BZ,C4,11,Acido Stearico (C18:0),0.257,g/100 g,18,2,2019,-9223372036848654342_2019
2256,-9223372036849098636,-9223372036705029597,21,BZ,C4,11,Acido Stearico (C18:0),0.331,g/100 g,3,2,2019,-9223372036849098636_2019
2281,-9223372036848625482,-9223372036700542293,21,BZ,C4,11,Acido Stearico (C18:0),0.351,g/100 g,15,2,2019,-9223372036848625482_2019
2300,-9223372036848661515,-9223372036702814362,21,BZ,C4,11,Acido Stearico (C18:0),0.199,g/100 g,15,2,2019,-9223372036848661515_2019
2303,-9223372036849110341,-9223372036700549498,21,BZ,C4,11,Acido Stearico (C18:0),0.299,g/100 g,16,2,2019,-9223372036849110341_2019
2305,-9223372036848660329,-9223372036700504315,21,BZ,C4,11,Acido Stearico (C18:0),0.265,g/100 g,22,2,2019,-9223372036848660329_2019
2310,-9223372036849099978,-9223372036698160054,21,BZ,C4,11,Acido Stearico (C18:0),0.243,g/100 g,23,2,2019,-9223372036849099978_2019
2322,-9223372036848640251,-9223372036702813354,21,BZ,C4,11,Acido Stearico (C18:0),0.327,g/100 g,12,2,2019,-9223372036848640251_2019
2357,-9223372036848648850,-9223372036706488250,21,BZ,C4,11,Acido Stearico (C18:0),0.208,g/100 g,1,2,2019,-9223372036848648850_2019
2378,-9223372036848631197,-9223372036700523957,21,BZ,C4,11,Acido Stearico (C18:0),0.315,g/100 g,16,2,2019,-9223372036848631197_2019
2385,-9223372036848612397,-9223372036698124624,21,BZ,C4,11,Acido Stearico (C18:0),0.448,g/100 g,27,2,2019,-9223372036848612397_2019
2432,-9223372036848614575,-9223372036702825006,21,BZ,C4,11,Acido Stearico (C18:0),0.236,g/100 g,13,2,2019,-9223372036848614575_2019
2453,-9223372036849152656,-9223372036702834552,21,BZ,C4,11,Acido Stearico (C18:0),0.309,g/100 g,12,2,2019,-9223372036849152656_2019
2492,-9223372036849107123,-9223372036705036924,21,BZ,C4,11,Acido Stearico (C18:0),0.304,g/100 g,6,2,2019,-9223372036849107123_2019
