idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataAsciutta
-9223372036220117375,-9223372036848642504,21,BZ,C4,11,12,11,2017,2017-11-12
-9223372036220117597,-9223372036848640890,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220117697,-9223372036848640256,21,BZ,C4,11,26,11,2017,2017-11-26
-9223372036220117785,-9223372036848658000,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220117852,-9223372036848644424,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220117955,-9223372036848651948,21,BZ,C4,11,22,11,2017,2017-11-22
-9223372036220117996,-9223372036848655567,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220118030,-9223372036848631482,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220118072,-9223372036847856022,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220118082,-9223372036848660870,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220118115,-9223372036848650055,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220118120,-9223372036848638653,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220118133,-9223372036848660694,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220118232,-9223372036847856162,21,BZ,C4,11,17,11,2017,2017-11-17
-9223372036220118240,-9223372036848640255,21,BZ,C4,11,2,11,2017,2017-11-02
-9223372036220118248,-9223372036848634504,21,BZ,C4,11,3,11,2017,2017-11-03
-9223372036220118260,-9223372036849145148,21,BZ,C4,11,19,11,2017,2017-11-19
-9223372036220118264,-9223372036848626210,21,BZ,C4,11,8,11,2017,2017-11-08
-9223372036220118297,-9223372036848643380,21,BZ,C4,11,27,11,2017,2017-11-27
-9223372036220118300,-9223372036848659588,21,BZ,C4,11,28,11,2017,2017-11-28
-9223372036220118520,-9223372036847855929,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220118626,-9223372036848640389,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220118637,-9223372036848127593,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220118643,-9223372036848632850,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220118652,-9223372036848642057,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220118656,-9223372036848642074,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220118714,-9223372036848659740,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220118882,-9223372036848633568,21,BZ,C4,11,17,11,2017,2017-11-17
-9223372036220118980,-9223372036848637198,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220119004,-9223372036848636894,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220119008,-9223372036848635224,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220119074,-9223372036848636333,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220119101,-9223372036848034426,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220119443,-9223372036848650993,21,BZ,C4,11,7,11,2017,2017-11-07
-9223372036220119462,-9223372036848642773,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220119482,-9223372036848658934,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220119486,-9223372036848631478,21,BZ,C4,11,2,11,2017,2017-11-02
-9223372036220119498,-9223372036848630212,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220119531,-9223372036848637226,21,BZ,C4,11,28,11,2017,2017-11-28
-9223372036220119532,-9223372036848648298,21,BZ,C4,11,28,11,2017,2017-11-28
-9223372036220119612,-9223372036848641269,21,BZ,C4,11,16,11,2017,2017-11-16
-9223372036220119614,-9223372036848645268,21,BZ,C4,11,3,11,2017,2017-11-03
-9223372036220119635,-9223372036848657695,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220119691,-9223372036848662509,21,BZ,C4,11,14,11,2017,2017-11-14
-9223372036220119741,-9223372036848634278,21,BZ,C4,11,18,11,2017,2017-11-18
-9223372036220119791,-9223372036848655979,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220119954,-9223372036848658519,21,BZ,C4,11,6,11,2017,2017-11-06
-9223372036220120009,-9223372036848628919,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220120018,-9223372036848647508,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220120024,-9223372036848631466,21,BZ,C4,11,19,11,2017,2017-11-19
-9223372036220120041,-9223372036848636876,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220120104,-9223372036848644408,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220120113,-9223372036848637336,21,BZ,C4,11,13,11,2017,2017-11-13
-9223372036220120421,-9223372036848634420,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220120428,-9223372036848656129,21,BZ,C4,11,14,11,2017,2017-11-14
-9223372036220120459,-9223372036848642123,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220120515,-9223372036848640926,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220120533,-9223372036848637340,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220120547,-9223372036848649179,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220120549,-9223372036848660051,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220120908,-9223372036847855951,21,BZ,C4,11,22,11,2017,2017-11-22
-9223372036220120911,-9223372036848633497,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220121022,-9223372036848655273,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220121044,-9223372036848655282,21,BZ,C4,11,18,11,2017,2017-11-18
-9223372036220121083,-9223372036848661539,21,BZ,C4,11,26,11,2017,2017-11-26
-9223372036220121094,-9223372036848660000,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220121271,-9223372036848634311,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220121398,-9223372036848645481,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220121404,-9223372036848658195,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220121416,-9223372036848640297,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220121417,-9223372036848641675,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220121420,-9223372036848635940,21,BZ,C4,11,28,11,2017,2017-11-28
-9223372036220121498,-9223372036848645628,21,BZ,C4,11,12,11,2017,2017-11-12
-9223372036220121519,-9223372036848638726,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220121581,-9223372036848651023,21,BZ,C4,11,6,11,2017,2017-11-06
-9223372036220121587,-9223372036848643361,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220121694,-9223372036848645370,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220121720,-9223372036848630545,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220121742,-9223372036847856083,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220121744,-9223372036848627160,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220121754,-9223372036847856028,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220121912,-9223372036848644073,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220121941,-9223372036848652442,21,BZ,C4,11,16,11,2017,2017-11-16
-9223372036220121952,-9223372036848642264,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220121965,-9223372036848632824,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220121982,-9223372036848648791,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220122130,-9223372036848646382,21,BZ,C4,11,11,11,2017,2017-11-11
-9223372036220122180,-9223372036848644446,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220122356,-9223372036848627532,21,BZ,C4,11,24,11,2017,2017-11-24
-9223372036220122376,-9223372036848644910,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220122404,-9223372036848630561,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220122429,-9223372036848631128,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220122439,-9223372036848634608,21,BZ,C4,11,6,11,2017,2017-11-06
-9223372036220122461,-9223372036847855863,21,BZ,C4,11,12,11,2017,2017-11-12
-9223372036220122502,-9223372036848660901,21,BZ,C4,11,3,11,2017,2017-11-03
-9223372036220122579,-9223372036848645637,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220122610,-9223372036848645227,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220122639,-9223372036848645629,21,BZ,C4,11,9,11,2017,2017-11-09
-9223372036220122651,-9223372036848630211,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220122830,-9223372036848645493,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220122879,-9223372036848659818,21,BZ,C4,11,27,11,2017,2017-11-27
-9223372036220122885,-9223372036848630527,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220122906,-9223372036848637775,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220122936,-9223372036848659748,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220122948,-9223372036848632408,21,BZ,C4,11,16,11,2017,2017-11-16
-9223372036220122954,-9223372036848655752,21,BZ,C4,11,6,11,2017,2017-11-06
-9223372036220122993,-9223372036847856070,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220122998,-9223372036848652277,21,BZ,C4,11,26,11,2017,2017-11-26
-9223372036220123009,-9223372036848633027,21,BZ,C4,11,26,11,2017,2017-11-26
-9223372036220123059,-9223372036849156038,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220123096,-9223372036848649808,21,BZ,C4,11,19,11,2017,2017-11-19
-9223372036220123285,-9223372036848641371,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220123286,-9223372036848641372,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220123325,-9223372036848651491,21,BZ,C4,11,13,11,2017,2017-11-13
-9223372036220123326,-9223372036848656235,21,BZ,C4,11,11,11,2017,2017-11-11
-9223372036220123404,-9223372036848633063,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220123435,-9223372036848661727,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220123438,-9223372036848657417,21,BZ,C4,11,21,11,2017,2017-11-21
-9223372036220123522,-9223372036848623798,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220123707,-9223372036848630979,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220123731,-9223372036848642419,21,BZ,C4,11,18,11,2017,2017-11-18
-9223372036220123741,-9223372036848639577,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220123820,-9223372036848651753,21,BZ,C4,11,9,11,2017,2017-11-09
-9223372036220123828,-9223372036848635364,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220123862,-9223372036848647718,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220123957,-9223372036848642036,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220124000,-9223372036848651020,21,BZ,C4,11,8,11,2017,2017-11-08
-9223372036220124158,-9223372036848635269,21,BZ,C4,11,9,11,2017,2017-11-09
-9223372036220124165,-9223372036848650413,21,BZ,C4,11,3,11,2017,2017-11-03
-9223372036220124183,-9223372036848620077,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220124295,-9223372036848648749,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220124299,-9223372036848655762,21,BZ,C4,11,3,11,2017,2017-11-03
-9223372036220124343,-9223372036848658827,21,BZ,C4,11,29,11,2017,2017-11-29
-9223372036220124357,-9223372036848643466,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220124394,-9223372036849112954,21,BZ,C4,11,21,11,2017,2017-11-21
-9223372036220124396,-9223372036849142577,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220124621,-9223372036849132013,21,BZ,C4,11,3,11,2017,2017-11-03
-9223372036220124791,-9223372036847856150,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220124795,-9223372036848643350,21,BZ,C4,11,21,11,2017,2017-11-21
-9223372036220124796,-9223372036848634888,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220124810,-9223372036848643365,21,BZ,C4,11,9,11,2017,2017-11-09
-9223372036220124906,-9223372036849143909,21,BZ,C4,11,28,11,2017,2017-11-28
-9223372036220125118,-9223372036848629140,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220125357,-9223372036848647151,21,BZ,C4,11,7,11,2017,2017-11-07
-9223372036220125416,-9223372036848633050,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220125515,-9223372036848624549,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220125516,-9223372036848632338,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220125557,-9223372036848629183,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220125653,-9223372036848647144,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220125814,-9223372036848647733,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220125976,-9223372036848661247,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220125991,-9223372036848642781,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220126152,-9223372036848655764,21,BZ,C4,11,11,11,2017,2017-11-11
-9223372036220126285,-9223372036848656356,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220126413,-9223372036848650994,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220126421,-9223372036848630253,21,BZ,C4,11,17,11,2017,2017-11-17
-9223372036220126448,-9223372036847855827,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220126553,-9223372036848657393,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220126877,-9223372036848641304,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220126878,-9223372036848648889,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220126911,-9223372036848656779,21,BZ,C4,11,8,11,2017,2017-11-08
-9223372036220127326,-9223372036848634634,21,BZ,C4,11,8,11,2017,2017-11-08
-9223372036220127360,-9223372036848653013,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220127361,-9223372036848660420,21,BZ,C4,11,12,11,2017,2017-11-12
-9223372036220127362,-9223372036848661245,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220127425,-9223372036848631967,21,BZ,C4,11,9,11,2017,2017-11-09
-9223372036220127426,-9223372036848658534,21,BZ,C4,11,13,11,2017,2017-11-13
-9223372036220127499,-9223372036848636517,21,BZ,C4,11,21,11,2017,2017-11-21
-9223372036220127516,-9223372036847855925,21,BZ,C4,11,1,11,2017,2017-11-01
-9223372036220127520,-9223372036848643485,21,BZ,C4,11,26,11,2017,2017-11-26
-9223372036220127526,-9223372036848653079,21,BZ,C4,11,11,11,2017,2017-11-11
-9223372036220127626,-9223372036847856075,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220127899,-9223372036848659802,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220128165,-9223372036848653937,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220128175,-9223372036848643369,21,BZ,C4,11,12,11,2017,2017-11-12
-9223372036220128185,-9223372036848643348,21,BZ,C4,11,21,11,2017,2017-11-21
-9223372036220128217,-9223372036848657787,21,BZ,C4,11,5,11,2017,2017-11-05
-9223372036220128581,-9223372036848643356,21,BZ,C4,11,20,11,2017,2017-11-20
-9223372036220129427,-9223372036848659576,21,BZ,C4,11,4,11,2017,2017-11-04
-9223372036220129451,-9223372036848658972,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220129796,-9223372036848648711,21,BZ,C4,11,23,11,2017,2017-11-23
-9223372036220130254,-9223372036848639085,21,BZ,C4,11,25,11,2017,2017-11-25
-9223372036220131135,-9223372036848627841,21,BZ,C4,11,15,11,2017,2017-11-15
-9223372036220131143,-9223372036848652440,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220131148,-9223372036848636521,21,BZ,C4,11,30,11,2017,2017-11-30
-9223372036220134706,-9223372036848647767,21,BZ,C4,11,10,11,2017,2017-11-10
-9223372036220147742,-9223372036848658800,17,BS,C4,11,25,11,2017,2017-11-25
-9223372036220167629,-9223372036847861311,14,SO,C4,11,5,11,2017,2017-11-05
-9223372036220167631,-9223372036848645477,14,SO,C4,11,11,11,2017,2017-11-11
-9223372036220167632,-9223372036848649936,14,SO,C4,11,25,11,2017,2017-11-25
-9223372036220167634,-9223372036848964583,14,SO,C4,11,25,11,2017,2017-11-25
-9223372036220168236,-9223372036848916612,17,BS,C4,11,2,11,2017,2017-11-02
-9223372036220169655,-9223372036849211902,14,SO,C4,11,5,11,2017,2017-11-05
-9223372036220174794,-9223372036849436170,14,SO,C4,11,1,11,2017,2017-11-01
-9223372036220176470,-9223372036849413739,14,SO,C4,11,12,11,2017,2017-11-12
-9223372036220176886,-9223372036847863121,1,TO,C4,11,15,11,2017,2017-11-15
-9223372036220191360,-9223372036849793204,24,VI,C4,11,1,11,2017,2017-11-01
-9223372036220206727,-9223372036849385888,96,BI,C4,11,26,11,2017,2017-11-26
-9223372036220236950,-9223372036849793215,24,VI,C4,11,1,11,2017,2017-11-01
-9223372036220278710,-9223372036848658191,1,TO,C4,11,29,11,2017,2017-11-29
-9223372036220280487,-9223372036849090448,23,VR,C4,11,20,11,2017,2017-11-20
-9223372036220284114,-9223372036849927831,4,CN,C4,11,21,11,2017,2017-11-21
-9223372036220317059,-9223372036849919083,1,TO,C4,11,24,11,2017,2017-11-24
-9223372036220322523,-9223372036849623626,4,CN,C4,11,12,11,2017,2017-11-12
-9223372036220323166,-9223372036849919128,1,TO,C4,11,29,11,2017,2017-11-29
-9223372036220327424,-9223372036849082287,23,VR,C4,11,17,11,2017,2017-11-17
-9223372036220328910,-9223372036849623422,4,CN,C4,11,21,11,2017,2017-11-21
-9223372036220408956,-9223372036850039763,16,BG,C4,11,26,11,2017,2017-11-26
-9223372036220409260,-9223372036849053038,1,TO,C4,11,16,11,2017,2017-11-16
-9223372036220414351,-9223372036850028804,1,TO,C4,11,1,11,2017,2017-11-01
-9223372036220416014,-9223372036850028788,1,TO,C4,11,1,11,2017,2017-11-01
-9223372036220451838,-9223372036850095788,1,TO,C4,11,25,11,2017,2017-11-25
-9223372036220451839,-9223372036850095809,1,TO,C4,11,18,11,2017,2017-11-18
-9223372036220451840,-9223372036850095815,1,TO,C4,11,25,11,2017,2017-11-25
-9223372036220451841,-9223372036850095823,1,TO,C4,11,25,11,2017,2017-11-25
-9223372036220451842,-9223372036850095839,1,TO,C4,11,25,11,2017,2017-11-25
-9223372036220454079,-9223372036848661554,1,TO,C4,11,25,11,2017,2017-11-25
-9223372036220454085,-9223372036850095802,1,TO,C4,11,20,11,2017,2017-11-20
-9223372036220504216,-9223372036849041566,2,VC,C4,11,14,11,2017,2017-11-14
-9223372036220504217,-9223372036849041815,2,VC,C4,11,6,11,2017,2017-11-06
-9223372036220505629,-9223372036848661052,2,VC,C4,11,14,11,2017,2017-11-14
-9223372036220505713,-9223372036849357563,2,VC,C4,11,14,11,2017,2017-11-14
-9223372036220511546,-9223372036850186255,24,VI,C4,11,28,11,2017,2017-11-28
-9223372036220514408,-9223372036850185958,24,VI,C4,11,28,11,2017,2017-11-28
-9223372036220514995,-9223372036850185840,24,VI,C4,11,28,11,2017,2017-11-28
-9223372036220514996,-9223372036850186240,24,VI,C4,11,28,11,2017,2017-11-28
-9223372036220517474,-9223372036850185867,24,VI,C4,11,28,11,2017,2017-11-28
-9223372036220520579,-9223372036850191155,1,TO,C4,11,20,11,2017,2017-11-20
-9223372036220594608,-9223372036849042002,2,VC,C4,11,15,11,2017,2017-11-15
-9223372036220594911,-9223372036850291014,17,BS,C4,11,30,11,2017,2017-11-30
-9223372036220595353,-9223372036849041950,2,VC,C4,11,15,11,2017,2017-11-15
-9223372036220599082,-9223372036850298694,1,TO,C4,11,20,11,2017,2017-11-20
-9223372036220599741,-9223372036848632362,23,VR,C4,11,2,11,2017,2017-11-02
-9223372036220609853,-9223372036847863852,16,BG,C4,11,10,11,2017,2017-11-10
-9223372036220629457,-9223372036850337297,4,CN,C4,11,6,11,2017,2017-11-06
-9223372036220634513,-9223372036848528043,30,UD,C4,11,28,11,2017,2017-11-28
-9223372036220659109,-9223372036848651502,76,PZ,C4,11,1,11,2017,2017-11-01
-9223372036220663862,-9223372036850381987,24,VI,C4,11,1,11,2017,2017-11-01
-9223372036220665899,-9223372036850382595,24,VI,C4,11,1,11,2017,2017-11-01
-9223372036220667765,-9223372036848570507,24,VI,C4,11,1,11,2017,2017-11-01
-9223372036220730388,-9223372036850475495,1,TO,C4,11,3,11,2017,2017-11-03
-9223372036220757531,-9223372036850508357,1,TO,C4,11,1,11,2017,2017-11-01
-9223372036220789455,-9223372036849153312,1,TO,C4,11,15,11,2017,2017-11-15
-9223372036220818116,-9223372036850574662,25,BL,C4,11,5,11,2017,2017-11-05
-9223372036220818220,-9223372036850574650,25,BL,C4,11,5,11,2017,2017-11-05
-9223372036220819206,-9223372036849300514,25,BL,C4,11,1,11,2017,2017-11-01
-9223372036219942379,-9223372036848601944,22,TN,C4,11,7,12,2017,2017-12-07
-9223372036219947236,-9223372036848652568,21,BZ,C4,11,15,12,2017,2017-12-15
-9223372036219984048,-9223372036847856178,14,SO,C4,11,20,12,2017,2017-12-20
-9223372036220016648,-9223372036848416419,36,MO,C4,11,20,12,2017,2017-12-20
-9223372036220022673,-9223372036848596500,22,TN,C4,11,1,12,2017,2017-12-01
-9223372036220024425,-9223372036848650208,22,TN,C4,11,24,12,2017,2017-12-24
-9223372036220026680,-9223372036848640370,22,TN,C4,11,1,12,2017,2017-12-01
-9223372036220027124,-9223372036849119986,22,TN,C4,11,1,12,2017,2017-12-01
-9223372036220027145,-9223372036848661218,22,TN,C4,11,1,12,2017,2017-12-01
-9223372036220028466,-9223372036849082280,22,TN,C4,11,30,12,2017,2017-12-30
-9223372036220032565,-9223372036849149515,22,TN,C4,11,17,12,2017,2017-12-17
-9223372036220037846,-9223372036849131569,22,TN,C4,11,26,12,2017,2017-12-26
-9223372036220040158,-9223372036849124356,21,BZ,C4,11,15,12,2017,2017-12-15
-9223372036220045155,-9223372036848650976,21,BZ,C4,11,28,12,2017,2017-12-28
-9223372036220047893,-9223372036848633996,21,BZ,C4,11,30,12,2017,2017-12-30
-9223372036220055138,-9223372036848640968,21,BZ,C4,11,4,12,2017,2017-12-04
-9223372036220060895,-9223372036848597745,22,TN,C4,11,31,12,2017,2017-12-31
-9223372036220060925,-9223372036848598622,22,TN,C4,11,10,12,2017,2017-12-10
-9223372036220061103,-9223372036848626314,21,BZ,C4,11,27,12,2017,2017-12-27
-9223372036220061109,-9223372036848659911,21,BZ,C4,11,24,12,2017,2017-12-24
-9223372036220061144,-9223372036848631237,21,BZ,C4,11,6,12,2017,2017-12-06
-9223372036220061793,-9223372036848601959,22,TN,C4,11,20,12,2017,2017-12-20
-9223372036220062447,-9223372036848624961,21,BZ,C4,11,20,12,2017,2017-12-20
-9223372036220062470,-9223372036848645523,21,BZ,C4,11,16,12,2017,2017-12-16
-9223372036220062495,-9223372036848654719,21,BZ,C4,11,5,12,2017,2017-12-05
-9223372036220062696,-9223372036848626510,22,TN,C4,11,22,12,2017,2017-12-22
-9223372036220063087,-9223372036848600494,22,TN,C4,11,8,12,2017,2017-12-08
-9223372036220063092,-9223372036849095674,22,TN,C4,11,8,12,2017,2017-12-08
-9223372036220063390,-9223372036849104634,21,BZ,C4,11,20,12,2017,2017-12-20
-9223372036220063498,-9223372036848623285,22,TN,C4,11,21,12,2017,2017-12-21
-9223372036220063505,-9223372036848659376,22,TN,C4,11,1,12,2017,2017-12-01
-9223372036220063520,-9223372036848623740,22,TN,C4,11,3,12,2017,2017-12-03
-9223372036220063820,-9223372036848640618,21,BZ,C4,11,20,12,2017,2017-12-20
-9223372036220065111,-9223372036848660947,22,TN,C4,11,5,12,2017,2017-12-05
-9223372036220065536,-9223372036848659383,22,TN,C4,11,27,12,2017,2017-12-27
-9223372036220065673,-9223372036848624494,21,BZ,C4,11,5,12,2017,2017-12-05
